level,M,N,seed,editDistance
10,14,2,1004424151,4
10,14,2,1010531185,4
10,14,2,1018179822,4
10,14,2,102061458,4
10,14,2,1023778830,4
10,14,2,102385955,4
10,14,2,1025347579,4
10,14,2,1026911599,4
10,14,2,1027842200,8
10,14,2,1035128010,4
10,14,2,1042075967,4
10,14,2,1042274056,4
10,14,2,104354805,4
10,14,2,1044090145,4
10,14,2,1046072031,4
10,14,2,104993766,4
10,14,2,1052874728,4
10,14,2,1056885784,4
10,14,2,1059394314,4
10,14,2,1064406781,4
10,14,2,1066633413,4
10,14,2,1068339474,8
10,14,2,1074220544,4
10,14,2,1074581564,4
10,14,2,1076463846,4
10,14,2,1076682064,4
10,14,2,1082345947,4
10,14,2,1088217878,4
10,14,2,1088566991,4
10,14,2,1088651325,4
10,14,2,1096254455,4
10,14,2,1097063944,4
10,14,2,1106810070,4
10,14,2,1109087659,4
10,14,2,111859683,4
10,14,2,111911053,8
10,14,2,1119805684,4
10,14,2,1122683089,4
10,14,2,1123460340,8
10,14,2,1124581043,4
10,14,2,1126927295,4
10,14,2,1129955266,8
10,14,2,1134391995,4
10,14,2,1135479475,4
10,14,2,1137098249,4
10,14,2,1139156451,8
10,14,2,1142153044,4
10,14,2,1149165408,4
10,14,2,1149749788,4
10,14,2,1152945921,4
10,14,2,1166164662,4
10,14,2,1171235450,4
10,14,2,1179486167,4
10,14,2,1189115314,4
10,14,2,1191242234,4
10,14,2,1195729190,4
10,14,2,120357415,4
10,14,2,1203674161,4
10,14,2,120538609,8
10,14,2,1216010475,4
10,14,2,1216892087,4
10,14,2,122575848,4
10,14,2,1233953668,4
10,14,2,1235204146,4
10,14,2,1235914138,4
10,14,2,1245077447,4
10,14,2,1246034668,4
10,14,2,1248347789,4
10,14,2,1248555242,8
10,14,2,1249822324,4
10,14,2,1250603670,4
10,14,2,1251190072,4
10,14,2,1260157778,4
10,14,2,1264258389,8
10,14,2,1274029711,4
10,14,2,1278203345,8
10,14,2,1285040693,0
10,14,2,1295688554,4
10,14,2,1296843381,4
10,14,2,129972919,4
10,14,2,1300521556,4
10,14,2,1304312646,4
10,14,2,1311660109,4
10,14,2,1314015176,8
10,14,2,1315572614,4
10,14,2,1323789098,4
10,14,2,1330613937,4
10,14,2,1336745474,8
10,14,2,1337128782,4
10,14,2,1340530109,4
10,14,2,1341541611,4
10,14,2,1347045808,4
10,14,2,1349281745,4
10,14,2,1352204106,4
10,14,2,1359776144,4
10,14,2,136224029,4
10,14,2,1368611534,4
10,14,2,1373985738,4
10,14,2,137645081,4
10,14,2,1377706964,4
10,14,2,1377751547,8
10,14,2,1379665369,4
10,14,2,1382085976,4
10,14,2,1385863525,4
10,14,2,1387690608,4
10,14,2,1387806332,4
10,14,2,1393595035,4
10,14,2,1395853595,4
10,14,2,1399148950,4
10,14,2,1399754016,4
10,14,2,1401275137,4
10,14,2,1404100928,4
10,14,2,1411023910,4
10,14,2,1418896780,4
10,14,2,1421350294,4
10,14,2,142248636,4
10,14,2,143415218,4
10,14,2,1449522456,4
10,14,2,145246250,4
10,14,2,14538272,4
10,14,2,1461965822,4
10,14,2,1471042406,4
10,14,2,1477051052,8
10,14,2,148043595,4
10,14,2,1481900946,4
10,14,2,148679818,4
10,14,2,1487932118,4
10,14,2,1494701003,4
10,14,2,1496205085,4
10,14,2,1497378068,8
10,14,2,1502954486,4
10,14,2,1506444434,4
