level,M,N,seed,editDistance
9,14,2,1000612422,4
9,14,2,1005743688,10
9,14,2,1012526611,7
9,14,2,1013470508,7
9,14,2,1014699857,7
9,14,2,1021212094,7
9,14,2,1023620241,7
9,14,2,102500303,7
9,14,2,1025350586,3
9,14,2,1026947808,16
9,14,2,102798326,7
9,14,2,1033643945,7
9,14,2,10366332,10
9,14,2,1036715472,7
9,14,2,1036886040,7
9,14,2,1042129816,10
9,14,2,1045303674,7
9,14,2,1046581283,16
9,14,2,1048139332,10
9,14,2,1056777013,7
9,14,2,1060152815,7
9,14,2,1065999551,7
9,14,2,1068394074,10
9,14,2,1070316141,10
9,14,2,1083663764,7
9,14,2,1089116016,7
9,14,2,1089854282,10
9,14,2,1091702415,7
9,14,2,1098500762,7
9,14,2,1112182810,7
9,14,2,1113353909,7
9,14,2,1130001084,7
9,14,2,113216728,7
9,14,2,113226136,10
9,14,2,1147842194,7
9,14,2,1149210272,7
9,14,2,1151417878,7
9,14,2,1153292106,7
9,14,2,1155410265,7
9,14,2,1156992488,10
9,14,2,1158454978,7
9,14,2,1163938924,7
9,14,2,1170396013,10
9,14,2,1174312248,7
9,14,2,1174981387,10
9,14,2,1176208944,7
9,14,2,1187386784,7
9,14,2,1188866442,10
9,14,2,1195757829,7
9,14,2,1198818934,10
9,14,2,1200250875,10
9,14,2,1202062857,10
9,14,2,1206869159,7
9,14,2,1206893123,7
9,14,2,1208536855,10
9,14,2,1214218862,7
9,14,2,1218530780,10
9,14,2,1220996157,10
9,14,2,1222397343,7
9,14,2,1226734029,13
9,14,2,1228326570,7
9,14,2,1232613401,7
9,14,2,1234594776,7
9,14,2,1238664408,10
9,14,2,1252487404,7
9,14,2,1255913129,10
9,14,2,1257669905,7
9,14,2,1261632250,7
9,14,2,12685745,7
9,14,2,1269247589,7
9,14,2,1272008104,7
9,14,2,1277848589,10
9,14,2,1284166195,7
9,14,2,129340832,10
9,14,2,1295095911,10
9,14,2,1302617698,7
9,14,2,1307286156,7
9,14,2,1325844456,10
9,14,2,1328794351,7
9,14,2,1338875859,10
9,14,2,1343430974,3
9,14,2,1348407609,10
9,14,2,1353036250,7
9,14,2,1372745862,7
9,14,2,1377433431,10
9,14,2,1382066714,10
9,14,2,138442453,7
9,14,2,1384857432,7
9,14,2,1385068994,6
9,14,2,1386444692,7
9,14,2,1394684147,7
9,14,2,139479264,7
9,14,2,1396990917,13
9,14,2,1399720293,13
9,14,2,1407749714,9
9,14,2,1409972466,7
9,14,2,1410757633,7
9,14,2,1418285484,7
9,14,2,1421851357,7
9,14,2,1424267094,10
9,14,2,142893566,7
9,14,2,1429223195,10
9,14,2,1429653092,7
9,14,2,1432292301,7
9,14,2,1435013434,10
9,14,2,1435861176,10
9,14,2,144751898,7
9,14,2,1448182689,7
9,14,2,144830788,7
9,14,2,1457955304,10
9,14,2,1464114596,4
9,14,2,1473102998,7
9,14,2,1473315370,10
9,14,2,1473468318,7
9,14,2,1477765947,7
9,14,2,1481734586,7
9,14,2,1483029611,7
9,14,2,1493796541,7
9,14,2,1500926989,7
9,14,2,1506287851,3
9,14,2,1511590468,7
9,14,2,1525749476,10
9,14,2,1530792768,7
9,14,2,1532617906,10
9,14,2,1536036910,7
9,14,2,1544920761,10
9,14,2,1548528515,10
9,14,2,1550374967,7
9,14,2,1552716519,7
9,14,2,1558436088,10
9,14,2,1558996352,7
9,14,2,1559769730,7
9,14,2,1562205150,10
9,14,2,1569126891,7
9,14,2,1589873735,10
9,14,2,1600276619,7
9,14,2,1602710484,10
9,14,2,1605120796,13
9,14,2,1605934320,10
9,14,2,1606668767,7
9,14,2,1622672635,10
9,14,2,162666476,7
9,14,2,1632541498,10
9,14,2,1634175999,3
9,14,2,1640908640,10
9,14,2,1641547963,10
9,14,2,1642172416,7
9,14,2,1642878148,7
9,14,2,165034037,7
9,14,2,1651964486,10
9,14,2,1654171783,10
9,14,2,1654439301,7
9,14,2,1654966419,13
9,14,2,1661301594,10
9,14,2,1661301995,7
9,14,2,1667870915,7
9,14,2,1673315734,7
9,14,2,1676410162,10
9,14,2,1683609487,10
9,14,2,1683845298,10
9,14,2,1686999695,7
9,14,2,1690209127,10
9,14,2,1691847105,10
9,14,2,1692839770,7
9,14,2,1698052607,7
9,14,2,1701210,9
9,14,2,1706993396,10
9,14,2,1707288956,7
9,14,2,170804872,7
9,14,2,1711501271,7
