level,M,N,seed,editDistance
13,14,2,1001865095,2
13,14,2,100356515,2
13,14,2,10050068,2
13,14,2,1012464788,2
13,14,2,1016899417,2
13,14,2,1017096710,2
13,14,2,1019292999,2
13,14,2,1019686564,2
13,14,2,1028181055,2
13,14,2,1028221476,2
13,14,2,1035347563,2
13,14,2,1038996773,2
13,14,2,1045610837,2
13,14,2,1046168067,2
13,14,2,1047582324,2
13,14,2,1047730424,2
13,14,2,1051758644,2
13,14,2,1052804778,2
13,14,2,1053518258,2
13,14,2,105892043,2
13,14,2,1060439587,2
13,14,2,1063935025,2
13,14,2,1066245319,2
13,14,2,1070231844,2
13,14,2,1073177884,2
13,14,2,1073656638,2
13,14,2,107680102,2
13,14,2,1078143893,2
13,14,2,1090355814,2
13,14,2,1095464070,2
13,14,2,1100744875,2
13,14,2,1105137414,2
13,14,2,1108422357,2
13,14,2,1112607938,2
13,14,2,1113958621,2
13,14,2,1116689741,2
13,14,2,1121570979,0
13,14,2,1126128881,2
13,14,2,1136164117,2
13,14,2,1136439112,2
13,14,2,1137398537,2
13,14,2,1138809542,2
13,14,2,1144887126,4
13,14,2,1146759050,4
13,14,2,1148296322,2
13,14,2,1151456544,2
13,14,2,1156034471,2
13,14,2,1158550516,2
13,14,2,1171056575,2
13,14,2,1172244741,2
13,14,2,1172745126,2
13,14,2,1173827410,2
13,14,2,11740192,2
13,14,2,11759980,2
13,14,2,1176342764,2
13,14,2,1176358289,2
13,14,2,1186157259,2
13,14,2,1194429390,2
13,14,2,1201381914,2
13,14,2,1201438464,4
13,14,2,1207965399,2
13,14,2,1207966963,2
13,14,2,1209017041,2
13,14,2,1209580885,2
13,14,2,1211527011,2
13,14,2,121281623,2
13,14,2,1214181327,2
13,14,2,1220952180,2
13,14,2,1223440064,2
13,14,2,1223787389,2
13,14,2,1234086989,2
13,14,2,1237584719,2
13,14,2,1237906394,2
13,14,2,1240790394,2
13,14,2,1245483926,2
13,14,2,1254781923,2
13,14,2,1259787192,2
13,14,2,1265534998,2
13,14,2,1268189701,4
13,14,2,1270093574,4
13,14,2,1272367331,2
13,14,2,1273616107,2
13,14,2,1277767425,2
13,14,2,1281919863,2
13,14,2,1285568870,2
13,14,2,1287779125,2
13,14,2,1295242393,2
13,14,2,1296315942,2
13,14,2,1302866380,2
13,14,2,130852969,2
13,14,2,1314730301,2
13,14,2,132204601,2
13,14,2,1323383467,2
13,14,2,1325867748,2
13,14,2,1329397550,2
13,14,2,1332785086,2
13,14,2,1334596484,2
13,14,2,1336045845,0
13,14,2,1338065893,2
13,14,2,133901280,2
13,14,2,1345257436,2
13,14,2,134557534,2
13,14,2,1346406079,2
13,14,2,1356154863,0
13,14,2,1369574576,2
13,14,2,1375450941,2
13,14,2,1390157776,2
13,14,2,1393333588,2
13,14,2,140256198,2
13,14,2,14052253,2
13,14,2,1405497925,2
13,14,2,1406088051,2
13,14,2,1406947456,2
13,14,2,1408065889,2
13,14,2,1408675758,2
13,14,2,1408875829,4
13,14,2,1410757328,2
13,14,2,1410869802,2
13,14,2,1418313382,2
13,14,2,1419451570,4
13,14,2,1428312078,2
13,14,2,1429404442,2
13,14,2,143195621,2
13,14,2,1435099081,2
13,14,2,1435159375,2
13,14,2,1436761869,4
13,14,2,1437329558,4
13,14,2,1440199207,2
13,14,2,144112110,2
13,14,2,144439651,2
13,14,2,1445707086,2
13,14,2,1446388338,2
13,14,2,1447493626,2
13,14,2,1450595093,2
13,14,2,145391876,2
13,14,2,1457340243,2
13,14,2,1460284746,2
13,14,2,1472371322,4
13,14,2,1477939799,2
13,14,2,1482938778,2
13,14,2,1485891508,2
13,14,2,149232822,2
13,14,2,1496705049,2
13,14,2,149971275,2
13,14,2,1501919943,2
13,14,2,1503501947,2
13,14,2,1511500597,2
13,14,2,1511909971,2
13,14,2,1514416641,0
13,14,2,1522269231,2
13,14,2,1523252083,2
13,14,2,1526163694,2
13,14,2,1528166985,2
