level,M,N,seed,editDistance
10,1,16,1004424151,465
10,1,16,1010531185,499
10,1,16,1018179822,449
10,1,16,102061458,501
10,1,16,1023778830,448
10,1,16,102385955,475
10,1,16,1025347579,473
10,1,16,1026911599,526
10,1,16,1027842200,499
10,1,16,1035128010,514
10,1,16,1042075967,480
10,1,16,1042274056,526
10,1,16,104354805,528
10,1,16,1044090145,477
10,1,16,1046072031,479
10,1,16,104993766,538
10,1,16,1052874728,488
10,1,16,1056885784,484
10,1,16,1059394314,479
10,1,16,1064406781,508
10,1,16,1066633413,498
10,1,16,1068339474,498
10,1,16,1074220544,513
10,1,16,1074581564,481
10,1,16,1076463846,472
10,1,16,1076682064,528
10,1,16,1082345947,539
10,1,16,1088217878,490
10,1,16,1088566991,483
10,1,16,1088651325,512
10,1,16,1096254455,501
10,1,16,1097063944,508
10,1,16,1106810070,461
10,1,16,1109087659,500
10,1,16,111859683,492
10,1,16,111911053,524
10,1,16,1119805684,463
10,1,16,1122683089,483
10,1,16,1123460340,497
10,1,16,1124581043,568
10,1,16,1126927295,473
10,1,16,1129955266,491
10,1,16,1134391995,473
10,1,16,1135479475,505
10,1,16,1137098249,500
10,1,16,1139156451,512
10,1,16,1142153044,479
10,1,16,1149165408,479
10,1,16,1149749788,484
10,1,16,1152945921,479
10,1,16,1166164662,490
10,1,16,1171235450,459
10,1,16,1179486167,464
10,1,16,1189115314,488
10,1,16,1191242234,566
10,1,16,1195729190,468
10,1,16,120357415,457
10,1,16,1203674161,489
10,1,16,120538609,505
10,1,16,1216010475,485
10,1,16,1216892087,486
10,1,16,122575848,537
10,1,16,1233953668,506
10,1,16,1235204146,459
10,1,16,1235914138,441
10,1,16,1245077447,407
10,1,16,1246034668,536
10,1,16,1248347789,479
10,1,16,1248555242,498
10,1,16,1249822324,455
10,1,16,1250603670,472
10,1,16,1251190072,543
10,1,16,1260157778,524
10,1,16,1264258389,470
10,1,16,1274029711,476
10,1,16,1278203345,515
10,1,16,1285040693,439
10,1,16,1295688554,516
10,1,16,1296843381,555
10,1,16,129972919,487
10,1,16,1300521556,515
10,1,16,1304312646,488
10,1,16,1311660109,480
10,1,16,1314015176,506
10,1,16,1315572614,480
10,1,16,1323789098,509
10,1,16,1330613937,514
10,1,16,1336745474,502
10,1,16,1337128782,481
10,1,16,1340530109,484
10,1,16,1341541611,515
10,1,16,1347045808,471
10,1,16,1349281745,524
10,1,16,1352204106,511
10,1,16,1359776144,487
10,1,16,136224029,500
10,1,16,1368611534,499
10,1,16,1373985738,484
10,1,16,137645081,494
10,1,16,1377706964,465
10,1,16,1377751547,475
10,1,16,1379665369,457
10,1,16,1382085976,474
10,1,16,1385863525,553
10,1,16,1387690608,504
10,1,16,1387806332,477
10,1,16,1393595035,542
10,1,16,1395853595,485
10,1,16,1399148950,479
10,1,16,1399754016,524
10,1,16,1401275137,493
10,1,16,1404100928,471
10,1,16,1411023910,485
10,1,16,1418896780,485
