level,M,N,seed,editDistance
9,4,4,1000612422,157
9,4,4,1005743688,165
9,4,4,1010531185,176
9,4,4,1012526611,148
9,4,4,1013470508,178
9,4,4,1014699857,147
9,4,4,102061458,173
9,4,4,1021212094,182
9,4,4,1023620241,202
9,4,4,1023778830,149
9,4,4,102385955,157
9,4,4,102500303,160
9,4,4,1025350586,172
9,4,4,1026911599,133
9,4,4,1027842200,159
9,4,4,102798326,136
9,4,4,1033643945,150
9,4,4,1042274056,169
9,4,4,104354805,127
9,4,4,1044090145,189
9,4,4,1045303674,145
9,4,4,1046072031,155
9,4,4,1046581283,159
9,4,4,104993766,137
9,4,4,1056777013,155
9,4,4,1056885784,176
9,4,4,1060152815,153
9,4,4,1064406781,182
9,4,4,1065999551,176
9,4,4,1068394074,171
9,4,4,1070316141,158
9,4,4,1074581564,136
9,4,4,1083663764,148
9,4,4,1088217878,145
9,4,4,1088566991,149
9,4,4,1089116016,147
9,4,4,1089854282,139
9,4,4,1091702415,150
9,4,4,1097063944,135
9,4,4,1106810070,166
9,4,4,1112182810,178
9,4,4,1113353909,160
9,4,4,111911053,142
9,4,4,1119805684,142
9,4,4,1126927295,145
9,4,4,1130001084,155
9,4,4,113216728,149
9,4,4,1134391995,164
9,4,4,1137098249,136
9,4,4,1147842194,176
9,4,4,1149165408,142
9,4,4,1149210272,150
9,4,4,1155410265,130
9,4,4,1166164662,137
9,4,4,1171235450,141
9,4,4,1187386784,130
9,4,4,1188866442,139
9,4,4,1195757829,137
9,4,4,120357415,136
9,4,4,1216010475,152
9,4,4,1220996157,139
9,4,4,1222397343,177
9,4,4,1226734029,157
9,4,4,1232613401,133
9,4,4,1234594776,126
9,4,4,1246034668,146
9,4,4,1248555242,172
9,4,4,1250603670,138
9,4,4,1252487404,168
9,4,4,1255913129,150
9,4,4,1257669905,149
9,4,4,1261632250,159
9,4,4,12685745,132
9,4,4,1272008104,153
9,4,4,1284166195,137
9,4,4,129340832,138
9,4,4,1295095911,196
9,4,4,1295688554,164
9,4,4,1296843381,171
9,4,4,129972919,137
9,4,4,1300521556,169
9,4,4,1307286156,159
9,4,4,1328794351,156
9,4,4,1338875859,156
9,4,4,1341541611,166
9,4,4,1348407609,131
9,4,4,1352204106,140
9,4,4,1353036250,167
9,4,4,1368611534,138
9,4,4,1372745862,155
9,4,4,1377433431,156
9,4,4,1377751547,166
9,4,4,1382066714,158
9,4,4,1385863525,182
9,4,4,1386444692,132
9,4,4,1396990917,137
9,4,4,1407749714,170
9,4,4,1409972466,185
9,4,4,1410757633,140
9,4,4,1418896780,161
9,4,4,1421350294,134
9,4,4,1421851357,131
9,4,4,1424267094,137
9,4,4,142893566,139
9,4,4,1429223195,131
9,4,4,1432292301,182
9,4,4,1435013434,169
9,4,4,1435861176,142
9,4,4,1449522456,159
9,4,4,1461965822,145
9,4,4,1464114596,152
9,4,4,1473102998,143
9,4,4,148043595,151
9,4,4,148679818,150
9,4,4,1494701003,150
9,4,4,1496205085,180
9,4,4,1502954486,140
9,4,4,1507116957,157
9,4,4,1511590468,133
9,4,4,1525749476,169
9,4,4,1530792768,155
9,4,4,1538809932,162
9,4,4,1548528515,188
9,4,4,1550374967,167
9,4,4,155088099,153
9,4,4,1552716519,160
9,4,4,1558436088,178
9,4,4,1558996352,153
9,4,4,1560808600,138
9,4,4,1571568500,193
9,4,4,1574923205,164
9,4,4,1575327475,155
9,4,4,1581597727,143
9,4,4,1587772331,152
9,4,4,1589245868,137
9,4,4,1594726284,149
9,4,4,1596020715,139
9,4,4,1602710484,164
9,4,4,1604998084,149
9,4,4,1605120796,138
9,4,4,1605934320,175
9,4,4,1622672635,155
9,4,4,162666476,131
9,4,4,1628547234,183
9,4,4,1632541498,147
9,4,4,1632617621,142
9,4,4,1633696074,198
9,4,4,1634175999,150
9,4,4,1640908640,183
9,4,4,1642878148,153
9,4,4,1645830955,141
9,4,4,1647123552,178
9,4,4,165034037,153
9,4,4,1651964486,132
9,4,4,1654966419,154
9,4,4,1661301995,199
9,4,4,1672993068,139
9,4,4,1673243695,180
9,4,4,1676410162,144
9,4,4,1678557278,127
9,4,4,1683603258,128
9,4,4,1683609487,129
9,4,4,1690497223,178
9,4,4,1691847105,157
9,4,4,1696962780,139
9,4,4,1701697328,106
9,4,4,1707288956,137
9,4,4,1710749959,134
9,4,4,1715603375,166
9,4,4,1715693657,139
9,4,4,1721910923,175
9,4,4,1729018270,169
9,4,4,1729081531,138
9,4,4,1729923620,152
9,4,4,1730431938,163
9,4,4,1738998462,135
9,4,4,1739647054,135
9,4,4,1743757522,154
9,4,4,1744013942,144
9,4,4,1755388114,165
9,4,4,1768196679,136
