level,M,N,seed,editDistance
5,1,1,1001337483,642
5,1,1,1003182981,645
5,1,1,1007673200,645
5,1,1,1017987802,666
5,1,1,1028582158,645
5,1,1,1030529282,630
5,1,1,1039656440,658
5,1,1,1039958926,640
5,1,1,1040279591,659
5,1,1,1050610451,647
5,1,1,1052231767,645
5,1,1,1058701536,644
5,1,1,106318831,652
5,1,1,1069026296,660
5,1,1,1073261962,638
5,1,1,1076557370,659
5,1,1,1079499836,634
5,1,1,1080850458,646
5,1,1,1084927739,652
5,1,1,109257406,646
5,1,1,1092876195,642
5,1,1,1096330358,656
5,1,1,1101518039,639
5,1,1,1103797215,638
5,1,1,1106865621,642
5,1,1,1108533590,644
5,1,1,1109052999,630
5,1,1,1109799730,652
5,1,1,1110222415,657
5,1,1,111213096,649
5,1,1,1114571908,636
5,1,1,1115187842,643
5,1,1,1119196399,658
5,1,1,1126401397,652
5,1,1,1131058845,646
5,1,1,1131581690,642
5,1,1,1131613135,642
5,1,1,1132145483,633
5,1,1,1136010426,656
5,1,1,1140193272,641
5,1,1,1144164565,648
5,1,1,1144579386,666
5,1,1,1146224923,641
5,1,1,1146501196,634
5,1,1,1151216223,651
5,1,1,115466941,656
5,1,1,1163938905,637
5,1,1,1171810536,656
5,1,1,1172298365,633
5,1,1,1181055952,640
5,1,1,1191579156,643
5,1,1,1191698522,650
5,1,1,1193832465,666
5,1,1,1204460456,656
5,1,1,1204716381,637
5,1,1,1210151073,635
5,1,1,1212235686,645
5,1,1,1214761128,658
5,1,1,1215814554,650
5,1,1,1218495589,645
5,1,1,1219066790,667
5,1,1,123045253,642
5,1,1,1232264175,642
5,1,1,1235848778,645
5,1,1,1236444769,644
5,1,1,1241864771,656
5,1,1,124298841,650
5,1,1,124744416,657
5,1,1,1255624819,643
5,1,1,1256416308,656
5,1,1,1260801016,658
5,1,1,1269112854,645
5,1,1,1275296992,636
5,1,1,1277878635,645
5,1,1,1278196828,641
5,1,1,1298409871,649
5,1,1,1304001244,640
5,1,1,1304634074,643
5,1,1,1305818215,654
5,1,1,1307052646,636
5,1,1,1310763269,657
5,1,1,1316506596,641
5,1,1,1318169826,650
5,1,1,1318361584,656
5,1,1,1329937215,635
5,1,1,1337772860,659
5,1,1,1340601869,665
5,1,1,1341376769,643
5,1,1,1341456887,630
5,1,1,1343427867,629
5,1,1,1345222923,645
5,1,1,1349476568,632
5,1,1,135379780,633
5,1,1,1355880843,646
5,1,1,13659275,655
5,1,1,1367647265,646
5,1,1,1368210735,649
5,1,1,1368844364,647
5,1,1,1406641139,648
5,1,1,1408965899,631
5,1,1,1410860151,644
5,1,1,1414777487,658
5,1,1,1419231456,649
5,1,1,1419370100,660
5,1,1,1431744832,631
5,1,1,1434278780,669
5,1,1,1437734591,653
5,1,1,1441227615,642
5,1,1,1451840723,652
5,1,1,1456029709,643
5,1,1,1461591670,637
5,1,1,1465489047,658
5,1,1,1470023163,658
5,1,1,1470461619,640
5,1,1,1478183380,658
5,1,1,1483054572,657
5,1,1,1484858960,618
5,1,1,1489383299,643
5,1,1,1496138817,638
5,1,1,1499825611,656
5,1,1,1501295433,631
5,1,1,1508606257,650
5,1,1,151023715,662
5,1,1,1511049827,669
5,1,1,1512575964,651
5,1,1,1515455419,666
5,1,1,1517397549,654
5,1,1,1520200606,649
5,1,1,1521467182,642
5,1,1,152600929,636
5,1,1,1528170775,634
5,1,1,1529047309,631
5,1,1,1531303694,628
5,1,1,1536282921,648
5,1,1,1543631484,647
5,1,1,154950248,641
5,1,1,1555072975,657
5,1,1,1564968836,649
5,1,1,1571562072,646
5,1,1,1573428918,616
5,1,1,1578402043,640
5,1,1,1581572362,652
5,1,1,158174806,633
5,1,1,1582990054,651
5,1,1,1584521935,636
5,1,1,1588199456,651
5,1,1,158859339,640
5,1,1,1593511810,645
5,1,1,159368788,630
5,1,1,1595627409,650
5,1,1,1605608312,649
5,1,1,1607416420,646
5,1,1,1608918776,652
5,1,1,1608939399,655
5,1,1,1612657080,664
5,1,1,1617398045,638
5,1,1,1618350436,635
5,1,1,1619630293,659
5,1,1,1624663169,667
5,1,1,1635412548,643
5,1,1,1640921447,650
5,1,1,1641401596,631
5,1,1,1648738090,651
5,1,1,1649331152,638
5,1,1,1661099244,648
5,1,1,167287300,659
5,1,1,1674598103,647
5,1,1,1681582638,652
5,1,1,1681944942,658
5,1,1,1683598244,652
5,1,1,168387559,654
5,1,1,1684998864,659
5,1,1,1685106048,634
5,1,1,1688525950,641
5,1,1,1691428573,639
5,1,1,1702724995,641
5,1,1,1710375165,655
5,1,1,171960855,658
5,1,1,172290980,645
5,1,1,1727353356,649
5,1,1,1733622634,649
5,1,1,1734258798,643
5,1,1,1739417735,660
5,1,1,175651741,636
5,1,1,1773221564,635
5,1,1,177409159,654
5,1,1,1779536008,664
5,1,1,1781718491,656
5,1,1,1785030333,647
5,1,1,1788824338,624
5,1,1,1792816622,632
5,1,1,1793656052,652
5,1,1,1803495973,650
5,1,1,1822180978,656
5,1,1,1829550835,655
5,1,1,1832221866,627
5,1,1,1832588896,637
5,1,1,1836559009,653
5,1,1,1838688490,628
5,1,1,1838744113,666
5,1,1,1842536631,640
5,1,1,1843519201,643
5,1,1,1843699197,631
5,1,1,1846754415,648
5,1,1,1853733792,645
5,1,1,1865560021,647
5,1,1,1871762392,648
5,1,1,1873682665,646
5,1,1,1877419298,647
5,1,1,188353530,634
5,1,1,1887411545,646
5,1,1,1887925287,653
5,1,1,189168505,666
5,1,1,1893298119,657
5,1,1,189707977,639
5,1,1,1901722681,647
5,1,1,1901772941,637
5,1,1,1902168179,664
5,1,1,1908324174,647
5,1,1,191263186,653
5,1,1,1918233989,637
5,1,1,1925036766,656
5,1,1,1931044243,671
5,1,1,1933384040,651
5,1,1,1940931220,648
5,1,1,1945496720,634
5,1,1,1950812492,638
5,1,1,1954151882,658
5,1,1,1954713757,638
5,1,1,1956604123,649
5,1,1,1963145124,644
5,1,1,1964182972,642
5,1,1,1965422819,676
5,1,1,1971715348,647
5,1,1,1972052052,639
5,1,1,1972351014,664
5,1,1,1978985765,628
5,1,1,1983873265,632
5,1,1,1995850660,660
5,1,1,2001926751,660
5,1,1,2006657599,650
5,1,1,2008573651,649
5,1,1,2013153443,632
5,1,1,2014502905,643
5,1,1,2018337344,669
5,1,1,2018761255,643
5,1,1,2019550163,645
5,1,1,2026698517,638
5,1,1,2036594136,660
5,1,1,203794015,667
5,1,1,2039530251,623
5,1,1,2042667134,660
5,1,1,2049937884,647
5,1,1,205307689,619
5,1,1,205317102,645
5,1,1,2064261310,632
5,1,1,2064790552,661
5,1,1,2066605221,653
5,1,1,2067062844,650
5,1,1,206802869,657
5,1,1,2070016442,635
5,1,1,2076580496,667
5,1,1,2078349042,633
5,1,1,2084269801,645
5,1,1,2084363907,659
5,1,1,2084842540,665
5,1,1,209021284,658
5,1,1,2095161149,651
5,1,1,2095278625,653
5,1,1,2095451182,671
5,1,1,209598833,619
5,1,1,2101548830,653
5,1,1,2101551786,662
5,1,1,210410320,632
5,1,1,210596177,655
5,1,1,2108878892,643
5,1,1,2109622848,660
5,1,1,2110468417,659
5,1,1,2114334995,644
5,1,1,2115516898,652
5,1,1,2118226784,631
5,1,1,2124733742,640
5,1,1,2128335743,660
5,1,1,214039108,661
5,1,1,2144173358,639
5,1,1,215815845,650
5,1,1,224271078,639
5,1,1,224713129,654
5,1,1,226878009,660
5,1,1,227710011,637
5,1,1,233013851,653
5,1,1,242193860,671
5,1,1,2427822,641
5,1,1,246086859,653
5,1,1,249362873,654
5,1,1,25019742,638
5,1,1,254226858,653
5,1,1,25452606,648
5,1,1,25654027,672
5,1,1,256902677,636
5,1,1,260231895,638
5,1,1,27041173,652
5,1,1,278962607,652
5,1,1,279103617,641
5,1,1,281516115,653
5,1,1,284092198,646
5,1,1,293475147,665
5,1,1,294567466,637
5,1,1,29473979,655
