level,M,N,seed,editDistance
13,4,4,1001865095,294
13,4,4,10050068,300
13,4,4,1005713264,287
13,4,4,1012464788,307
13,4,4,1016899417,311
13,4,4,1019292999,303
13,4,4,1033854624,219
13,4,4,1034628327,274
13,4,4,1038996773,305
13,4,4,1044706667,304
13,4,4,1045197443,295
13,4,4,1045610837,284
13,4,4,1045985721,319
13,4,4,1046168067,292
13,4,4,1049469142,304
13,4,4,104993245,273
13,4,4,1051467736,298
13,4,4,1051758644,311
13,4,4,1053518258,322
13,4,4,105892043,301
13,4,4,1060439587,302
13,4,4,106470709,288
13,4,4,1066245319,281
13,4,4,1070231844,287
13,4,4,1071405622,310
13,4,4,1074205656,292
13,4,4,107680102,293
13,4,4,107858546,306
13,4,4,1085292328,292
13,4,4,1086993038,301
13,4,4,1095464070,300
13,4,4,1099242507,318
13,4,4,1108422357,295
13,4,4,1116689741,286
13,4,4,1121570979,289
13,4,4,1122891000,278
13,4,4,1123116722,308
13,4,4,1125748041,306
13,4,4,1126128881,294
13,4,4,1136164117,338
13,4,4,1136439112,346
13,4,4,1137398537,285
13,4,4,1137791056,330
13,4,4,1142192008,342
13,4,4,1149395731,298
13,4,4,1151456544,259
13,4,4,1151948236,301
13,4,4,1156034471,302
13,4,4,1168528864,285
13,4,4,1171056575,279
13,4,4,1173827410,221
13,4,4,11740192,276
13,4,4,11759980,327
13,4,4,1176342764,291
13,4,4,1176358289,283
13,4,4,1183839141,288
13,4,4,1201438464,287
13,4,4,1205118578,297
13,4,4,1207966963,310
13,4,4,1208064624,316
13,4,4,1211527011,314
13,4,4,1235792259,290
13,4,4,1237906394,281
13,4,4,123988852,313
13,4,4,1240790394,320
13,4,4,1245483926,340
13,4,4,12481666,287
13,4,4,1265534998,308
13,4,4,1268189701,341
13,4,4,1270093574,327
13,4,4,1271901802,287
13,4,4,1272367331,188
13,4,4,1284670388,296
13,4,4,1295242393,292
13,4,4,1295454644,245
13,4,4,1296315942,299
13,4,4,1299476798,297
13,4,4,1305346275,299
13,4,4,130581915,302
13,4,4,1308353909,289
13,4,4,130852969,189
13,4,4,1315827889,297
13,4,4,1317356462,320
13,4,4,1318081265,297
13,4,4,132204601,327
13,4,4,1322707071,265
13,4,4,1323383467,297
13,4,4,1325867748,327
13,4,4,1329397550,311
13,4,4,1334016119,264
13,4,4,1336045845,283
13,4,4,133901280,289
13,4,4,1342400852,335
13,4,4,1343326420,339
13,4,4,1345257436,288
13,4,4,134557534,323
13,4,4,134574967,287
13,4,4,1350246726,316
13,4,4,1353309627,314
13,4,4,1354863624,299
13,4,4,1355977442,313
13,4,4,1369093841,297
13,4,4,137298414,309
13,4,4,1374512836,275
13,4,4,1375450941,296
13,4,4,1382735061,277
13,4,4,1384713187,304
13,4,4,1385042497,301
13,4,4,1387075227,298
13,4,4,1393333588,301
13,4,4,1402590398,337
13,4,4,14052253,286
13,4,4,1405497925,293
13,4,4,1406651093,300
13,4,4,1408065889,305
13,4,4,1408675758,318
13,4,4,1410757328,306
13,4,4,1410869802,307
13,4,4,1410954787,294
13,4,4,1411770614,291
13,4,4,1426697809,327
13,4,4,1429404442,312
13,4,4,1435099081,280
13,4,4,1440199207,325
13,4,4,1440834520,266
13,4,4,1444752565,305
13,4,4,1445707086,340
13,4,4,1446388338,289
13,4,4,1448375801,294
13,4,4,1454361430,286
13,4,4,1472392893,293
13,4,4,1475833365,282
13,4,4,1477413073,280
13,4,4,1478554099,289
13,4,4,1485705260,335
13,4,4,1485891508,298
13,4,4,1493738666,298
13,4,4,1496705049,207
13,4,4,1497059314,290
13,4,4,149971275,216
13,4,4,1511549424,308
13,4,4,1511909971,285
13,4,4,1514416641,288
13,4,4,151641113,329
13,4,4,1519923925,298
13,4,4,1520591354,295
13,4,4,1525356389,270
13,4,4,1526163694,279
13,4,4,1528822178,294
13,4,4,1532585567,323
13,4,4,1532685163,275
13,4,4,15327959,309
13,4,4,1533039442,282
13,4,4,1537696857,273
13,4,4,1538150677,274
