level,M,N,seed,editDistance
12,3,3,1001865095,640
12,3,3,10050068,633
12,3,3,1005713264,583
12,3,3,1012464788,445
12,3,3,1016899417,514
12,3,3,1019292999,569
12,3,3,1033854624,564
12,3,3,1038996773,615
12,3,3,1045197443,578
12,3,3,1045610837,592
12,3,3,1045985721,581
12,3,3,1046168067,487
12,3,3,1047582324,589
12,3,3,104993245,609
12,3,3,1051467736,658
12,3,3,1051758644,579
12,3,3,1053518258,453
12,3,3,105892043,338
12,3,3,1060439587,562
12,3,3,1063935025,583
12,3,3,106470709,542
12,3,3,1066245319,430
12,3,3,1070231844,577
12,3,3,1073656638,613
12,3,3,1074205656,470
12,3,3,107680102,399
12,3,3,1078143893,604
12,3,3,1081831131,543
12,3,3,1086993038,528
12,3,3,1090355814,603
12,3,3,1095464070,561
12,3,3,1099242507,648
12,3,3,1108422357,373
12,3,3,1112607938,617
12,3,3,1116689741,559
12,3,3,1121570979,484
12,3,3,1122891000,504
12,3,3,1123116722,586
12,3,3,1125748041,604
12,3,3,1126128881,491
12,3,3,1136164117,424
12,3,3,1136439112,436
12,3,3,1137398537,316
12,3,3,1137791056,510
12,3,3,1142192008,572
12,3,3,1146759050,492
12,3,3,1149395731,532
12,3,3,1151456544,355
12,3,3,1151948236,460
12,3,3,1156034471,657
12,3,3,1168528864,493
12,3,3,1171056575,569
12,3,3,1172244741,633
12,3,3,1172745126,627
12,3,3,1173827410,314
12,3,3,11740192,317
12,3,3,11759980,619
12,3,3,1176342764,478
12,3,3,1176358289,561
12,3,3,1201438464,667
12,3,3,1205118578,477
12,3,3,1207966963,404
12,3,3,1211527011,600
12,3,3,1235792259,374
12,3,3,1237906394,327
12,3,3,123988852,578
12,3,3,1240790394,544
12,3,3,1245483926,479
12,3,3,1265534998,534
12,3,3,1268189701,561
12,3,3,1270093574,309
12,3,3,1271901802,308
12,3,3,1272367331,533
12,3,3,1273616107,649
12,3,3,1284670388,621
12,3,3,1295242393,667
12,3,3,1295454644,646
12,3,3,1296315942,614
12,3,3,1299476798,361
12,3,3,130581915,485
12,3,3,1308353909,639
12,3,3,130852969,634
12,3,3,1315827889,519
12,3,3,1317356462,386
12,3,3,1318081265,672
12,3,3,132204601,525
12,3,3,1322707071,448
12,3,3,1323383467,507
12,3,3,1325867748,605
12,3,3,1329397550,447
12,3,3,1334016119,605
12,3,3,1336045845,422
12,3,3,133901280,550
12,3,3,1343326420,594
12,3,3,1345257436,310
