level,M,N,seed,editDistance
11,1,1,1007377500,546
11,1,1,100809929,584
11,1,1,1008910923,561
11,1,1,1009539057,570
11,1,1,1021367272,561
11,1,1,1021640706,560
11,1,1,1023422436,561
11,1,1,1024293374,570
11,1,1,1030181821,579
11,1,1,1031355879,580
11,1,1,1033424465,573
11,1,1,1034009232,567
11,1,1,1034327289,578
11,1,1,1036792222,585
11,1,1,1043077053,568
11,1,1,1044306931,568
11,1,1,1047769518,577
11,1,1,105300218,560
11,1,1,1053224620,582
11,1,1,1057741487,553
11,1,1,1060614365,580
11,1,1,1068294217,579
11,1,1,106938787,575
11,1,1,1069998148,574
11,1,1,1072076429,563
11,1,1,1073943930,586
11,1,1,1079141869,566
11,1,1,1085025411,582
11,1,1,1099905981,583
11,1,1,1101331502,583
11,1,1,1103029117,573
11,1,1,1107733190,577
11,1,1,1111492824,570
11,1,1,1111629349,567
11,1,1,1115377620,572
11,1,1,1123898083,560
11,1,1,1125676472,577
11,1,1,1126035392,578
11,1,1,1128252833,569
11,1,1,1129159094,586
11,1,1,1129562518,564
11,1,1,1129766833,577
11,1,1,1131059704,566
11,1,1,1137235189,573
11,1,1,113933278,577
11,1,1,1141002997,577
11,1,1,1143428209,561
11,1,1,1144006319,567
11,1,1,1146421746,573
11,1,1,1148518376,557
11,1,1,1149095865,565
11,1,1,1150003503,556
11,1,1,115004013,574
11,1,1,1155383755,571
11,1,1,115904951,577
11,1,1,1160648909,567
11,1,1,1169063424,572
11,1,1,117328224,580
11,1,1,1177145613,555
11,1,1,1182638688,557
11,1,1,1185915396,558
11,1,1,1187046171,567
11,1,1,118958320,560
11,1,1,1197460902,590
11,1,1,1208380380,589
11,1,1,1208508442,563
11,1,1,1213262791,566
11,1,1,1217339515,570
11,1,1,1220492224,588
11,1,1,1223773794,577
11,1,1,1226574802,579
11,1,1,1227166346,584
11,1,1,1228754751,572
11,1,1,1235328474,581
11,1,1,1238891230,564
11,1,1,1242720391,579
11,1,1,1248112851,611
11,1,1,1248132426,581
11,1,1,1249167093,574
11,1,1,1249799023,586
11,1,1,1252346218,574
11,1,1,1254747013,552
11,1,1,1254864609,572
11,1,1,1255078397,571
11,1,1,1259174031,560
11,1,1,1261677122,552
11,1,1,1263145343,578
11,1,1,1265574420,567
11,1,1,1270216659,593
11,1,1,1278571457,562
11,1,1,1287787653,572
11,1,1,1292221910,581
11,1,1,129307423,575
11,1,1,1296028400,569
11,1,1,1299731499,584
11,1,1,1302900343,589
11,1,1,1303123013,592
11,1,1,1309951381,555
11,1,1,1313468976,577
11,1,1,1313752568,561
11,1,1,1320330649,573
11,1,1,1320933345,595
11,1,1,1328938571,570
11,1,1,1330988942,572
11,1,1,1331119457,572
11,1,1,1333929536,565
11,1,1,1334811903,556
11,1,1,1336258484,582
11,1,1,1337243409,576
11,1,1,1339653327,566
11,1,1,1353263574,585
11,1,1,1356826028,562
11,1,1,135946683,560
11,1,1,1360220328,576
11,1,1,1362016060,586
11,1,1,1367498069,568
11,1,1,1369775064,571
11,1,1,1376417056,568
11,1,1,1381641077,590
11,1,1,1384477475,562
11,1,1,1386871433,559
11,1,1,139368356,586
11,1,1,1401529789,567
11,1,1,140474584,564
11,1,1,1405310601,583
11,1,1,1407214316,581
11,1,1,1409462045,572
11,1,1,1412004653,582
11,1,1,1418555901,563
11,1,1,1420080259,581
11,1,1,1424923630,560
11,1,1,1425742773,573
11,1,1,1431783111,576
11,1,1,143405309,567
11,1,1,1437907663,587
11,1,1,1437979903,567
11,1,1,1439151564,569
11,1,1,1440045591,565
11,1,1,1444242547,559
11,1,1,1445633822,591
11,1,1,1452709467,585
11,1,1,1475209292,575
11,1,1,1478964481,561
11,1,1,1479143001,580
11,1,1,14854998,563
11,1,1,1489019332,556
11,1,1,1489856218,575
11,1,1,1501778321,557
11,1,1,1508207732,577
11,1,1,1520604673,579
11,1,1,152779208,571
11,1,1,1534938552,579
11,1,1,1535376258,590
11,1,1,1549456656,583
11,1,1,1549961136,576
11,1,1,1551807000,569
11,1,1,15543339,586
11,1,1,1558772428,568
11,1,1,1559635794,573
11,1,1,1565039346,562
11,1,1,1570267046,565
11,1,1,1572523492,558
11,1,1,1579324334,576
11,1,1,1581250545,586
