level,M,N,seed,editDistance
all,5,5,1001123197,630
all,5,5,1003002314,464
all,5,5,1004505493,532
all,5,5,1005196687,499
all,5,5,1007123487,478
all,5,5,1011173588,614
all,5,5,1025017788,534
all,5,5,1035204856,571
all,5,5,1044227104,524
all,5,5,1044606885,548
all,5,5,1044728683,673
all,5,5,104783863,553
all,5,5,104957404,545
all,5,5,1054383769,483
all,5,5,1055319602,543
all,5,5,1058411675,654
all,5,5,1059397968,537
all,5,5,106015260,530
all,5,5,1063785161,453
all,5,5,1064510888,513
all,5,5,1067305751,546
all,5,5,1068247938,503
all,5,5,1069224076,482
all,5,5,1071783754,514
all,5,5,1075934982,529
all,5,5,1080615095,545
all,5,5,1081760984,505
all,5,5,1084215888,542
all,5,5,1095954113,553
all,5,5,1095961960,484
all,5,5,1097415600,564
all,5,5,1100619669,482
all,5,5,1104252799,519
all,5,5,1108748165,619
all,5,5,1110242813,610
all,5,5,1111109187,545
all,5,5,1113013786,511
all,5,5,1114669917,520
all,5,5,1117450043,528
all,5,5,1117731551,504
all,5,5,1125073921,407
all,5,5,1130921827,574
all,5,5,1131790060,418
all,5,5,1136700782,446
all,5,5,1142189215,468
all,5,5,1149314936,556
all,5,5,1152269405,551
all,5,5,1156187850,521
all,5,5,1156765998,465
all,5,5,1162221605,582
all,5,5,1165538701,582
all,5,5,1165769601,502
all,5,5,1165874163,574
all,5,5,1172390067,508
all,5,5,1185393635,517
all,5,5,1192984284,522
all,5,5,119989959,524
all,5,5,1202192130,608
all,5,5,120541634,526
all,5,5,1208795532,553
all,5,5,1213267582,523
all,5,5,1217198594,543
all,5,5,1226000117,535
all,5,5,1226964952,505
all,5,5,1228261021,618
all,5,5,1241802067,515
all,5,5,1242196772,538
all,5,5,1242242665,541
all,5,5,1249423349,501
all,5,5,1254354348,572
all,5,5,1257027099,548
all,5,5,1262255503,691
all,5,5,126425022,586
all,5,5,1264827198,537
all,5,5,1275109495,478
all,5,5,1275762322,491
all,5,5,1282103913,528
all,5,5,1285069552,580
all,5,5,1285639001,514
all,5,5,1286325301,537
all,5,5,1287087174,571
all,5,5,1295372085,470
all,5,5,1296008841,549
all,5,5,1298433575,553
all,5,5,1302116771,619
all,5,5,1302774543,647
all,5,5,130522989,530
all,5,5,1309921249,599
all,5,5,1315955308,517
all,5,5,1319011313,536
all,5,5,1319648610,535
all,5,5,1327949217,488
all,5,5,1331535738,606
all,5,5,1331710198,437
all,5,5,1332646346,537
all,5,5,1335813822,521
all,5,5,1338752352,591
all,5,5,134526865,621
all,5,5,1353875771,573
all,5,5,1355657102,619
all,5,5,1357166998,559
all,5,5,1359954194,522
all,5,5,136212761,412
all,5,5,1365147146,569
all,5,5,1367352505,553
all,5,5,1373373174,516
all,5,5,1385214231,577
all,5,5,1386455293,496
all,5,5,1386871797,510
all,5,5,1393123234,469
all,5,5,1396788012,503
all,5,5,13976590,566
all,5,5,1399013177,463
all,5,5,1400744412,616
all,5,5,1403112510,532
all,5,5,140961087,604
all,5,5,1413649877,563
all,5,5,1421237216,543
all,5,5,1422472622,464
all,5,5,142910804,480
all,5,5,1430090683,459
all,5,5,1432551773,551
all,5,5,1433824161,572
all,5,5,1446625921,564
all,5,5,1463856963,533
all,5,5,1473859512,511
all,5,5,1479377945,523
all,5,5,1483653255,618
all,5,5,1484956899,535
all,5,5,1490357435,628
all,5,5,1493371253,599
all,5,5,1498968516,533
all,5,5,1506146,565
all,5,5,1515608686,561
all,5,5,1518295672,590
all,5,5,1519983345,450
all,5,5,1520198857,625
all,5,5,1530447680,635
all,5,5,1530535666,590
all,5,5,1537617789,575
all,5,5,1539975089,627
all,5,5,1545073562,624
all,5,5,1546553990,661
all,5,5,1555076294,546
all,5,5,1556576094,541
all,5,5,1559798812,564
all,5,5,1560642045,571
all,5,5,1562604507,696
all,5,5,156513227,544
all,5,5,1568971136,582
all,5,5,1570458964,369
all,5,5,1581855924,556
all,5,5,1582104534,507
all,5,5,158255775,536
all,5,5,1590105264,460
all,5,5,1591717659,477
all,5,5,1604518773,659
all,5,5,1607058105,574
all,5,5,1608900273,518
all,5,5,1612764206,548
all,5,5,1616464821,493
all,5,5,1620209838,555
all,5,5,1629425612,549
all,5,5,1630509997,522
all,5,5,1634290504,511
all,5,5,1640203617,608
all,5,5,1641170437,577
all,5,5,1642378503,554
all,5,5,1646839904,393
all,5,5,1647987827,582
all,5,5,1653188359,517
all,5,5,1665761459,602
all,5,5,1668184352,460
all,5,5,1673768691,481
all,5,5,1677421809,547
all,5,5,168346376,519
all,5,5,1689900731,551
all,5,5,1699213172,646
all,5,5,1703781316,540
all,5,5,1705685313,528
all,5,5,1710139265,622
all,5,5,1711968884,480
all,5,5,1714829669,586
all,5,5,1721450216,512
all,5,5,1722502605,514
