level,M,N,seed,editDistance
1,3,3,1001641798,235
1,3,3,1004306364,208
1,3,3,1010978582,358
1,3,3,1022846210,338
1,3,3,1023722256,229
1,3,3,1033480057,211
1,3,3,1036474372,346
1,3,3,1037401273,229
1,3,3,1038218488,234
1,3,3,1038240813,223
1,3,3,1041135095,213
1,3,3,1052850471,317
1,3,3,1053293722,230
1,3,3,1059209602,248
1,3,3,1061751410,258
1,3,3,1062255042,224
1,3,3,1064032374,323
1,3,3,1064486697,357
1,3,3,106587538,255
1,3,3,1068183337,257
1,3,3,1082073250,362
1,3,3,1083026305,258
1,3,3,1093253708,192
1,3,3,1094988923,319
1,3,3,1096341932,228
1,3,3,1099891794,229
1,3,3,1108994755,347
1,3,3,1116182691,292
1,3,3,1121515410,236
1,3,3,112743658,218
1,3,3,1128081783,220
1,3,3,1130403943,215
1,3,3,1135500214,229
1,3,3,1138184120,223
1,3,3,1139765352,209
1,3,3,1142181782,221
1,3,3,1154008721,256
1,3,3,1157790512,204
1,3,3,1161547704,239
1,3,3,1164368824,343
1,3,3,1174427787,243
1,3,3,1174462524,319
1,3,3,1175519146,237
1,3,3,1182202028,245
1,3,3,1182440019,261
1,3,3,1201170237,351
1,3,3,1201565253,321
1,3,3,1211334439,220
1,3,3,1218616460,260
1,3,3,1218917431,230
1,3,3,1222143675,262
1,3,3,1223901321,238
1,3,3,1226275373,266
1,3,3,1226979448,257
1,3,3,1233913320,217
1,3,3,1237131333,285
1,3,3,1239558035,211
1,3,3,1244728759,232
1,3,3,1246105016,360
1,3,3,124711068,208
1,3,3,1250181728,242
1,3,3,1270720746,223
1,3,3,1288215810,265
1,3,3,1288751559,236
1,3,3,1292333361,243
1,3,3,1292918822,239
1,3,3,1293461712,233
1,3,3,1300823014,243
1,3,3,1304407919,232
1,3,3,1305376595,227
1,3,3,1310759371,226
1,3,3,1315379481,213
1,3,3,1315459146,309
1,3,3,1317062028,221
1,3,3,1317484954,198
1,3,3,1318180947,221
1,3,3,1318721770,225
1,3,3,1319364568,219
1,3,3,1320567837,212
1,3,3,1326000153,211
1,3,3,1336493410,350
1,3,3,1337026208,247
1,3,3,1341796865,213
1,3,3,1348972292,220
1,3,3,1351344834,241
1,3,3,1354571885,248
1,3,3,1355696803,228
1,3,3,1356823191,218
1,3,3,1360479120,246
1,3,3,1360595726,230
1,3,3,1367920983,232
1,3,3,1370452686,257
1,3,3,1371795951,314
1,3,3,137493304,235
1,3,3,1375056305,199
1,3,3,1380206301,219
1,3,3,138257890,326
1,3,3,1390070123,221
1,3,3,1397766369,241
1,3,3,1409932949,262
1,3,3,1410120414,238
1,3,3,1411552849,331
1,3,3,1411736710,361
1,3,3,1411740561,231
1,3,3,1412314167,258
