level,M,N,seed,editDistance
all,1,16,1001641798,327
all,1,16,1004306364,340
all,1,16,1010978582,362
all,1,16,1022846210,368
all,1,16,1023722256,308
all,1,16,1033480057,379
all,1,16,1036474372,314
all,1,16,1037401273,355
all,1,16,1038218488,373
all,1,16,1038240813,365
all,1,16,1041135095,349
all,1,16,1052850471,327
all,1,16,1053293722,375
all,1,16,1059209602,377
all,1,16,1061751410,361
all,1,16,1062255042,358
all,1,16,1064032374,325
all,1,16,1064486697,299
all,1,16,106587538,328
all,1,16,1068183337,381
all,1,16,1082073250,359
all,1,16,1083026305,345
all,1,16,1093253708,323
all,1,16,1094988923,364
all,1,16,1096341932,400
all,1,16,1099891794,311
all,1,16,1108994755,336
all,1,16,1116182691,307
all,1,16,1121515410,362
all,1,16,112743658,384
all,1,16,1128081783,309
all,1,16,1130403943,329
all,1,16,1135500214,360
all,1,16,1138184120,323
all,1,16,1139765352,334
all,1,16,1142181782,393
all,1,16,1154008721,361
all,1,16,1157790512,376
all,1,16,1161547704,305
all,1,16,1164368824,364
all,1,16,1174427787,377
all,1,16,1174462524,328
all,1,16,1175519146,326
all,1,16,1182202028,361
all,1,16,1182440019,341
all,1,16,1201170237,382
all,1,16,1201565253,333
all,1,16,1211334439,402
all,1,16,1218616460,342
all,1,16,1218917431,362
all,1,16,1222143675,348
all,1,16,1223901321,337
all,1,16,1226275373,355
all,1,16,1226979448,318
all,1,16,1233913320,367
all,1,16,1237131333,356
all,1,16,1239558035,350
all,1,16,1244728759,444
all,1,16,1246105016,321
all,1,16,124711068,295
all,1,16,1250181728,301
all,1,16,1270720746,327
all,1,16,1288215810,396
all,1,16,1288751559,383
all,1,16,1292333361,390
all,1,16,1292918822,338
all,1,16,1293461712,336
all,1,16,1300823014,343
all,1,16,1304407919,335
all,1,16,1305376595,315
all,1,16,1310759371,353
all,1,16,1315379481,312
all,1,16,1315459146,363
all,1,16,1317062028,371
all,1,16,1317484954,326
all,1,16,1318180947,366
all,1,16,1318721770,359
all,1,16,1319364568,368
all,1,16,1320567837,322
all,1,16,1326000153,340
all,1,16,1336493410,360
all,1,16,1337026208,313
all,1,16,1341796865,367
all,1,16,1348972292,332
all,1,16,1351344834,338
all,1,16,1354571885,342
all,1,16,1355696803,361
all,1,16,1356823191,392
all,1,16,1360479120,334
all,1,16,1360595726,371
all,1,16,1367920983,349
all,1,16,1370452686,354
all,1,16,1371795951,327
all,1,16,137493304,329
all,1,16,1375056305,365
all,1,16,1380206301,321
all,1,16,138257890,322
all,1,16,1390070123,369
all,1,16,1397766369,356
all,1,16,1409932949,352
all,1,16,1410120414,332
all,1,16,1411552849,321
all,1,16,1411736710,338
all,1,16,1411740561,351
all,1,16,1412314167,305
all,1,16,1414909128,340
all,1,16,1415951383,367
all,1,16,1417221407,345
all,1,16,1417484602,316
all,1,16,1420211928,416
all,1,16,1423060993,355
all,1,16,1423682194,358
all,1,16,1424869980,318
all,1,16,142497295,288
all,1,16,1430247905,345
all,1,16,1431277483,361
all,1,16,1440176088,320
all,1,16,1444118058,373
all,1,16,1453438136,349
all,1,16,1457672976,348
all,1,16,1459827370,324
all,1,16,1460988487,316
all,1,16,1461249056,369
all,1,16,1480296753,340
all,1,16,1483337579,319
all,1,16,1486300823,373
all,1,16,1497824864,343
all,1,16,1504225597,332
all,1,16,1504822265,348
all,1,16,150604100,422
all,1,16,1507258094,370
all,1,16,1509632501,345
all,1,16,1512170075,351
all,1,16,1513047029,321
all,1,16,1518358220,322
all,1,16,1518938308,334
all,1,16,1523850398,365
all,1,16,152517913,336
all,1,16,1526915281,346
all,1,16,1529081495,337
all,1,16,1531151360,333
all,1,16,1533832136,339
all,1,16,1536985943,336
all,1,16,1540822946,377
all,1,16,1542757796,314
all,1,16,1544125195,330
all,1,16,1548060002,344
all,1,16,1550570586,311
all,1,16,1554121271,323
all,1,16,1554856959,359
all,1,16,1558458571,352
all,1,16,1558620065,375
all,1,16,1558744933,336
all,1,16,1560665819,310
all,1,16,1563161544,329
all,1,16,1566290996,356
all,1,16,1567196103,331
all,1,16,1570020736,362
all,1,16,1574474500,357
all,1,16,15748236,382
all,1,16,158096177,349
all,1,16,1588781947,303
all,1,16,1592441808,336
all,1,16,1603146689,345
all,1,16,1603190713,282
all,1,16,160467324,351
all,1,16,1607319672,346
all,1,16,1620304846,345
all,1,16,1626218762,372
all,1,16,1628223853,399
all,1,16,1628951581,342
all,1,16,1631665248,360
all,1,16,163283632,326
all,1,16,164235501,358
all,1,16,1643328992,345
all,1,16,164852610,324
all,1,16,1656959271,385
all,1,16,1658142994,341
all,1,16,1668855359,327
all,1,16,1669481184,355
all,1,16,1671092238,341
all,1,16,1672264654,310
all,1,16,1674872915,329
all,1,16,1678038194,343
all,1,16,1685411538,329
all,1,16,1694120380,333
all,1,16,1702785442,327
all,1,16,1704858203,406
all,1,16,1712995159,344
all,1,16,1718825415,343
all,1,16,1726355006,358
all,1,16,1727614195,342
all,1,16,1729283793,382
all,1,16,1731241459,343
all,1,16,173324371,321
all,1,16,1734983820,367
all,1,16,1736927955,349
all,1,16,1741266142,346
all,1,16,1743264730,434
all,1,16,1750180420,330
all,1,16,1754382556,319
all,1,16,1754719726,449
all,1,16,1756515094,332
all,1,16,1761243351,325
all,1,16,1777983941,363
all,1,16,1779847919,328
all,1,16,1780018293,291
all,1,16,1783035865,441
all,1,16,1784400485,386
all,1,16,1785013374,335
all,1,16,1786126378,341
all,1,16,1787008643,333
all,1,16,1788846950,340
all,1,16,1792465840,349
all,1,16,1801207137,322
all,1,16,1811800664,357
all,1,16,1815806383,335
all,1,16,18161333,339
all,1,16,1818025879,335
all,1,16,1824186194,323
all,1,16,1824418536,356
all,1,16,1829040536,368
all,1,16,1829568691,346
all,1,16,1839067692,342
all,1,16,1840869935,311
all,1,16,1841583134,356
all,1,16,1852411569,356
all,1,16,185365952,322
all,1,16,1856426629,372
all,1,16,1860824840,321
all,1,16,1862133219,339
all,1,16,1862386922,337
all,1,16,1870763046,359
all,1,16,1873747624,355
all,1,16,1877706133,396
all,1,16,1880502128,346
all,1,16,1884638580,371
all,1,16,1888822265,389
all,1,16,1908253110,360
all,1,16,1909541276,348
