level,M,N,seed,editDistance
13modified,4,4,100334696,187
13modified,4,4,1009229447,160
13modified,4,4,1010932164,184
13modified,4,4,1012869568,182
13modified,4,4,1018889751,155
13modified,4,4,1021967227,203
13modified,4,4,102280803,166
13modified,4,4,1024734536,178
13modified,4,4,1033033434,165
13modified,4,4,1035399153,171
13modified,4,4,1038671244,184
13modified,4,4,1041640248,178
13modified,4,4,1042768624,179
13modified,4,4,1055229966,158
13modified,4,4,1055293516,158
13modified,4,4,1055999818,170
13modified,4,4,1066819082,178
13modified,4,4,1069714731,166
13modified,4,4,1072641056,182
13modified,4,4,1072816653,165
13modified,4,4,1072824859,196
13modified,4,4,1087559589,165
13modified,4,4,10889602,155
13modified,4,4,1089481602,169
13modified,4,4,1090021741,143
13modified,4,4,1095229560,165
13modified,4,4,1119739660,158
13modified,4,4,1119913660,178
13modified,4,4,1121788155,169
13modified,4,4,1123957625,164
13modified,4,4,112714695,174
13modified,4,4,112803900,131
13modified,4,4,1131392376,175
13modified,4,4,113625682,157
13modified,4,4,1140268074,185
13modified,4,4,1147801063,154
13modified,4,4,1149310547,183
13modified,4,4,1149675945,164
13modified,4,4,1154482944,169
13modified,4,4,1159043200,183
13modified,4,4,116013539,179
13modified,4,4,1167164095,154
13modified,4,4,1170387944,182
13modified,4,4,1170753960,206
13modified,4,4,1171550889,180
13modified,4,4,1183217684,183
13modified,4,4,1186326919,160
13modified,4,4,119306034,170
13modified,4,4,1198305612,160
13modified,4,4,1200800358,175
13modified,4,4,1205388612,174
13modified,4,4,1208894535,179
13modified,4,4,121848537,171
13modified,4,4,1220846468,162
13modified,4,4,1222949588,186
13modified,4,4,1232002747,140
13modified,4,4,1235717330,156
13modified,4,4,1240105649,155
13modified,4,4,1245146245,184
13modified,4,4,1248990245,171
13modified,4,4,1252622799,192
13modified,4,4,1260255782,173
13modified,4,4,126537086,182
13modified,4,4,1266488720,167
13modified,4,4,1277614136,160
13modified,4,4,1278655297,189
13modified,4,4,1283508924,177
13modified,4,4,128849205,190
13modified,4,4,1294751766,166
13modified,4,4,1295604390,173
13modified,4,4,1296052736,186
13modified,4,4,1300485353,158
13modified,4,4,1306554616,160
13modified,4,4,1306616824,180
13modified,4,4,1308551323,166
13modified,4,4,1310460246,168
13modified,4,4,1317277335,162
13modified,4,4,1321452978,183
13modified,4,4,1327951166,178
13modified,4,4,1335075809,202
13modified,4,4,1336996873,176
13modified,4,4,1338927563,194
13modified,4,4,1343252007,200
13modified,4,4,1347620170,191
13modified,4,4,1348541570,175
13modified,4,4,1348689589,180
13modified,4,4,134871044,186
13modified,4,4,1354055929,197
13modified,4,4,1364734752,183
13modified,4,4,1367329043,194
13modified,4,4,1369758537,159
13modified,4,4,1370730297,167
13modified,4,4,1373215267,184
13modified,4,4,1373343923,172
13modified,4,4,1374036447,142
13modified,4,4,1377641605,179
13modified,4,4,1383967720,168
13modified,4,4,1387631371,158
13modified,4,4,1398032593,155
13modified,4,4,1398607408,156
13modified,4,4,140792612,176
13modified,4,4,1420378545,151
13modified,4,4,1431273294,181
13modified,4,4,143174518,183
13modified,4,4,1433030683,189
13modified,4,4,1434275498,170
13modified,4,4,1435693011,177
13modified,4,4,1437518404,200
13modified,4,4,143828757,174
13modified,4,4,1439476180,173
13modified,4,4,144151369,171
13modified,4,4,1441946452,185
13modified,4,4,1450788410,165
13modified,4,4,1452268325,187
13modified,4,4,1455966942,175
13modified,4,4,1456002608,173
13modified,4,4,1458581845,167
13modified,4,4,1460623476,168
13modified,4,4,1465543548,185
13modified,4,4,1467157173,183
13modified,4,4,1469383037,168
13modified,4,4,1477603777,179
13modified,4,4,1482543931,171
13modified,4,4,148815703,177
13modified,4,4,1496638450,161
13modified,4,4,1502756878,183
13modified,4,4,1507616277,165
13modified,4,4,1511014196,169
13modified,4,4,1512173849,172
13modified,4,4,1514724235,155
13modified,4,4,1515981365,187
13modified,4,4,1520513517,176
13modified,4,4,1523119098,167
13modified,4,4,1523416595,168
13modified,4,4,1524709717,171
13modified,4,4,1525290395,174
13modified,4,4,1527795885,165
13modified,4,4,1530730166,172
13modified,4,4,1538219310,183
13modified,4,4,1538635465,171
13modified,4,4,1543032626,189
13modified,4,4,1545582358,172
13modified,4,4,1548010334,167
13modified,4,4,1548024550,161
13modified,4,4,1550685533,162
13modified,4,4,1550908784,168
13modified,4,4,1553510902,168
13modified,4,4,1554451398,187
13modified,4,4,1567489355,154
13modified,4,4,1567891758,158
13modified,4,4,1569987945,184
13modified,4,4,1573887778,165
13modified,4,4,1577899726,165
13modified,4,4,1579325423,180
13modified,4,4,1591829520,180
13modified,4,4,1597192292,154
13modified,4,4,1597649420,156
13modified,4,4,1601564752,177
13modified,4,4,1601766857,174
13modified,4,4,1605354317,165
13modified,4,4,1618232878,170
13modified,4,4,161936749,185
13modified,4,4,161987877,181
13modified,4,4,1627878098,162
13modified,4,4,1628647456,185
13modified,4,4,1632100205,150
13modified,4,4,1648969040,181
13modified,4,4,1661436122,172
13modified,4,4,1662992992,185
13modified,4,4,1666216751,208
13modified,4,4,1670639419,183
13modified,4,4,1674010505,182
13modified,4,4,167502115,169
13modified,4,4,1677752354,175
13modified,4,4,1680410501,178
13modified,4,4,1685156690,170
13modified,4,4,1688723499,149
13modified,4,4,1692069932,171
13modified,4,4,1693272981,128
13modified,4,4,1695411640,156
13modified,4,4,1698163619,165
13modified,4,4,170946242,177
13modified,4,4,1710804631,166
13modified,4,4,1724803975,129
13modified,4,4,1729547969,169
13modified,4,4,1739807908,180
13modified,4,4,1749190164,171
13modified,4,4,1752843671,174
13modified,4,4,1758501093,165
13modified,4,4,1762505672,169
13modified,4,4,1768078034,167
13modified,4,4,1775113260,160
13modified,4,4,1775484855,170
13modified,4,4,1777306666,167
13modified,4,4,177866854,189
13modified,4,4,1782619294,183
13modified,4,4,1783803413,173
13modified,4,4,1783904619,182
13modified,4,4,1787634100,176
13modified,4,4,1788470910,176
13modified,4,4,1795826253,163
13modified,4,4,1800095436,191
13modified,4,4,1802225254,163
13modified,4,4,1806445976,191
13modified,4,4,1806786271,198
13modified,4,4,180789243,174
13modified,4,4,1808356790,191
13modified,4,4,1811421511,169
13modified,4,4,1814228121,163
13modified,4,4,182216137,188
13modified,4,4,1823793032,151
13modified,4,4,1826631462,176
13modified,4,4,1832144932,158
13modified,4,4,1843204587,163
13modified,4,4,184945281,165
13modified,4,4,1850250508,182
13modified,4,4,1859239386,161
13modified,4,4,1859854661,162
13modified,4,4,1860004022,166
13modified,4,4,1862413920,181
13modified,4,4,1866329999,160
13modified,4,4,186783104,174
13modified,4,4,1870969858,181
13modified,4,4,1871792025,172
13modified,4,4,1875479968,204
13modified,4,4,1878727327,165
13modified,4,4,1881996031,239
13modified,4,4,1885476186,186
13modified,4,4,1891469110,157
13modified,4,4,1897867746,160
13modified,4,4,1897899047,205
13modified,4,4,1899332987,180
13modified,4,4,1899616485,174
13modified,4,4,1902172151,164
13modified,4,4,1914291450,165
13modified,4,4,1915134789,168
13modified,4,4,192577671,167
13modified,4,4,1929218352,167
13modified,4,4,1931976251,177
13modified,4,4,1932903607,159
13modified,4,4,1932937349,179
13modified,4,4,1935775557,146
13modified,4,4,1937827682,176
13modified,4,4,1938500294,167
13modified,4,4,193879586,158
13modified,4,4,1946106611,169
13modified,4,4,1952225308,161
13modified,4,4,1960555934,198
13modified,4,4,1961845877,162
13modified,4,4,1962320612,175
13modified,4,4,1968901410,157
13modified,4,4,1969389892,166
