level,M,N,seed,editDistance
14,1,1,1000747388,581
14,1,1,1004940999,577
14,1,1,1006707556,577
14,1,1,1009107826,571
14,1,1,1009229447,584
14,1,1,1018544641,590
14,1,1,1018889751,579
14,1,1,102280803,565
14,1,1,1024734536,579
14,1,1,1035399153,603
14,1,1,1037670259,556
14,1,1,1038671244,571
14,1,1,1039987872,581
14,1,1,105140421,572
14,1,1,1053579526,576
14,1,1,1055229966,569
14,1,1,1055999818,565
14,1,1,1057874518,577
14,1,1,1065451971,585
14,1,1,1069714731,568
14,1,1,1072641056,579
14,1,1,1072824859,571
14,1,1,1073055339,580
14,1,1,1078305007,591
14,1,1,1082260539,573
14,1,1,1087559589,589
14,1,1,10889602,564
14,1,1,1089481602,565
14,1,1,1090707737,547
14,1,1,1099272658,568
14,1,1,1110677252,594
14,1,1,1120843921,592
14,1,1,1123957625,555
14,1,1,1130362085,573
14,1,1,113625682,547
14,1,1,1138437632,570
14,1,1,1147801063,567
14,1,1,1154482944,564
14,1,1,116013539,573
14,1,1,1162822678,570
14,1,1,1169013744,572
14,1,1,1171550889,580
14,1,1,1181772620,569
14,1,1,1185837477,578
14,1,1,119306034,580
14,1,1,1205388612,560
14,1,1,1206478818,581
14,1,1,1207800718,564
14,1,1,1208209113,574
14,1,1,1212781919,548
14,1,1,121848537,577
14,1,1,1219764183,585
14,1,1,1220312016,584
14,1,1,1225165832,579
14,1,1,1226043139,572
14,1,1,1233831511,588
14,1,1,1242933758,576
14,1,1,1247590471,581
14,1,1,1252622799,579
14,1,1,1260255782,569
14,1,1,126537086,577
14,1,1,1265546259,575
14,1,1,1266488720,578
14,1,1,1277614136,573
14,1,1,1278655297,561
14,1,1,1281877312,578
14,1,1,1282893305,568
14,1,1,1283508924,573
14,1,1,128554622,576
14,1,1,1295604390,572
14,1,1,1296052736,583
14,1,1,1306554616,575
14,1,1,1308307336,574
14,1,1,1310460246,580
14,1,1,1317277335,560
14,1,1,1330019984,557
14,1,1,1335075809,575
14,1,1,1338927563,585
14,1,1,133965900,562
14,1,1,1341224127,568
14,1,1,1343252007,558
14,1,1,1344434153,591
14,1,1,134482399,572
14,1,1,1348541570,571
14,1,1,1348689589,575
14,1,1,134871044,572
14,1,1,1348875106,573
14,1,1,1354055929,590
14,1,1,1364734752,577
14,1,1,1367329043,575
14,1,1,1370627658,588
14,1,1,1374036447,578
14,1,1,1377641605,586
14,1,1,1388935252,570
14,1,1,1390842545,572
14,1,1,140792612,570
14,1,1,1420378545,563
14,1,1,1421984618,569
14,1,1,1431273294,557
14,1,1,1434275498,556
14,1,1,143632992,566
14,1,1,143660773,560
14,1,1,1437518404,566
14,1,1,1439476180,561
14,1,1,1444009553,581
14,1,1,1449430967,563
14,1,1,1450788410,574
14,1,1,145729422,574
14,1,1,1460623476,564
14,1,1,1463889962,561
14,1,1,1467157173,592
14,1,1,1476470986,575
14,1,1,1480704826,578
14,1,1,1482543931,562
14,1,1,1484841715,581
14,1,1,148815703,573
14,1,1,1490363130,577
14,1,1,1496638450,563
14,1,1,1499413564,577
14,1,1,1504088547,569
14,1,1,1504340417,559
14,1,1,1505353724,574
14,1,1,1507616277,572
14,1,1,1509984666,573
14,1,1,1515981365,578
14,1,1,1519299415,575
14,1,1,1520513517,575
14,1,1,1524709717,584
14,1,1,1527795885,578
14,1,1,1528039779,564
14,1,1,1530286851,580
14,1,1,1530730166,585
14,1,1,1534192257,598
14,1,1,1535558285,582
14,1,1,1543032626,569
14,1,1,1545582358,561
14,1,1,1547037443,573
14,1,1,1548024550,580
14,1,1,1550685533,578
14,1,1,1551681087,570
14,1,1,1553510902,560
14,1,1,1554451398,574
14,1,1,1567891758,549
14,1,1,1573356077,575
14,1,1,1573887778,567
14,1,1,1577899726,580
14,1,1,1591829520,564
14,1,1,1592220142,575
14,1,1,1601564752,575
14,1,1,1614158745,578
14,1,1,161936749,578
14,1,1,161987877,561
14,1,1,1626532505,573
14,1,1,162747135,563
14,1,1,1627878098,572
14,1,1,1628647456,579
14,1,1,1632100205,587
14,1,1,1640161236,567
14,1,1,1644538910,574
14,1,1,1645586294,578
14,1,1,1648969040,579
14,1,1,1661436122,545
14,1,1,1666216751,570
14,1,1,166959396,571
14,1,1,1670639419,569
14,1,1,1674010505,592
14,1,1,167502115,586
14,1,1,1677752354,582
14,1,1,1678354020,564
14,1,1,1680410501,574
14,1,1,1681939819,570
14,1,1,1683880603,580
14,1,1,1685156690,559
14,1,1,1688723499,558
14,1,1,1692126121,569
14,1,1,1695411640,586
14,1,1,169873061,566
14,1,1,1708144132,564
14,1,1,170946242,568
14,1,1,1721435834,572
14,1,1,1724000819,584
14,1,1,1752843671,586
14,1,1,1755142440,573
