level,M,N,seed,editDistance
2,5,5,1001427231,104
2,5,5,1002366797,180
2,5,5,1012057892,294
2,5,5,1013132103,294
2,5,5,1014717709,40
2,5,5,1026922035,294
2,5,5,1029147075,294
2,5,5,1031702667,0
2,5,5,1033622902,220
2,5,5,1035811137,294
2,5,5,1036408008,294
2,5,5,103718413,200
2,5,5,1060434707,205
2,5,5,1062984232,294
2,5,5,1072567287,294
2,5,5,1074708876,210
2,5,5,1076245341,294
2,5,5,107681155,40
2,5,5,1078549398,294
2,5,5,1080209692,124
2,5,5,1083968067,294
2,5,5,1085132997,124
2,5,5,1085488272,200
2,5,5,1087632942,294
2,5,5,1099478714,269
2,5,5,1103297900,175
2,5,5,1107405273,200
2,5,5,110889107,190
2,5,5,1114549085,224
2,5,5,1122010857,220
2,5,5,1123006755,195
2,5,5,1125593924,234
2,5,5,1126458828,185
2,5,5,1128622077,294
2,5,5,1134793784,185
2,5,5,1137322580,215
2,5,5,1139122773,185
2,5,5,1139158243,210
2,5,5,113916748,175
2,5,5,1141551173,239
2,5,5,1142188025,254
2,5,5,114569370,294
2,5,5,1149167049,210
2,5,5,1153118460,89
2,5,5,1163064016,274
2,5,5,1165476451,294
2,5,5,1166211825,175
2,5,5,1174108690,284
2,5,5,1177393289,294
2,5,5,1177454261,229
2,5,5,1178363203,294
2,5,5,1179151292,200
2,5,5,1179578985,190
2,5,5,1181884336,284
2,5,5,1184347117,224
2,5,5,1189013657,294
2,5,5,1189897559,294
2,5,5,1190018701,294
2,5,5,1192020434,264
2,5,5,1194355300,294
2,5,5,1194991691,175
2,5,5,1199864294,229
2,5,5,1205819440,185
2,5,5,1210596624,294
2,5,5,1218386773,294
2,5,5,1221344927,104
2,5,5,1235501548,185
2,5,5,1241928338,200
2,5,5,124404247,294
2,5,5,1244412885,269
2,5,5,1259816212,224
2,5,5,1262628040,205
2,5,5,1262948602,294
2,5,5,1263486591,294
2,5,5,12655963,294
2,5,5,1266175885,234
2,5,5,1276879103,239
2,5,5,1281260390,210
2,5,5,1286700257,249
2,5,5,1291783535,210
2,5,5,1300150858,195
2,5,5,1305877954,294
2,5,5,1307455252,294
2,5,5,1307659566,249
2,5,5,1307886880,239
