level,M,N,seed,editDistance
2,1,16,1001427231,342
2,1,16,1002366797,358
2,1,16,1012057892,371
2,1,16,1013132103,360
2,1,16,1014717709,363
2,1,16,1026922035,364
2,1,16,1029147075,361
2,1,16,1031702667,358
2,1,16,1033622902,354
2,1,16,1035811137,345
2,1,16,1036408008,377
2,1,16,103718413,362
2,1,16,1060434707,373
2,1,16,1062984232,350
2,1,16,1072567287,377
2,1,16,1074708876,357
2,1,16,1076245341,351
2,1,16,107681155,346
2,1,16,1078549398,363
2,1,16,1080209692,350
2,1,16,1083968067,335
2,1,16,1085132997,356
2,1,16,1085488272,335
2,1,16,1087632942,353
2,1,16,1099478714,378
2,1,16,1103297900,359
2,1,16,1107405273,350
2,1,16,110889107,381
2,1,16,1114549085,382
2,1,16,1122010857,351
2,1,16,1123006755,317
2,1,16,1125593924,374
2,1,16,1126458828,322
2,1,16,1128622077,354
2,1,16,1134793784,359
2,1,16,1137322580,370
2,1,16,1139122773,362
2,1,16,1139158243,372
2,1,16,113916748,332
2,1,16,1141551173,343
2,1,16,1142188025,383
2,1,16,114569370,378
2,1,16,1149167049,333
2,1,16,1153118460,363
2,1,16,1163064016,374
2,1,16,1165476451,360
2,1,16,1166211825,358
2,1,16,1174108690,365
2,1,16,1177393289,339
2,1,16,1177454261,377
2,1,16,1178363203,366
2,1,16,1179151292,355
2,1,16,1179578985,372
2,1,16,1181884336,317
2,1,16,1184347117,333
2,1,16,1189013657,386
2,1,16,1189897559,348
2,1,16,1190018701,347
2,1,16,1192020434,362
2,1,16,1194355300,360
2,1,16,1194991691,353
2,1,16,1199864294,370
2,1,16,1205819440,404
2,1,16,1210596624,384
2,1,16,1218386773,378
2,1,16,1221344927,352
2,1,16,1235501548,366
2,1,16,1241928338,353
2,1,16,124404247,387
2,1,16,1244412885,372
2,1,16,1259816212,346
2,1,16,1262628040,365
2,1,16,1262948602,346
2,1,16,1263486591,358
2,1,16,12655963,338
2,1,16,1266175885,370
2,1,16,1276879103,348
2,1,16,1281260390,367
2,1,16,1286700257,334
2,1,16,1291783535,348
2,1,16,1300150858,373
2,1,16,1305877954,378
2,1,16,1307455252,350
2,1,16,1307659566,351
2,1,16,1307886880,361
2,1,16,130830295,334
2,1,16,1311006219,377
2,1,16,1323659657,332
2,1,16,1332812036,347
2,1,16,1334242273,380
2,1,16,1339626390,356
2,1,16,1339932215,357
2,1,16,1344745010,366
2,1,16,1347887217,363
2,1,16,1349966370,360
2,1,16,1351882203,347
2,1,16,1352097030,352
2,1,16,135342794,360
2,1,16,1362529068,352
2,1,16,1362807546,363
2,1,16,1362927434,370
2,1,16,1369947344,371
2,1,16,1369990613,366
2,1,16,1372397901,340
2,1,16,1374401647,385
2,1,16,1378337932,343
2,1,16,1378519715,365
2,1,16,1384001714,360
2,1,16,1385478455,349
2,1,16,1393337317,342
2,1,16,1396239170,358
2,1,16,1397267219,359
2,1,16,1398092379,333
2,1,16,1400398560,399
2,1,16,1402983969,319
2,1,16,1414777772,368
2,1,16,1419094134,362
2,1,16,1430241487,359
2,1,16,1434611159,353
2,1,16,143845168,356
2,1,16,1438904696,361
2,1,16,1440069500,360
2,1,16,1442777214,362
2,1,16,144604228,347
2,1,16,1446658328,327
2,1,16,1460318742,373
2,1,16,1482196585,378
2,1,16,1489522858,357
2,1,16,14936278,368
2,1,16,1497529937,339
2,1,16,1498416246,373
2,1,16,1499436330,346
2,1,16,1501721611,379
2,1,16,1502768027,391
2,1,16,1517749108,361
2,1,16,1518710678,392
2,1,16,1543909273,388
2,1,16,1545785992,338
2,1,16,15486599,368
2,1,16,1555524716,409
2,1,16,1557594736,360
2,1,16,15576454,373
2,1,16,1564248782,380
2,1,16,1565672494,370
2,1,16,1569047275,384
2,1,16,1569382399,363
2,1,16,1575979722,370
2,1,16,157833442,340
2,1,16,1578973956,364
2,1,16,1579733995,357
2,1,16,157997394,362
2,1,16,1581278651,389
2,1,16,1585860557,352
2,1,16,159039989,356
2,1,16,1590452289,387
2,1,16,1590532971,361
2,1,16,159256652,348
2,1,16,1602463109,356
2,1,16,1605222742,359
2,1,16,161903735,350
2,1,16,1623619618,361
2,1,16,1624753699,390
2,1,16,1632367675,330
2,1,16,1635908036,371
2,1,16,1637422863,362
2,1,16,1638591183,346
2,1,16,1642898302,351
2,1,16,1648656660,357
2,1,16,1650138398,392
2,1,16,16557242,376
2,1,16,1656599052,365
2,1,16,1657444494,367
2,1,16,1659476663,358
2,1,16,1661233251,367
2,1,16,1662800513,364
2,1,16,1664547071,340
2,1,16,1667130501,364
2,1,16,1669966826,366
2,1,16,1673866035,378
2,1,16,1675318181,334
2,1,16,1676356190,369
2,1,16,1679033959,373
2,1,16,1685206767,388
2,1,16,1685788172,350
2,1,16,1689951679,327
2,1,16,1690862484,372
2,1,16,1692967933,351
2,1,16,1693289697,384
2,1,16,169381704,376
2,1,16,1713226731,374
2,1,16,1713816509,368
2,1,16,1714684414,363
2,1,16,1715452240,377
2,1,16,1716589409,369
2,1,16,1722200850,362
2,1,16,1724971345,338
2,1,16,1726724701,342
2,1,16,1737310271,380
2,1,16,1738524616,373
2,1,16,1745389420,367
2,1,16,1747330230,367
2,1,16,1754344866,384
2,1,16,1756011109,348
2,1,16,1759038033,331
2,1,16,1760192352,373
2,1,16,1762536562,343
2,1,16,1765272132,368
2,1,16,1766412884,356
2,1,16,1767905874,374
2,1,16,1769728654,362
2,1,16,1770003900,328
2,1,16,1770584057,378
2,1,16,1775173030,378
2,1,16,1784037676,336
2,1,16,1787274861,354
2,1,16,1791584394,366
2,1,16,1794448608,356
2,1,16,1795388022,348
2,1,16,1796951056,369
2,1,16,1803662540,354
2,1,16,1803822488,349
2,1,16,1818034482,349
2,1,16,1818238838,375
2,1,16,1821991732,355
2,1,16,1823706291,351
2,1,16,1823870822,359
2,1,16,1827129950,369
