level,M,N,seed,editDistance
10,5,5,1007377500,0
10,5,5,100809929,0
10,5,5,1008910923,0
10,5,5,1009539057,0
10,5,5,1021367272,0
10,5,5,1023422436,0
10,5,5,1024293374,0
10,5,5,1030181821,0
10,5,5,1030554212,0
10,5,5,1031355879,0
10,5,5,1033844229,0
10,5,5,1034009232,0
10,5,5,1034327289,0
10,5,5,1036792222,0
10,5,5,1038969356,0
10,5,5,1043077053,0
10,5,5,1047769518,0
10,5,5,105300218,0
10,5,5,1053224620,0
10,5,5,1057658027,0
10,5,5,1057741487,0
10,5,5,1060614365,0
10,5,5,1066319765,0
10,5,5,1068294217,0
10,5,5,106938787,0
10,5,5,1069998148,0
10,5,5,1072076429,0
10,5,5,1073004428,0
10,5,5,1074217102,0
10,5,5,1079141869,0
10,5,5,1084909320,0
10,5,5,1085025411,0
10,5,5,1101331502,0
10,5,5,1103029117,0
10,5,5,1107108192,0
10,5,5,1111492824,0
10,5,5,1111629349,0
10,5,5,1115377620,0
10,5,5,1123898083,0
10,5,5,1126035392,0
10,5,5,112806606,0
10,5,5,1128252833,0
10,5,5,1129159094,0
10,5,5,1129562518,0
10,5,5,1129766833,0
10,5,5,1131059704,0
10,5,5,1137235189,0
10,5,5,113933278,0
10,5,5,1144006319,0
10,5,5,1146421746,0
10,5,5,1149095865,0
10,5,5,1150003503,0
10,5,5,115004013,0
10,5,5,1155383755,0
10,5,5,1160648909,0
10,5,5,1169063424,0
10,5,5,117328224,0
10,5,5,1177145613,0
10,5,5,1182638688,0
10,5,5,1185915396,0
10,5,5,1187046171,0
10,5,5,118958320,0
10,5,5,1190239199,0
10,5,5,1190792368,0
10,5,5,1197460902,0
10,5,5,1202452314,0
10,5,5,1208380380,0
10,5,5,1208508442,0
10,5,5,1213262791,0
10,5,5,1217339515,0
10,5,5,1220492224,0
10,5,5,1221765556,0
10,5,5,1223773794,0
10,5,5,1226574802,0
10,5,5,1227166346,0
10,5,5,1228754751,0
10,5,5,1235328474,0
10,5,5,1238891230,0
10,5,5,1242720391,0
10,5,5,1245105991,0
10,5,5,1248132426,0
10,5,5,1249167093,0
10,5,5,1249799023,0
10,5,5,1252346218,0
10,5,5,1254747013,0
10,5,5,1254864609,0
10,5,5,1255078397,0
