level,M,N,seed,editDistance
6,3,3,1001638330,547
6,3,3,1002221447,539
6,3,3,1006974512,549
6,3,3,1008270054,555
6,3,3,1013432441,548
6,3,3,1016921506,550
6,3,3,1018637518,529
6,3,3,1024843062,547
6,3,3,102960499,543
6,3,3,1034095704,527
6,3,3,1035302114,548
6,3,3,1037165908,547
6,3,3,1060062020,544
6,3,3,1064530934,541
6,3,3,1067504604,541
6,3,3,1068509115,546
6,3,3,1071150030,524
6,3,3,1072633241,541
6,3,3,1073991198,547
6,3,3,1077623985,543
6,3,3,1079659711,543
6,3,3,1087025073,545
6,3,3,1089525505,543
6,3,3,1091606188,547
6,3,3,1093418118,546
6,3,3,1095378063,547
6,3,3,110182227,543
6,3,3,1110254272,543
6,3,3,1110723245,552
6,3,3,1117264835,539
6,3,3,1125779311,543
6,3,3,1140944606,546
6,3,3,1143486029,543
6,3,3,1146095553,540
6,3,3,1153722014,539
6,3,3,11628051,543
6,3,3,1163576775,548
6,3,3,1165080065,544
6,3,3,1170143994,520
6,3,3,118454172,545
6,3,3,1186196203,543
6,3,3,1189182424,551
6,3,3,1192668172,546
6,3,3,120061287,547
6,3,3,1214085982,548
6,3,3,1216599388,539
6,3,3,1218634916,541
6,3,3,1219570271,537
6,3,3,1220914512,542
6,3,3,1230597560,547
6,3,3,1232898717,449
6,3,3,1234939998,550
6,3,3,1235550394,545
6,3,3,1241048708,543
6,3,3,125544131,543
6,3,3,1264762340,549
6,3,3,1266279532,529
6,3,3,1268031495,552
6,3,3,1272899085,553
6,3,3,1293798679,531
6,3,3,1296104687,540
6,3,3,1300287810,541
6,3,3,1303027903,546
6,3,3,1306871759,543
6,3,3,1307713477,549
6,3,3,132062566,540
6,3,3,1321488007,540
6,3,3,1322013659,543
6,3,3,1322963882,540
6,3,3,1328116806,554
6,3,3,1328139643,541
6,3,3,1329076451,542
6,3,3,1329412,535
6,3,3,1335381239,541
6,3,3,1338202248,550
6,3,3,1338968289,545
6,3,3,1340034482,546
6,3,3,1340089154,540
6,3,3,1345843321,543
6,3,3,1349964487,543
6,3,3,1357568744,544
6,3,3,1358253402,540
6,3,3,1360565357,528
6,3,3,1363387734,538
6,3,3,1364137447,542
6,3,3,1373649436,544
6,3,3,1376450958,547
6,3,3,1376654402,534
6,3,3,1377134233,543
6,3,3,1377921102,553
6,3,3,138282715,551
6,3,3,1384606700,546
6,3,3,1391122792,555
6,3,3,1393117584,551
6,3,3,1400722236,545
6,3,3,1403474437,543
6,3,3,1404924219,550
6,3,3,1409989499,544
6,3,3,1410075521,532
6,3,3,1414795059,541
6,3,3,1422509260,550
6,3,3,1422935123,543
