level,M,N,seed,densityMetric
11,1,16,1007377500,0.8913
11,1,16,100809929,0.8750
11,1,16,1008910923,0.8967
11,1,16,1009539057,0.9076
11,1,16,1021367272,0.8478
11,1,16,1021640706,0.9674
11,1,16,1023422436,0.8913
11,1,16,1024293374,0.8913
11,1,16,1030181821,0.9402
11,1,16,1031355879,0.9130
11,1,16,1033424465,0.9022
11,1,16,1034009232,0.8967
11,1,16,1034327289,0.8207
11,1,16,1036792222,0.9457
11,1,16,1043077053,0.9076
11,1,16,1044306931,0.9185
11,1,16,1047769518,0.8370
11,1,16,105300218,0.9130
11,1,16,1053224620,0.8696
11,1,16,1057741487,0.9674
11,1,16,1060614365,0.9022
11,1,16,1068294217,0.9022
11,1,16,106938787,0.9185
11,1,16,1069998148,0.9348
11,1,16,1072076429,0.9348
11,1,16,1073943930,0.8804
11,1,16,1079141869,0.8804
11,1,16,1085025411,0.9293
11,1,16,1099905981,0.9239
11,1,16,1101331502,0.8967
11,1,16,1103029117,0.9837
11,1,16,1107733190,0.8913
11,1,16,1111492824,0.8478
11,1,16,1111629349,0.9457
11,1,16,1115377620,0.9293
11,1,16,1123898083,0.8587
11,1,16,1125676472,0.9185
11,1,16,1126035392,0.9402
11,1,16,1128252833,0.9457
11,1,16,1129159094,0.8967
11,1,16,1129562518,0.8967
11,1,16,1129766833,0.9728
11,1,16,1131059704,0.8859
11,1,16,1137235189,0.8859
11,1,16,113933278,0.9511
11,1,16,1141002997,0.9022
11,1,16,1143428209,0.9348
11,1,16,1144006319,0.9130
11,1,16,1146421746,0.8804
11,1,16,1148518376,0.8967
11,1,16,1149095865,0.8478
11,1,16,1150003503,0.9457
11,1,16,115004013,0.9674
11,1,16,1155383755,0.8370
11,1,16,115904951,0.9674
11,1,16,1160648909,0.9185
11,1,16,1169063424,0.9076
11,1,16,117328224,0.9457
11,1,16,1177145613,0.9185
11,1,16,1182638688,0.8750
11,1,16,1185915396,0.9402
11,1,16,1187046171,0.9457
11,1,16,118958320,0.9620
11,1,16,1197460902,0.9130
11,1,16,1208380380,0.9076
11,1,16,1208508442,0.9565
11,1,16,1213262791,0.9185
11,1,16,1217339515,0.9457
11,1,16,1220492224,0.9565
11,1,16,1223773794,0.9076
11,1,16,1226574802,0.9293
11,1,16,1227166346,0.8804
11,1,16,1228754751,0.9130
11,1,16,1235328474,0.9022
11,1,16,1238891230,0.9130
11,1,16,1242720391,0.8913
11,1,16,1248112851,0.8859
11,1,16,1248132426,0.9511
11,1,16,1249167093,1.0217
11,1,16,1249799023,0.8859
11,1,16,1252346218,0.9130
11,1,16,1254747013,0.9185
11,1,16,1254864609,0.8859
11,1,16,1255078397,0.8587
11,1,16,1259174031,0.9728
11,1,16,1261677122,0.8913
11,1,16,1263145343,0.8804
11,1,16,1265574420,0.9076
11,1,16,1270216659,0.9293
11,1,16,1278571457,0.9022
11,1,16,1287787653,0.9076
11,1,16,1292221910,0.9348
11,1,16,129307423,0.9022
11,1,16,1296028400,0.8859
11,1,16,1299731499,0.9022
11,1,16,1302900343,0.9130
11,1,16,1303123013,0.8859
11,1,16,1309951381,0.9022
11,1,16,1313468976,0.8804
11,1,16,1313752568,0.8859
11,1,16,1320330649,0.9293
11,1,16,1320933345,0.8804
11,1,16,1328938571,0.9402
11,1,16,1330988942,0.8750
11,1,16,1331119457,0.8967
11,1,16,1333929536,0.9348
11,1,16,1334811903,0.9239
11,1,16,1336258484,0.9076
11,1,16,1337243409,0.9728
11,1,16,1339653327,0.8804
11,1,16,1353263574,0.8424
11,1,16,1356826028,0.9239
11,1,16,135946683,0.9185
11,1,16,1360220328,0.9185
11,1,16,1362016060,0.8750
11,1,16,1367498069,0.9348
11,1,16,1369775064,0.9185
11,1,16,1376417056,0.9620
11,1,16,1381641077,0.8967
11,1,16,1384477475,0.8696
11,1,16,1386871433,0.9130
11,1,16,139368356,0.8641
11,1,16,1401529789,0.8967
11,1,16,140474584,0.8478
11,1,16,1405310601,0.8804
11,1,16,1407214316,0.8967
11,1,16,1409462045,0.9837
11,1,16,1412004653,0.9511
11,1,16,1418555901,0.8859
11,1,16,1420080259,0.9185
11,1,16,1424923630,0.9348
11,1,16,1425742773,0.9457
11,1,16,1431783111,0.8533
11,1,16,143405309,0.8641
11,1,16,1437907663,0.9130
11,1,16,1437979903,0.9348
11,1,16,1439151564,0.8967
11,1,16,1440045591,0.8967
11,1,16,1444242547,0.9130
11,1,16,1445633822,0.9891
11,1,16,1452709467,0.9022
11,1,16,1475209292,0.9402
11,1,16,1478964481,0.9293
11,1,16,1479143001,0.8804
11,1,16,14854998,0.9022
11,1,16,1489019332,0.9022
11,1,16,1489856218,0.9185
