level,M,N,seed,densityMetric
3,14,6,1011452233,0.8867
3,14,6,1013002884,0.8867
3,14,6,101645736,0.8867
3,14,6,1025713346,0.8867
3,14,6,1031698967,0.8867
3,14,6,1031948134,0.8867
3,14,6,103208195,0.8867
3,14,6,103551481,0.8867
3,14,6,1037600303,0.8867
3,14,6,1037728321,0.8867
3,14,6,1043693262,0.8867
3,14,6,1053081626,0.8867
3,14,6,1055072269,0.8867
3,14,6,1059344023,0.8867
3,14,6,1060068817,0.8867
3,14,6,1062992412,0.8867
3,14,6,1065869120,0.8867
3,14,6,1070008819,0.8867
3,14,6,1075331119,0.8867
3,14,6,1078288371,0.8867
3,14,6,1080304154,0.8867
3,14,6,1088462456,0.8867
3,14,6,1089396935,0.8867
3,14,6,1090143313,0.8867
3,14,6,1091763610,0.8867
3,14,6,1094079358,0.8867
3,14,6,109571725,0.8867
3,14,6,1095846982,0.8867
3,14,6,1098662423,0.8867
3,14,6,1104166513,0.8867
3,14,6,1111503713,0.8867
3,14,6,1111815082,0.8867
3,14,6,1116276044,0.8867
3,14,6,1125541963,0.8867
3,14,6,1132858974,0.8867
3,14,6,1133292245,0.8867
3,14,6,1134548914,0.8867
3,14,6,1143646614,0.8867
3,14,6,1145917352,0.8867
3,14,6,1150410646,0.8867
3,14,6,1158033292,0.8867
3,14,6,1164150098,0.8867
3,14,6,1169972540,0.8867
3,14,6,1180732395,0.8867
3,14,6,1182818789,0.8867
3,14,6,1187424872,0.8867
3,14,6,1187683104,0.8867
3,14,6,12164155,0.8867
3,14,6,1217283714,0.8867
3,14,6,1224375700,0.8867
3,14,6,1225679041,0.8867
3,14,6,1227135224,0.8867
3,14,6,1229008243,0.8867
3,14,6,1230781829,0.8867
3,14,6,1231778164,0.8867
3,14,6,1240015804,0.8867
3,14,6,1246951865,0.8867
3,14,6,1247252526,0.8867
3,14,6,1247401438,0.8867
3,14,6,1249599550,0.8867
3,14,6,1255725682,0.8867
3,14,6,1256907556,0.8867
3,14,6,1258675632,0.8867
3,14,6,1258943765,0.8867
3,14,6,1260402554,0.8867
3,14,6,1260624231,0.8867
3,14,6,1264097119,0.8867
3,14,6,1273458942,0.8867
3,14,6,1275489120,0.8867
3,14,6,1283499611,0.8867
3,14,6,1292500771,0.8867
3,14,6,1304664361,0.8867
3,14,6,1305462501,0.8867
3,14,6,1308374254,0.8867
3,14,6,1308898267,0.8867
3,14,6,1312180599,0.8867
3,14,6,1315956059,0.8867
3,14,6,1319619155,0.8867
3,14,6,1328762689,0.8867
3,14,6,1330703127,0.8867
3,14,6,1332489882,0.8867
3,14,6,1333200975,0.8867
3,14,6,1340508834,0.8867
3,14,6,13405155,0.8867
3,14,6,1343083011,0.8867
3,14,6,1344005727,0.8867
3,14,6,1349740694,0.8867
3,14,6,1351688435,0.8867
3,14,6,1368329565,0.8867
3,14,6,1372346925,0.8867
3,14,6,1374978215,0.8867
3,14,6,1378366722,0.8867
3,14,6,1381800198,0.8867
3,14,6,1385333235,0.8867
3,14,6,1388855356,0.8867
3,14,6,1398622955,0.8867
3,14,6,1408190920,0.8867
3,14,6,1411670137,0.8867
3,14,6,1419287359,0.8867
3,14,6,1421829160,0.8867
3,14,6,1434896325,0.8867
3,14,6,1439910280,0.8867
3,14,6,1446742139,0.8867
3,14,6,1449318608,0.8867
3,14,6,145023279,0.8867
3,14,6,1454675611,0.8867
3,14,6,1459255644,0.8867
3,14,6,1469298070,0.8867
3,14,6,147306252,0.8867
3,14,6,1479517357,0.8867
3,14,6,1482100323,0.8867
3,14,6,1482509233,0.8867
3,14,6,1485654606,0.8867
3,14,6,1487118083,0.8867
3,14,6,1487862317,0.8867
3,14,6,1493307631,0.8867
3,14,6,149352879,0.8867
3,14,6,1495759909,0.8867
3,14,6,1497162935,0.8867
3,14,6,1497374804,0.8867
3,14,6,1501822685,0.8867
3,14,6,1506053049,0.8867
3,14,6,1506982973,0.8867
3,14,6,1510786878,0.8867
3,14,6,1515524644,0.8867
3,14,6,152704109,0.8867
3,14,6,1533174433,0.8867
3,14,6,1535058324,0.8867
3,14,6,1537287229,0.8867
3,14,6,1539542638,0.8867
3,14,6,1540818842,0.8867
3,14,6,154242998,0.8867
3,14,6,1545232594,0.8867
3,14,6,1545575539,0.8867
3,14,6,1547495970,0.8867
3,14,6,1551168816,0.8867
3,14,6,1552109887,0.8867
3,14,6,1556803224,0.8867
3,14,6,1562545421,0.8867
3,14,6,1564011684,0.8867
3,14,6,1565414900,0.8867
3,14,6,1566068236,0.8867
3,14,6,1569038273,0.8867
3,14,6,1571312834,0.8867
3,14,6,157151746,0.8867
3,14,6,1579662112,0.8867
3,14,6,1584589293,0.8867
3,14,6,1592941249,0.8867
3,14,6,15982797,0.8867
3,14,6,1599934545,0.8867
3,14,6,16023602,0.8867
3,14,6,1604164941,0.8867
3,14,6,1604215385,0.8867
3,14,6,1613636364,0.8867
3,14,6,1615826616,0.8867
3,14,6,1616068711,0.8867
3,14,6,1619615978,0.8867
3,14,6,1621018676,0.8867
3,14,6,1621212701,0.8867
3,14,6,1624343012,0.8867
3,14,6,1624514059,0.8867
3,14,6,1627606993,0.8867
3,14,6,1628639025,0.8867
3,14,6,1637505314,0.8867
3,14,6,164284968,0.8867
3,14,6,164856797,0.8867
3,14,6,1650076632,0.8867
3,14,6,1661201091,0.8867
3,14,6,1661319475,0.8867
3,14,6,1670111726,0.8867
3,14,6,1671253439,0.8867
3,14,6,1672039145,0.8867
3,14,6,1673423428,0.8867
3,14,6,1674565821,0.8867
3,14,6,1675519950,0.8867
3,14,6,1683821180,0.8867
3,14,6,1688657448,0.8867
3,14,6,1691734425,0.8867
3,14,6,1693007044,0.8867
3,14,6,1695859671,0.8867
3,14,6,1703009547,0.8867
3,14,6,1706020136,0.8867
3,14,6,1716621437,0.8867
3,14,6,1742356752,0.8867
3,14,6,1746291146,0.8867
3,14,6,1748866125,0.8867
3,14,6,1763464717,0.8867
3,14,6,1771844989,0.8867
3,14,6,177193494,0.8867
3,14,6,1773578516,0.8867
3,14,6,1774356036,0.8867
3,14,6,1777080043,0.8867
3,14,6,1777215635,0.8867
3,14,6,1791542201,0.8867
3,14,6,1794353682,0.8867
3,14,6,1796627610,0.8867
3,14,6,1797305159,0.8867
3,14,6,1801855087,0.8867
3,14,6,1806806384,0.8867
3,14,6,1811298010,0.8867
3,14,6,1814987841,0.8867
3,14,6,1819519695,0.8867
3,14,6,1820254799,0.8867
3,14,6,1832271686,0.8867
3,14,6,1840038591,0.8867
3,14,6,1842512894,0.8867
3,14,6,1844342918,0.8867
3,14,6,1847509260,0.8867
3,14,6,1852556941,0.8867
3,14,6,1852944346,0.8867
3,14,6,1863475502,0.8867
3,14,6,1863871390,0.8867
3,14,6,1867516586,0.8867
3,14,6,1881680104,0.8867
3,14,6,1883430654,0.8867
3,14,6,1884076051,0.8867
3,14,6,1885211463,0.8867
3,14,6,1886193386,0.8867
3,14,6,1894031358,0.8867
3,14,6,190348505,0.8867
3,14,6,1907053487,0.8867
3,14,6,1910874322,0.8867
3,14,6,1917017332,0.8867
3,14,6,1917684429,0.8867
3,14,6,1919050116,0.8867
3,14,6,192508148,0.8867
3,14,6,1927468778,0.8867
3,14,6,1927513683,0.8867
3,14,6,1929380163,0.8867
3,14,6,1930422326,0.8867
3,14,6,1930998200,0.8867
3,14,6,1944800355,0.8867
3,14,6,1947726166,0.8867
3,14,6,1950094253,0.8867
3,14,6,1950326017,0.8867
3,14,6,1951563856,0.8867
3,14,6,1967870779,0.8867
3,14,6,1975273049,0.8867
3,14,6,1981303419,0.8867
3,14,6,1982813788,0.8867
3,14,6,1986744598,0.8867
3,14,6,1996394921,0.8867
3,14,6,1997910944,0.8867
3,14,6,1999772539,0.8867
3,14,6,2005687185,0.8867
3,14,6,20086588,0.8867
3,14,6,2011303117,0.8867
3,14,6,2014485038,0.8867
3,14,6,2015599975,0.8867
3,14,6,2018923284,0.8867
3,14,6,2021280836,0.8867
3,14,6,2025698912,0.8867
3,14,6,204320891,0.8867
3,14,6,2043747421,0.8867
3,14,6,2046072780,0.8867
3,14,6,2047327095,0.8867
3,14,6,2047753023,0.8867
3,14,6,2053629357,0.8867
3,14,6,2056726705,0.8867
3,14,6,2057734960,0.8867
3,14,6,2080621705,0.8867
3,14,6,2086939468,0.8867
3,14,6,2092563425,0.8867
3,14,6,2094793857,0.8867
3,14,6,2100154011,0.8867
3,14,6,2103086606,0.8867
3,14,6,2103902085,0.8867
3,14,6,2110920366,0.8867
3,14,6,211547468,0.8867
3,14,6,2121400050,0.8867
3,14,6,2121750515,0.8867
3,14,6,2123093246,0.8867
3,14,6,2124767694,0.8867
3,14,6,2125749205,0.8867
3,14,6,2126148337,0.8867
3,14,6,2135271099,0.8867
3,14,6,2136344075,0.8867
3,14,6,2138761453,0.8867
3,14,6,218104654,0.8867
3,14,6,220474024,0.8867
3,14,6,222330894,0.8867
3,14,6,224022510,0.8867
3,14,6,22611981,0.8867
3,14,6,227421027,0.8867
3,14,6,228505958,0.8867
3,14,6,23109902,0.8867
3,14,6,23114266,0.8867
3,14,6,2323238,0.8867
3,14,6,232494974,0.8867
3,14,6,236557848,0.8867
3,14,6,246494258,0.8867
3,14,6,249487984,0.8867
3,14,6,250089744,0.8867
3,14,6,253791879,0.8867
3,14,6,257648435,0.8867
3,14,6,258759295,0.8867
3,14,6,269676807,0.8867
3,14,6,278516090,0.8867
3,14,6,279087982,0.8867
3,14,6,281857769,0.8867
3,14,6,285279396,0.8867
3,14,6,292770954,0.8867
3,14,6,294301172,0.8867
3,14,6,295004022,0.8867
3,14,6,298443117,0.8867
3,14,6,301600086,0.8867
3,14,6,303788122,0.8867
3,14,6,317569325,0.8867
3,14,6,317881392,0.8867
3,14,6,326852910,0.8867
3,14,6,332088292,0.8867
3,14,6,339055565,0.8867
3,14,6,339164558,0.8867
3,14,6,345146193,0.8867
3,14,6,345453888,0.8867
3,14,6,346519984,0.8867
3,14,6,354262390,0.8867
3,14,6,355565679,0.8867
3,14,6,357131661,0.8867
3,14,6,364278672,0.8867
3,14,6,37150657,0.8867
3,14,6,379149079,0.8867
3,14,6,385662187,0.8867
3,14,6,388095122,0.8867
3,14,6,389829165,0.8867
3,14,6,392278516,0.8867
3,14,6,394916340,0.8867
3,14,6,39523990,0.8867
3,14,6,395279394,0.8867
3,14,6,400947222,0.8867
3,14,6,406015690,0.8867
3,14,6,41011893,0.8867
3,14,6,410127899,0.8867
3,14,6,429740917,0.8867
3,14,6,438794215,0.8867
3,14,6,439059794,0.8867
3,14,6,448145253,0.8867
3,14,6,462227506,0.8867
3,14,6,467529796,0.8867
3,14,6,471059455,0.8867
3,14,6,472306993,0.8867
3,14,6,4778056,0.8867
3,14,6,479755585,0.8867
3,14,6,48108694,0.8867
3,14,6,481201029,0.8867
3,14,6,48442921,0.8867
3,14,6,486489544,0.8867
3,14,6,487545752,0.8867
3,14,6,488707667,0.8867
3,14,6,489045873,0.8867
3,14,6,491052100,0.8867
3,14,6,499654975,0.8867
3,14,6,499911129,0.8867
3,14,6,503259418,0.8867
3,14,6,507091428,0.8867
3,14,6,512212801,0.8867
3,14,6,513813919,0.8867
3,14,6,514473727,0.8867
3,14,6,519417061,0.8867
3,14,6,520893686,0.8867
3,14,6,530657246,0.8867
3,14,6,536601123,0.8867
3,14,6,536615346,0.8867
3,14,6,541065889,0.8867
3,14,6,545210850,0.8867
3,14,6,546522803,0.8867
3,14,6,568932558,0.8867
3,14,6,574587379,0.8867
3,14,6,580605806,0.8867
3,14,6,59427875,0.8867
3,14,6,602621505,0.8867
3,14,6,607454747,0.8867
3,14,6,610405771,0.8867
3,14,6,615417006,0.8867
3,14,6,616050836,0.8867
3,14,6,619651952,0.8867
3,14,6,632032322,0.8867
3,14,6,641683551,0.8867
3,14,6,644472991,0.8867
3,14,6,644553790,0.8867
3,14,6,644871387,0.8867
3,14,6,646627841,0.8867
3,14,6,652345826,0.8867
3,14,6,663445890,0.8867
3,14,6,664359555,0.8867
3,14,6,671050089,0.8867
3,14,6,673936284,0.8867
3,14,6,67661346,0.8867
3,14,6,682760982,0.8867
3,14,6,685869637,0.8867
3,14,6,689475228,0.8867
3,14,6,702675537,0.8867
3,14,6,703825490,0.8867
3,14,6,707885282,0.8867
3,14,6,708730775,0.8867
3,14,6,713249210,0.8867
3,14,6,720768972,0.8867
3,14,6,726675468,0.8867
3,14,6,739776066,0.8867
3,14,6,743235852,0.8867
3,14,6,744365929,0.8867
3,14,6,744594185,0.8867
3,14,6,746221728,0.8867
3,14,6,748139159,0.8867
3,14,6,750872093,0.8867
