level,M,N,seed,densityMetric
3,2,2,1011452233,0.3933
3,2,2,1013002884,0.2667
3,2,2,101645736,0.4200
3,2,2,1025713346,0.4467
3,2,2,1031698967,0.3733
3,2,2,1031948134,0.4333
3,2,2,103208195,0.4933
3,2,2,103551481,0.2867
3,2,2,1037728321,0.3267
3,2,2,1043693262,0.4800
3,2,2,1053081626,0.4667
3,2,2,1055072269,0.3667
3,2,2,1059344023,0.2933
3,2,2,1060068817,0.3267
3,2,2,1062992412,0.4533
3,2,2,1065869120,0.2933
3,2,2,1070008819,0.3533
3,2,2,1075331119,0.3667
3,2,2,1078288371,0.3467
3,2,2,1080304154,0.4200
3,2,2,1088462456,0.3667
3,2,2,1089396935,0.3600
3,2,2,1090143313,0.4267
3,2,2,1091763610,0.4067
3,2,2,1094079358,0.3800
3,2,2,109571725,0.4067
3,2,2,1095846982,0.3933
3,2,2,1098662423,0.4333
3,2,2,1104166513,0.3733
3,2,2,1111503713,0.4733
3,2,2,1111815082,0.4200
3,2,2,1116276044,0.4067
3,2,2,1125541963,0.2667
3,2,2,1132858974,0.3867
3,2,2,1133292245,0.4733
3,2,2,1134548914,0.3733
3,2,2,1143646614,0.4267
3,2,2,1145917352,0.3867
3,2,2,1150410646,0.3933
3,2,2,1158033292,0.3533
3,2,2,1164150098,0.3133
3,2,2,1169972540,0.3600
3,2,2,1180732395,0.3333
3,2,2,1182818789,0.4133
3,2,2,1187424872,0.4067
3,2,2,1187683104,0.3200
3,2,2,12164155,0.4200
3,2,2,1217283714,0.4067
3,2,2,1224375700,0.4267
3,2,2,1225679041,0.3000
3,2,2,1227135224,0.2400
3,2,2,1229008243,0.4267
3,2,2,1230781829,0.4200
3,2,2,1231778164,0.2867
3,2,2,1240015804,0.4133
3,2,2,1246951865,0.5067
3,2,2,1247252526,0.4533
3,2,2,1247401438,0.3800
3,2,2,1249599550,0.4467
3,2,2,1255725682,0.4733
3,2,2,1256907556,0.4200
3,2,2,1258675632,0.3600
3,2,2,1258943765,0.3533
3,2,2,1260402554,0.3800
3,2,2,1260624231,0.3733
3,2,2,1264097119,0.3867
3,2,2,1273458942,0.2733
3,2,2,1275489120,0.5000
3,2,2,1283499611,0.3933
3,2,2,1292500771,0.2867
3,2,2,1304664361,0.2600
3,2,2,1305462501,0.4467
3,2,2,1308374254,0.4267
3,2,2,1308898267,0.3400
3,2,2,1312180599,0.3133
3,2,2,1315956059,0.4400
3,2,2,1319619155,0.4267
3,2,2,1328762689,0.4200
3,2,2,1330703127,0.3733
3,2,2,1332489882,0.2667
3,2,2,1333200975,0.4533
3,2,2,1340508834,0.5133
3,2,2,13405155,0.4867
3,2,2,1343083011,0.4333
3,2,2,1344005727,0.2467
3,2,2,1349740694,0.3667
3,2,2,1351688435,0.4467
3,2,2,1368329565,0.4267
3,2,2,1372346925,0.3267
3,2,2,1374978215,0.3200
3,2,2,1378366722,0.4333
3,2,2,1381800198,0.4600
3,2,2,1388855356,0.3267
3,2,2,1398622955,0.3333
3,2,2,1408190920,0.4000
3,2,2,1411670137,0.2933
3,2,2,1419287359,0.3267
3,2,2,1421829160,0.3000
3,2,2,1434896325,0.4800
3,2,2,1439910280,0.4733
3,2,2,1446742139,0.3667
3,2,2,1449318608,0.3867
3,2,2,145023279,0.3200
3,2,2,1454675611,0.4067
3,2,2,1459255644,0.4667
3,2,2,1469298070,0.4600
3,2,2,147306252,0.3267
3,2,2,1479517357,0.3267
3,2,2,1482100323,0.4733
3,2,2,1482509233,0.5733
3,2,2,1485654606,0.2933
3,2,2,1487118083,0.3733
3,2,2,1487862317,0.3267
3,2,2,1493307631,0.2533
3,2,2,149352879,0.3000
3,2,2,1495759909,0.3667
3,2,2,1497162935,0.3733
3,2,2,1497374804,0.4667
3,2,2,1501822685,0.3400
3,2,2,1506053049,0.4800
3,2,2,1506982973,0.3733
3,2,2,1510786878,0.3867
3,2,2,1515524644,0.4533
3,2,2,152704109,0.4867
3,2,2,1533174433,0.3533
3,2,2,1535058324,0.3800
3,2,2,1537287229,0.3733
3,2,2,1538270118,0.4467
3,2,2,1539542638,0.3667
3,2,2,1540818842,0.3533
3,2,2,154242998,0.3133
3,2,2,1545232594,0.4333
3,2,2,1545575539,0.4267
3,2,2,1547495970,0.2533
3,2,2,1551168816,0.4000
3,2,2,1552109887,0.4467
3,2,2,1556803224,0.3800
3,2,2,1562545421,0.3867
3,2,2,1564011684,0.3267
3,2,2,1565414900,0.3933
3,2,2,1566068236,0.4133
3,2,2,1569038273,0.4867
3,2,2,1571312834,0.3800
3,2,2,157151746,0.4867
3,2,2,1579662112,0.4200
3,2,2,1584589293,0.4000
3,2,2,1592941249,0.4133
3,2,2,1599934545,0.4733
3,2,2,16023602,0.4000
3,2,2,1604164941,0.4667
3,2,2,1604215385,0.3200
3,2,2,1613636364,0.4467
3,2,2,1615826616,0.3733
3,2,2,1616068711,0.4867
3,2,2,1619615978,0.5067
3,2,2,1621018676,0.4600
3,2,2,1621212701,0.3533
3,2,2,1624343012,0.3800
3,2,2,1624514059,0.4267
3,2,2,1627606993,0.5200
3,2,2,1628639025,0.3733
3,2,2,1637505314,0.3600
3,2,2,164284968,0.4000
3,2,2,164856797,0.3800
3,2,2,1650076632,0.3533
3,2,2,1661201091,0.4000
3,2,2,1661319475,0.3867
3,2,2,1670111726,0.4200
