level,M,N,seed,densityMetric
5,14,2,1001337483,1.1378
5,14,2,1003182981,1.1378
5,14,2,1007673200,1.1378
5,14,2,1017987802,1.1378
5,14,2,1028582158,1.1582
5,14,2,1030529282,1.1378
5,14,2,1039656440,1.1582
5,14,2,1039958926,1.1378
5,14,2,1040279591,1.1378
5,14,2,1050610451,1.1378
5,14,2,1052231767,1.1378
5,14,2,1058701536,1.1378
5,14,2,106318831,1.1378
5,14,2,1069026296,1.1378
5,14,2,1073261962,1.1378
5,14,2,1076557370,1.1378
5,14,2,1079499836,1.1378
5,14,2,1080850458,1.1378
5,14,2,1084927739,1.1378
5,14,2,109257406,1.1378
5,14,2,1092876195,1.1582
5,14,2,1096330358,1.1582
5,14,2,1101518039,1.1378
5,14,2,1103797215,1.1378
5,14,2,1106865621,1.1378
5,14,2,1108533590,1.1378
5,14,2,1109052999,1.1582
5,14,2,1109799730,1.1378
5,14,2,1110222415,1.1378
5,14,2,111213096,1.1378
5,14,2,1114571908,1.1378
5,14,2,1115187842,1.1378
5,14,2,1119196399,1.1378
5,14,2,1126401397,1.1378
5,14,2,1131058845,1.1378
5,14,2,1131581690,1.1378
5,14,2,1131613135,1.1378
5,14,2,1132145483,1.1378
5,14,2,1136010426,1.1378
5,14,2,1140193272,1.1378
5,14,2,1144164565,1.1378
5,14,2,1144579386,1.1378
5,14,2,1146224923,1.1378
5,14,2,1146501196,1.1378
5,14,2,1151216223,1.1582
5,14,2,115466941,1.1582
5,14,2,1163938905,1.1378
5,14,2,1171810536,1.1378
5,14,2,1172298365,1.1378
5,14,2,1181055952,1.1582
5,14,2,1191579156,1.1582
5,14,2,1191698522,1.1582
5,14,2,1193832465,1.1378
5,14,2,1204460456,1.1582
5,14,2,1204716381,1.1378
5,14,2,1210151073,1.1378
5,14,2,1212235686,1.1378
5,14,2,1214761128,1.1582
5,14,2,1215814554,1.1378
5,14,2,1218495589,1.1378
5,14,2,1219066790,1.1378
5,14,2,123045253,1.1378
5,14,2,1232264175,1.1378
5,14,2,1235848778,1.1378
5,14,2,1236444769,1.1582
5,14,2,1241864771,1.1378
5,14,2,124298841,1.1378
5,14,2,124744416,1.1582
5,14,2,1255624819,1.1378
5,14,2,1256416308,1.1378
5,14,2,1260801016,1.1378
5,14,2,1269112854,1.1378
5,14,2,1275296992,1.1378
5,14,2,1277878635,1.1378
5,14,2,1278196828,1.1378
5,14,2,1298409871,1.1378
5,14,2,1304001244,1.1378
5,14,2,1304634074,1.1378
5,14,2,1305818215,1.1582
5,14,2,1307052646,1.1582
5,14,2,1310763269,1.1378
5,14,2,1316506596,1.1786
5,14,2,1318169826,1.1582
5,14,2,1318361584,1.1378
5,14,2,1329937215,1.1378
5,14,2,1337772860,1.1378
5,14,2,1340601869,1.1378
5,14,2,1341376769,1.1378
5,14,2,1341456887,1.1378
5,14,2,1343427867,1.1378
5,14,2,1345222923,1.1378
5,14,2,1349476568,1.1378
5,14,2,135379780,1.1378
5,14,2,1355880843,1.1378
5,14,2,13659275,1.1582
5,14,2,1367647265,1.1378
5,14,2,1368210735,1.1378
5,14,2,1368844364,1.1378
5,14,2,1406641139,1.1378
5,14,2,1408965899,1.1378
5,14,2,1410860151,1.1582
5,14,2,1414777487,1.1378
5,14,2,1419231456,1.1378
5,14,2,1419370100,1.1378
5,14,2,1431744832,1.1378
5,14,2,1434278780,1.1378
5,14,2,1437734591,1.1378
5,14,2,1441227615,1.1378
5,14,2,1451840723,1.1582
5,14,2,1456029709,1.1378
5,14,2,1461591670,1.1582
5,14,2,1465489047,1.1378
5,14,2,1470023163,1.1378
5,14,2,1470461619,1.1378
5,14,2,1478183380,1.1378
5,14,2,1483054572,1.1378
5,14,2,1484858960,1.1378
5,14,2,1489383299,1.1378
5,14,2,1496138817,1.1378
5,14,2,1499825611,1.1582
5,14,2,1501295433,1.1378
5,14,2,1508606257,1.1378
5,14,2,151023715,1.1378
5,14,2,1511049827,1.1378
5,14,2,1512575964,1.1378
5,14,2,1515455419,1.1378
5,14,2,1517397549,1.1378
5,14,2,1520200606,1.1378
5,14,2,1521467182,1.1378
5,14,2,152600929,1.1582
5,14,2,1528170775,1.1378
5,14,2,1529047309,1.1378
5,14,2,1531303694,1.1378
5,14,2,1536282921,1.1378
5,14,2,1543631484,1.1378
5,14,2,154950248,1.1378
5,14,2,1555072975,1.1378
5,14,2,1564968836,1.1582
5,14,2,1571562072,1.1378
5,14,2,1573428918,1.1786
5,14,2,1578402043,1.1378
5,14,2,1581572362,1.1582
5,14,2,158174806,1.1378
5,14,2,1582990054,1.1378
5,14,2,1584521935,1.1378
5,14,2,1588199456,1.1582
5,14,2,158859339,1.1378
5,14,2,1593511810,1.1378
5,14,2,159368788,1.1582
5,14,2,1595627409,1.1378
5,14,2,1605608312,1.1378
5,14,2,1607416420,1.1378
5,14,2,1608918776,1.1378
5,14,2,1608939399,1.1378
5,14,2,1612657080,1.1378
5,14,2,1617398045,1.1378
5,14,2,1618350436,1.1378
5,14,2,1619630293,1.1378
5,14,2,1624663169,1.1378
5,14,2,1635412548,1.1582
5,14,2,1640921447,1.1378
5,14,2,1641401596,1.1378
5,14,2,1648738090,1.1378
5,14,2,1649331152,1.1378
5,14,2,1661099244,1.1378
5,14,2,167287300,1.1378
5,14,2,1674598103,1.1582
5,14,2,1681582638,1.1582
5,14,2,1681944942,1.1378
5,14,2,1683598244,1.1582
5,14,2,168387559,1.1378
5,14,2,1684998864,1.1378
5,14,2,1685106048,1.1378
5,14,2,1688525950,1.1378
5,14,2,1691428573,1.1378
5,14,2,1702724995,1.1378
5,14,2,1710375165,1.1582
5,14,2,171960855,1.1378
5,14,2,172290980,1.1378
5,14,2,1727353356,1.1378
5,14,2,1733622634,1.1378
5,14,2,1734258798,1.1378
5,14,2,1739417735,1.1378
5,14,2,175651741,1.1378
5,14,2,1773221564,1.1378
5,14,2,177409159,1.1378
5,14,2,1779536008,1.1378
5,14,2,1781718491,1.1378
5,14,2,1785030333,1.1378
5,14,2,1788824338,1.1378
5,14,2,1792816622,1.1378
5,14,2,1793656052,1.1378
5,14,2,1803495973,1.1378
5,14,2,1822180978,1.1378
5,14,2,1829550835,1.1378
5,14,2,1832221866,1.1378
5,14,2,1832588896,1.1378
5,14,2,1836559009,1.1378
5,14,2,1838688490,1.1378
5,14,2,1838744113,1.1378
5,14,2,1842536631,1.1378
5,14,2,1843519201,1.1582
5,14,2,1843699197,1.1378
5,14,2,1846754415,1.1378
5,14,2,1853733792,1.1378
5,14,2,1865560021,1.1378
5,14,2,1871762392,1.1378
5,14,2,1873682665,1.1582
5,14,2,1877419298,1.1378
5,14,2,188353530,1.1378
5,14,2,1887411545,1.1378
5,14,2,1887925287,1.1378
5,14,2,189168505,1.1378
5,14,2,1893298119,1.1582
5,14,2,189707977,1.1378
5,14,2,1901722681,1.1378
5,14,2,1901772941,1.1378
5,14,2,1902168179,1.1378
5,14,2,1908324174,1.1582
5,14,2,191263186,1.1378
5,14,2,1918233989,1.1378
5,14,2,1925036766,1.1378
5,14,2,1931044243,1.1378
5,14,2,1933384040,1.1378
5,14,2,1940931220,1.1378
5,14,2,1945496720,1.1378
5,14,2,1950812492,1.1378
5,14,2,1954151882,1.1582
5,14,2,1954713757,1.1582
5,14,2,1956604123,1.1378
5,14,2,1963145124,1.1378
5,14,2,1964182972,1.1378
5,14,2,1965422819,1.1582
5,14,2,1971715348,1.1378
5,14,2,1972052052,1.1378
5,14,2,1972351014,1.1378
5,14,2,1978985765,1.1378
5,14,2,1983873265,1.1378
5,14,2,1995850660,1.1378
5,14,2,2001926751,1.1378
5,14,2,2006657599,1.1378
5,14,2,2008573651,1.1582
5,14,2,2013153443,1.1378
5,14,2,2014502905,1.1378
5,14,2,2018337344,1.1378
5,14,2,2018761255,1.1378
5,14,2,2019550163,1.1378
5,14,2,2026698517,1.1582
5,14,2,2036594136,1.1378
5,14,2,203794015,1.1582
5,14,2,2039530251,1.1378
5,14,2,2042667134,1.1378
5,14,2,2049937884,1.1378
5,14,2,205307689,1.1582
5,14,2,205317102,1.1378
5,14,2,2064261310,1.1378
5,14,2,2064790552,1.1582
5,14,2,2066605221,1.1378
5,14,2,2067062844,1.1378
5,14,2,206802869,1.1378
5,14,2,2070016442,1.1378
5,14,2,2076580496,1.1378
5,14,2,2078349042,1.1378
5,14,2,2084269801,1.1378
5,14,2,2084363907,1.1378
5,14,2,2084842540,1.1582
5,14,2,209021284,1.1378
5,14,2,2095161149,1.1582
5,14,2,2095278625,1.1582
5,14,2,2095451182,1.1378
5,14,2,209598833,1.1378
5,14,2,2101548830,1.1378
5,14,2,2101551786,1.1378
5,14,2,210410320,1.1582
5,14,2,210596177,1.1378
5,14,2,2108878892,1.1378
5,14,2,2109622848,1.1378
5,14,2,2110468417,1.1378
5,14,2,2114334995,1.1582
5,14,2,2115516898,1.1378
5,14,2,2118226784,1.1582
5,14,2,2124733742,1.1378
5,14,2,2128335743,1.1378
5,14,2,214039108,1.1378
5,14,2,2144173358,1.1582
5,14,2,215815845,1.1582
5,14,2,224271078,1.1378
5,14,2,224713129,1.1378
5,14,2,226878009,1.1378
5,14,2,227710011,1.1378
5,14,2,233013851,1.1378
5,14,2,242193860,1.1582
5,14,2,2427822,1.1378
5,14,2,246086859,1.1378
5,14,2,249362873,1.1378
5,14,2,25019742,1.1378
5,14,2,254226858,1.1582
5,14,2,25452606,1.1378
5,14,2,25654027,1.1378
5,14,2,256902677,1.1378
5,14,2,260231895,1.1378
5,14,2,27041173,1.1378
5,14,2,278962607,1.1378
5,14,2,279103617,1.1378
5,14,2,281516115,1.1582
5,14,2,284092198,1.1378
5,14,2,293475147,1.1378
5,14,2,294567466,1.1378
5,14,2,29473979,1.1378
5,14,2,305247479,1.1378
5,14,2,312066172,1.1378
5,14,2,315257700,1.1378
5,14,2,317707081,1.1378
5,14,2,321527279,1.1378
5,14,2,324148768,1.1378
5,14,2,32795874,1.1378
5,14,2,329227350,1.1582
5,14,2,340031288,1.1378
5,14,2,346470557,1.1378
5,14,2,350873413,1.1378
5,14,2,350909837,1.1378
5,14,2,355422017,1.1378
5,14,2,358261191,1.1378
5,14,2,362597129,1.1378
5,14,2,368068051,1.1378
5,14,2,368281037,1.1378
5,14,2,381069177,1.1378
5,14,2,384004360,1.1378
5,14,2,385429765,1.1378
5,14,2,386625156,1.1378
5,14,2,388836259,1.1582
5,14,2,392013832,1.1378
5,14,2,395620651,1.1378
5,14,2,396296031,1.1378
5,14,2,402230525,1.1582
5,14,2,402668379,1.1582
5,14,2,404925623,1.1378
5,14,2,409627523,1.1582
5,14,2,411568735,1.1378
5,14,2,424361518,1.1378
5,14,2,425685259,1.1582
5,14,2,428765531,1.1378
5,14,2,433651036,1.1378
5,14,2,434013273,1.1378
5,14,2,455043254,1.1582
5,14,2,463286777,1.1582
5,14,2,468483740,1.1582
5,14,2,474285130,1.1378
5,14,2,475114451,1.1582
5,14,2,479595581,1.1378
5,14,2,485721693,1.1378
