level,M,N,seed,densityMetric
8,1,1,1002221447,2.0481
8,1,1,1003192026,2.1658
8,1,1,101277513,2.2299
8,1,1,1013722796,2.1872
8,1,1,1018637518,2.0428
8,1,1,1024843062,1.9947
8,1,1,1026797542,2.1230
8,1,1,1034095704,1.9572
8,1,1,1035258029,2.1444
8,1,1,1035302114,2.0909
8,1,1,1037165908,2.1711
8,1,1,1064530934,2.0267
8,1,1,1070253627,1.9786
8,1,1,1073991198,2.1872
8,1,1,1078238519,1.9572
8,1,1,1079659711,2.0481
8,1,1,1089015963,1.9840
8,1,1,1092756634,2.1872
8,1,1,1093418118,2.1070
8,1,1,1101346450,2.0802
8,1,1,1122085835,2.0535
8,1,1,1126083708,2.0267
8,1,1,1128697502,2.0374
8,1,1,1137220935,1.9840
8,1,1,1137545103,2.1230
8,1,1,1140944606,1.9733
8,1,1,1142484002,2.0856
8,1,1,1142597197,2.2941
8,1,1,1143486029,2.0856
8,1,1,1154926906,2.0642
8,1,1,1157730507,2.1230
8,1,1,11628051,1.9840
8,1,1,1165080065,2.1123
8,1,1,1168887726,2.1390
8,1,1,1170143994,2.1283
8,1,1,1172590970,2.0107
8,1,1,1176071451,2.1230
8,1,1,1180691312,2.1604
8,1,1,118543745,2.2406
8,1,1,1186607487,2.1497
8,1,1,1188026251,1.9626
8,1,1,1188502757,2.1765
8,1,1,1189021742,2.0642
8,1,1,1192848505,2.1123
8,1,1,1198312004,1.9947
8,1,1,120061287,2.0802
8,1,1,1202272553,2.2032
8,1,1,1212730453,2.0481
8,1,1,1213186888,2.2139
8,1,1,1214085982,2.0267
8,1,1,1219570271,2.2460
8,1,1,1220914512,2.0642
8,1,1,1224605099,2.0695
8,1,1,1230597560,2.1230
8,1,1,1234939998,2.0749
8,1,1,1235550394,2.2193
8,1,1,1236612884,2.0214
8,1,1,1241048708,2.1497
8,1,1,1241888939,1.9572
8,1,1,1243654596,2.1765
8,1,1,1252882785,2.1497
8,1,1,1253418988,2.0856
8,1,1,1255591006,2.1444
8,1,1,1279783441,2.1818
8,1,1,1280316215,2.1337
8,1,1,1282505427,2.1444
8,1,1,1291264595,2.0909
8,1,1,1293798679,2.1176
8,1,1,129773636,2.2460
8,1,1,1300042747,2.0374
8,1,1,130407555,2.0000
8,1,1,130593944,2.1176
8,1,1,1307713477,2.0053
8,1,1,1315545550,2.0160
8,1,1,1319547359,2.0749
8,1,1,132062566,2.0481
8,1,1,1325732824,2.0481
8,1,1,1326698964,2.0481
8,1,1,1340034482,2.1818
8,1,1,1340089154,2.2139
8,1,1,1343063213,1.9679
8,1,1,1345516631,2.1176
8,1,1,1348366022,2.2995
8,1,1,13514819,2.1818
8,1,1,1356062211,2.0481
8,1,1,1356535651,2.2513
8,1,1,1358253402,2.0642
8,1,1,1359419341,2.0267
8,1,1,1359822498,2.1070
8,1,1,1360565357,2.0642
8,1,1,1362866724,1.9947
8,1,1,1363387734,2.0802
8,1,1,1364137447,2.1604
8,1,1,1373649436,2.1176
8,1,1,1374813576,2.1070
8,1,1,1382439513,2.0214
8,1,1,1383670735,2.1016
8,1,1,1386111918,2.1123
8,1,1,1391122792,2.1658
8,1,1,1400082465,1.9519
8,1,1,1402711442,1.9305
8,1,1,1403474437,1.9626
8,1,1,1404620061,2.2299
8,1,1,1406300936,2.0267
8,1,1,1406717675,2.2032
8,1,1,1410075521,2.2674
8,1,1,1421910779,2.0802
8,1,1,1422011108,2.0963
8,1,1,1422509260,2.1818
8,1,1,142291839,2.0000
8,1,1,1430422464,2.1497
8,1,1,1434284078,2.2139
8,1,1,143436950,2.0267
8,1,1,1440283942,1.9786
8,1,1,144572349,2.0000
8,1,1,1448740583,2.0695
8,1,1,1448752666,2.0749
8,1,1,1450487528,2.0160
8,1,1,1452040610,2.0963
8,1,1,1460856504,1.9572
8,1,1,1462459344,2.3209
8,1,1,146770739,2.2620
8,1,1,1468388080,2.1337
8,1,1,147347444,2.0695
8,1,1,147531162,2.1604
8,1,1,1478254382,2.2353
8,1,1,1484138497,2.0267
8,1,1,1488159565,2.1658
8,1,1,1488968538,1.9786
8,1,1,1490296087,1.9840
8,1,1,1490936815,2.0214
8,1,1,1493072865,1.9198
8,1,1,1497931914,2.0053
8,1,1,1499198570,2.1390
8,1,1,1500989052,2.1497
8,1,1,1501471408,1.9091
8,1,1,1510270314,2.1818
8,1,1,1521170249,1.9572
8,1,1,1521443375,2.0695
8,1,1,1522719881,2.0642
8,1,1,1529490757,2.1551
8,1,1,1536030776,2.1390
8,1,1,1538515097,2.2246
8,1,1,1539649392,2.0749
8,1,1,1541387860,2.1765
8,1,1,1542458534,1.9733
8,1,1,1542551228,2.0374
8,1,1,1544509820,2.0267
8,1,1,1550369127,2.0909
8,1,1,1553937928,2.1497
8,1,1,1563211497,2.0428
8,1,1,1579504447,2.2086
8,1,1,1585208546,2.1497
8,1,1,1588806617,2.0535
8,1,1,1596892669,2.2674
8,1,1,159830820,2.0695
8,1,1,1605376023,2.1390
8,1,1,1607979593,2.2567
8,1,1,1631286799,1.9144
8,1,1,1632247011,2.0856
8,1,1,1633072422,2.0802
8,1,1,1633290882,2.0802
8,1,1,1633391189,2.0374
8,1,1,1639805589,2.0428
8,1,1,1643101269,2.2032
8,1,1,1645700755,2.1016
8,1,1,1651003459,2.0267
8,1,1,1651842115,2.1818
8,1,1,1652193439,2.0588
8,1,1,1655541515,2.1176
8,1,1,1666082791,2.0802
8,1,1,1667431112,2.1070
8,1,1,1674302921,1.9947
8,1,1,1681088631,2.1390
8,1,1,1684472254,2.1872
8,1,1,1691047137,2.0802
8,1,1,1692721390,2.0214
8,1,1,1693379270,2.1604
8,1,1,1695345702,1.9251
8,1,1,1700768688,2.0909
8,1,1,1710770883,2.0588
8,1,1,1711597751,1.9626
8,1,1,1713277237,2.0802
8,1,1,1714387532,2.0053
8,1,1,1715290266,2.0695
8,1,1,171617307,2.2460
8,1,1,1722350310,2.0963
8,1,1,1728390144,2.0695
8,1,1,1731087520,2.0963
8,1,1,1735573081,2.1016
8,1,1,1736107374,2.0535
8,1,1,1736794387,2.0053
8,1,1,1738133733,2.0802
8,1,1,1738500724,2.0642
8,1,1,1738601556,1.9679
8,1,1,1739735035,2.0695
8,1,1,1741228926,2.0374
8,1,1,1742936134,1.9198
8,1,1,1745564518,2.2193
8,1,1,1755542398,2.0535
8,1,1,175625868,2.0214
8,1,1,1756986284,2.0374
8,1,1,1759915671,1.9412
8,1,1,1760211008,1.9733
8,1,1,1760579921,2.0535
8,1,1,1767219717,1.9893
8,1,1,1768325518,1.9893
8,1,1,1771867018,2.2032
8,1,1,1776180556,2.0160
8,1,1,1779330549,2.0802
8,1,1,1779787179,2.0802
8,1,1,1783271268,2.0428
8,1,1,1784005156,2.1337
8,1,1,1787342922,2.1444
8,1,1,1789750402,2.1123
8,1,1,1805462267,2.1979
8,1,1,1812386212,2.0856
8,1,1,1817527682,2.0107
8,1,1,1824115102,2.0749
