level,M,N,seed,densityMetric
5,14,6,1001337483,1.1582
5,14,6,1003182981,1.1582
5,14,6,1007673200,1.1582
5,14,6,1017987802,1.1582
5,14,6,1028582158,1.1582
5,14,6,1030529282,1.1582
5,14,6,1039656440,1.1582
5,14,6,1039958926,1.1582
5,14,6,1040279591,1.1582
5,14,6,1050610451,1.1582
5,14,6,1052231767,1.1582
5,14,6,1058701536,1.1582
5,14,6,106318831,1.1582
5,14,6,1069026296,1.1582
5,14,6,1073261962,1.1582
5,14,6,1076557370,1.1582
5,14,6,1079499836,1.1582
5,14,6,1080850458,1.1582
5,14,6,1084927739,1.1582
5,14,6,109257406,1.1582
5,14,6,1092876195,1.1582
5,14,6,1096330358,1.1582
5,14,6,1101518039,1.1582
5,14,6,1103797215,1.1582
5,14,6,1106865621,1.1582
5,14,6,1108533590,1.1582
5,14,6,1109052999,1.1582
5,14,6,1109799730,1.1582
5,14,6,1110222415,1.1582
5,14,6,111213096,1.1582
5,14,6,1114571908,1.1582
5,14,6,1115187842,1.1582
5,14,6,1119196399,1.1582
5,14,6,1126401397,1.1582
5,14,6,1131058845,1.1582
5,14,6,1131581690,1.1582
5,14,6,1131613135,1.1582
5,14,6,1132145483,1.1582
5,14,6,1136010426,1.1582
5,14,6,1140193272,1.1582
5,14,6,1144164565,1.1582
5,14,6,1144579386,1.1582
5,14,6,1146224923,1.1582
5,14,6,1146501196,1.1582
5,14,6,1151216223,1.1582
5,14,6,115466941,1.1582
5,14,6,1163938905,1.1582
5,14,6,1171810536,1.1582
5,14,6,1172298365,1.1582
5,14,6,1181055952,1.1582
5,14,6,1191579156,1.1582
5,14,6,1191698522,1.1582
5,14,6,1193832465,1.1582
5,14,6,1204460456,1.1582
5,14,6,1204716381,1.1582
5,14,6,1210151073,1.1582
5,14,6,1212235686,1.1582
5,14,6,1214761128,1.1582
5,14,6,1215814554,1.1582
5,14,6,1218495589,1.1582
5,14,6,1219066790,1.1582
5,14,6,123045253,1.1582
5,14,6,1232264175,1.1582
5,14,6,1235848778,1.1582
5,14,6,1236444769,1.1582
5,14,6,1241864771,1.1582
5,14,6,124298841,1.1582
5,14,6,124744416,1.1582
5,14,6,1255624819,1.1582
5,14,6,1256416308,1.1582
5,14,6,1260801016,1.1582
5,14,6,1269112854,1.1582
5,14,6,1275296992,1.1582
5,14,6,1277878635,1.1582
5,14,6,1278196828,1.1582
5,14,6,1298409871,1.1582
5,14,6,1304001244,1.1582
5,14,6,1304634074,1.1582
5,14,6,1305818215,1.1582
5,14,6,1307052646,1.1582
5,14,6,1310763269,1.1582
5,14,6,1316506596,1.1582
5,14,6,1318169826,1.1582
5,14,6,1318361584,1.1582
5,14,6,1329937215,1.1582
5,14,6,1337772860,1.1582
5,14,6,1340601869,1.1582
5,14,6,1341376769,1.1582
5,14,6,1341456887,1.1582
5,14,6,1343427867,1.1582
5,14,6,1345222923,1.1582
5,14,6,1349476568,1.1582
5,14,6,135379780,1.1582
5,14,6,1355880843,1.1582
5,14,6,13659275,1.1582
5,14,6,1367647265,1.1582
5,14,6,1368210735,1.1582
5,14,6,1368844364,1.1582
5,14,6,1406641139,1.1582
5,14,6,1408965899,1.1582
5,14,6,1410860151,1.1582
5,14,6,1414777487,1.1582
5,14,6,1419231456,1.1582
5,14,6,1419370100,1.1582
5,14,6,1431744832,1.1582
5,14,6,1434278780,1.1582
5,14,6,1437734591,1.1582
5,14,6,1441227615,1.1582
5,14,6,1451840723,1.1582
5,14,6,1456029709,1.1582
5,14,6,1461591670,1.1582
5,14,6,1465489047,1.1582
5,14,6,1470023163,1.1582
5,14,6,1470461619,1.1582
5,14,6,1478183380,1.1582
5,14,6,1483054572,1.1582
5,14,6,1484858960,1.1582
5,14,6,1489383299,1.1582
5,14,6,1496138817,1.1582
5,14,6,1499825611,1.1582
5,14,6,1501295433,1.1582
5,14,6,1508606257,1.1582
5,14,6,151023715,1.1582
5,14,6,1511049827,1.1582
5,14,6,1512575964,1.1582
5,14,6,1515455419,1.1582
5,14,6,1517397549,1.1582
5,14,6,1520200606,1.1582
5,14,6,1521467182,1.1582
5,14,6,152600929,1.1582
5,14,6,1528170775,1.1582
5,14,6,1529047309,1.1582
5,14,6,1531303694,1.1582
5,14,6,1536282921,1.1582
5,14,6,1543631484,1.1582
5,14,6,154950248,1.1582
5,14,6,1555072975,1.1582
5,14,6,1564968836,1.1582
5,14,6,1571562072,1.1582
5,14,6,1573428918,1.1582
5,14,6,1578402043,1.1582
5,14,6,1581572362,1.1582
5,14,6,158174806,1.1582
5,14,6,1582990054,1.1582
5,14,6,1584521935,1.1582
5,14,6,1588199456,1.1582
5,14,6,158859339,1.1582
5,14,6,1593511810,1.1582
5,14,6,159368788,1.1582
5,14,6,1595627409,1.1582
5,14,6,1605608312,1.1582
5,14,6,1607416420,1.1582
5,14,6,1608918776,1.1582
5,14,6,1608939399,1.1582
5,14,6,1612657080,1.1582
5,14,6,1617398045,1.1582
5,14,6,1618350436,1.1582
5,14,6,1619630293,1.1582
5,14,6,1624663169,1.1582
5,14,6,1635412548,1.1582
5,14,6,1640921447,1.1582
5,14,6,1641401596,1.1582
5,14,6,1648738090,1.1582
5,14,6,1649331152,1.1582
5,14,6,1661099244,1.1582
5,14,6,167287300,1.1582
5,14,6,1674598103,1.1582
5,14,6,1681582638,1.1582
5,14,6,1681944942,1.1582
5,14,6,1683598244,1.1582
5,14,6,168387559,1.1582
5,14,6,1684998864,1.1582
5,14,6,1685106048,1.1582
5,14,6,1688525950,1.1582
5,14,6,1691428573,1.1582
5,14,6,1702724995,1.1582
5,14,6,1710375165,1.1582
5,14,6,171960855,1.1582
5,14,6,172290980,1.1582
5,14,6,1727353356,1.1582
5,14,6,1733622634,1.1582
5,14,6,1734258798,1.1582
5,14,6,1739417735,1.1582
