level,M,N,seed,densityMetric
1,3,3,1001641798,0.9802
1,3,3,1004306364,0.9752
1,3,3,1010978582,1.8713
1,3,3,1022846210,1.7129
1,3,3,1023722256,0.9653
1,3,3,1033480057,0.9802
1,3,3,1036474372,1.8911
1,3,3,1037401273,1.0149
1,3,3,1038218488,0.9703
1,3,3,1038240813,1.0396
1,3,3,1041135095,1.0149
1,3,3,1052850471,1.6931
1,3,3,1053293722,0.9901
1,3,3,1059209602,1.0198
1,3,3,1061751410,1.0198
1,3,3,1062255042,1.0000
1,3,3,1064032374,1.6931
1,3,3,1064486697,1.8366
1,3,3,106587538,0.9356
1,3,3,1068183337,1.0594
1,3,3,1082073250,1.8465
1,3,3,1083026305,1.0050
1,3,3,1093253708,1.0149
1,3,3,1094988923,1.6980
1,3,3,1096341932,0.9950
1,3,3,1099891794,1.0446
1,3,3,1108994755,1.8614
1,3,3,1116182691,0.9752
1,3,3,1121515410,0.9851
1,3,3,112743658,1.0099
1,3,3,1128081783,1.0347
1,3,3,1130403943,1.0099
1,3,3,1135500214,0.9604
1,3,3,1138184120,1.0050
1,3,3,1139765352,1.0594
1,3,3,1142181782,0.9703
1,3,3,1154008721,0.9653
1,3,3,1157790512,1.0396
1,3,3,1161547704,1.0347
1,3,3,1164368824,1.7624
1,3,3,1174427787,0.9703
1,3,3,1174462524,1.7475
1,3,3,1175519146,1.0396
1,3,3,1182202028,1.0347
1,3,3,1182440019,0.9653
1,3,3,1201170237,1.7772
1,3,3,1201565253,1.5842
1,3,3,1211334439,0.9851
1,3,3,1218616460,1.0693
1,3,3,1218917431,0.9950
1,3,3,1222143675,1.4505
1,3,3,1223901321,0.9851
1,3,3,1226275373,1.2228
1,3,3,1226979448,1.0248
1,3,3,1233913320,0.9307
1,3,3,1237131333,1.0248
1,3,3,1239558035,1.0149
1,3,3,1244728759,1.0000
1,3,3,1246105016,1.8515
1,3,3,124711068,1.0594
1,3,3,1250181728,1.0495
1,3,3,1270720746,0.9703
1,3,3,1288215810,1.4554
1,3,3,1288751559,1.0396
1,3,3,1292333361,0.9802
1,3,3,1292918822,0.9802
1,3,3,1293461712,1.0149
1,3,3,1300823014,1.0743
1,3,3,1304407919,1.0347
1,3,3,1305376595,1.0099
1,3,3,1310759371,1.0248
1,3,3,1315379481,1.0396
1,3,3,1315459146,1.5396
1,3,3,1317062028,1.0198
1,3,3,1317484954,1.0099
1,3,3,1318180947,1.0050
1,3,3,1318721770,0.9653
1,3,3,1319364568,1.0297
1,3,3,1320567837,0.9901
1,3,3,1326000153,0.9851
1,3,3,1336493410,1.8663
1,3,3,1337026208,0.9901
1,3,3,1341796865,1.0149
1,3,3,1348972292,1.0149
1,3,3,1351344834,1.0099
1,3,3,1354571885,1.0099
1,3,3,1355696803,0.9752
1,3,3,1356823191,1.0099
1,3,3,1360479120,1.0594
1,3,3,1360595726,0.9950
1,3,3,1367920983,1.0000
1,3,3,1370452686,1.0198
1,3,3,1371795951,1.7426
1,3,3,137493304,0.9752
1,3,3,1375056305,1.0149
1,3,3,1380206301,0.9653
1,3,3,138257890,1.7376
1,3,3,1390070123,1.0495
1,3,3,1397766369,1.0594
1,3,3,1409932949,0.9802
1,3,3,1410120414,1.0000
1,3,3,1411552849,1.7772
1,3,3,1411736710,1.8713
1,3,3,1411740561,1.0594
