level,M,N,seed,densityMetric
12,4,4,100356515,0.6963
12,4,4,1017096710,0.7056
12,4,4,1019659450,0.6308
12,4,4,1019686564,0.7944
12,4,4,1021099093,0.7570
12,4,4,1028181055,0.9439
12,4,4,1028221476,0.7430
12,4,4,1032168601,0.7477
12,4,4,1035347563,0.8084
12,4,4,1047582324,0.6729
12,4,4,1047730424,0.4439
12,4,4,1052804778,0.7290
12,4,4,1063935025,0.4766
12,4,4,1070253909,0.7056
12,4,4,1071951939,0.6308
12,4,4,1073177884,0.3364
12,4,4,1073656638,0.5981
12,4,4,1078042639,0.5888
12,4,4,1078143893,0.7850
12,4,4,1089062733,0.9860
12,4,4,1090355814,0.5000
12,4,4,1090658290,0.8458
12,4,4,109238692,0.6963
12,4,4,1093873651,0.5327
12,4,4,1100744875,0.7056
12,4,4,1105137414,0.2897
12,4,4,1112607938,0.4813
12,4,4,1113958621,0.8411
12,4,4,1127490420,0.5748
12,4,4,113323798,0.7991
12,4,4,1138809542,0.6589
12,4,4,1144887126,0.8178
12,4,4,1146759050,0.6869
12,4,4,1148296322,0.7523
12,4,4,1158550516,0.7103
12,4,4,1158588681,0.6729
12,4,4,1159229807,0.7103
12,4,4,1172244741,0.5140
12,4,4,1172745126,0.8271
12,4,4,1172963202,0.5748
12,4,4,1174155956,0.6495
12,4,4,1186157259,0.6963
12,4,4,1193402462,0.4112
12,4,4,1194429390,0.5654
12,4,4,1201381914,0.6589
12,4,4,1207965399,0.9626
12,4,4,1209017041,0.6495
12,4,4,1209580885,0.7523
12,4,4,121281623,0.6542
12,4,4,1214181327,0.7617
12,4,4,1217073149,0.7383
12,4,4,1220078934,0.4813
12,4,4,1220952180,0.7243
12,4,4,1223440064,0.6075
12,4,4,1223787389,0.7944
12,4,4,1234086989,0.5093
12,4,4,1237584719,0.4860
12,4,4,1238465891,0.4720
12,4,4,1241748122,0.9019
12,4,4,1247864065,0.4252
12,4,4,1254781923,0.6355
12,4,4,1257734600,0.6075
12,4,4,1259787192,0.8224
12,4,4,1267906690,0.7430
12,4,4,1273616107,0.5327
12,4,4,127499937,0.4019
12,4,4,1277767425,0.3178
12,4,4,1281919863,0.5234
12,4,4,1285568870,0.6262
12,4,4,1285648669,0.8364
12,4,4,1287779125,0.7897
12,4,4,1293197896,0.7570
12,4,4,1302866380,0.9019
12,4,4,1303584961,0.8084
12,4,4,1306879460,0.6682
12,4,4,1314730301,0.5514
12,4,4,1320738817,0.7196
12,4,4,1331195643,0.5187
12,4,4,1332785086,0.5981
12,4,4,1334596484,0.8551
12,4,4,1338065893,0.8645
12,4,4,1338718840,0.3411
12,4,4,1339359277,0.7477
12,4,4,134066263,0.6869
12,4,4,1346406079,0.5327
12,4,4,1356154863,0.5888
12,4,4,1366640799,0.7383
12,4,4,1368021741,0.5467
12,4,4,1369574576,0.5701
12,4,4,1377029552,0.6869
12,4,4,1378383769,0.7009
12,4,4,1384048965,0.6869
12,4,4,1387405638,0.3224
12,4,4,1390157776,0.8178
12,4,4,139695237,0.2664
12,4,4,1401559577,0.8832
12,4,4,140256198,0.6963
12,4,4,1406088051,0.6449
12,4,4,1406947456,0.7757
12,4,4,1408875829,0.3972
12,4,4,1410669116,0.8785
12,4,4,1413752182,0.4299
12,4,4,1415747856,0.5748
12,4,4,1417678546,0.7103
12,4,4,1418313382,0.8084
12,4,4,1418725338,0.7477
12,4,4,1419451570,0.2710
12,4,4,1423665280,0.7009
12,4,4,1424550151,0.1776
12,4,4,1428312078,0.9112
12,4,4,143195621,0.5701
12,4,4,1435159375,0.6682
12,4,4,1436761869,0.9486
12,4,4,1437329558,0.5514
12,4,4,144112110,0.6402
12,4,4,144439651,0.6308
12,4,4,1447493626,0.7243
12,4,4,1450595093,0.3411
12,4,4,1453099333,0.4673
12,4,4,145391876,0.5421
12,4,4,1457340243,0.3551
12,4,4,1458575660,0.6822
12,4,4,1459925811,0.6542
12,4,4,1460284746,0.7710
12,4,4,1472371322,0.5140
12,4,4,1477939799,0.6402
12,4,4,1482938778,0.9720
12,4,4,1487862453,0.5794
12,4,4,1491267988,0.4766
12,4,4,149232822,0.7290
12,4,4,1495869532,0.5000
12,4,4,1499150154,0.6542
12,4,4,1501919943,0.7664
12,4,4,1503446392,0.7009
12,4,4,1503501947,0.8411
12,4,4,1505506112,0.5327
12,4,4,1511500597,0.5935
12,4,4,1514225743,0.7897
12,4,4,1515113255,0.5888
12,4,4,1517061795,0.9065
12,4,4,1522269231,0.7150
12,4,4,1523252083,0.7430
12,4,4,1528166985,0.6729
12,4,4,1533293226,0.7617
12,4,4,1534286707,0.5935
12,4,4,1535382505,0.6589
12,4,4,1546315243,0.6308
12,4,4,1555961832,0.6355
12,4,4,1557365383,0.7897
12,4,4,1557743809,0.5701
12,4,4,1558492081,0.8738
12,4,4,1560346549,0.6075
12,4,4,1562754980,0.5561
12,4,4,1563580698,0.7336
12,4,4,1564917997,0.7009
12,4,4,1566105220,0.5000
12,4,4,1566127181,0.5421
12,4,4,1568905334,0.4626
12,4,4,1573926092,0.4673
12,4,4,1576635154,0.6729
12,4,4,1576954152,0.5888
12,4,4,1577328396,0.8551
12,4,4,1578926688,0.6028
12,4,4,1580638184,0.5374
12,4,4,1581149125,0.6916
12,4,4,1584285646,0.6028
12,4,4,1588237222,0.6869
12,4,4,1595656340,0.6589
12,4,4,1602968899,0.4533
12,4,4,1608496635,0.5047
12,4,4,1610151061,0.5841
12,4,4,1614915674,0.5093
12,4,4,1616561567,0.7009
12,4,4,161734929,0.8084
12,4,4,1624655016,0.8411
12,4,4,1624862333,0.6262
12,4,4,1626524472,0.7430
12,4,4,1626812112,0.5514
12,4,4,1631339319,0.6262
12,4,4,1637696943,0.6963
12,4,4,1642954036,0.6215
12,4,4,1643077580,0.6776
12,4,4,1657283111,0.2804
12,4,4,1658590647,0.6028
12,4,4,1661571452,0.7804
12,4,4,1675643770,0.5748
12,4,4,1676008361,0.5187
12,4,4,1677957757,0.4533
12,4,4,1683534184,0.6075
12,4,4,1696604667,0.5467
12,4,4,1701582502,0.5935
12,4,4,1705278869,0.5794
12,4,4,1711423587,0.8318
12,4,4,1712706471,0.7009
12,4,4,171670681,0.7009
12,4,4,1717200986,0.5841
12,4,4,1717958408,0.6028
12,4,4,1717998432,0.7477
12,4,4,1719423414,0.7850
12,4,4,1724930292,0.6028
12,4,4,1726861265,0.4252
12,4,4,173162692,0.7804
12,4,4,1733003654,0.7710
12,4,4,173471877,0.7336
12,4,4,1738045506,0.7103
12,4,4,1743319624,0.7850
12,4,4,174402657,0.7150
12,4,4,1746393970,0.6729
12,4,4,1746911479,0.6682
12,4,4,1748697383,0.7477
12,4,4,1749930349,0.7103
12,4,4,1752574723,0.6028
12,4,4,1758965552,0.7290
12,4,4,1760877754,0.7991
12,4,4,1761240445,0.3879
12,4,4,1763068524,0.5140
12,4,4,1763576094,0.9112
12,4,4,1768499843,0.5514
12,4,4,1774443545,0.5514
12,4,4,1777325599,0.3832
12,4,4,1782951183,0.7523
12,4,4,1783861618,0.7664
12,4,4,1788913673,0.4860
12,4,4,1790504548,0.8972
12,4,4,1790547142,0.3972
12,4,4,1792852689,0.5093
12,4,4,1793494188,0.7477
12,4,4,1799599034,0.6916
12,4,4,1805246717,0.7430
12,4,4,1809398728,0.8925
12,4,4,1809669571,0.5327
12,4,4,1810232875,0.2944
12,4,4,1814757654,0.5607
12,4,4,1821402939,0.4533
12,4,4,1823588994,0.6449
12,4,4,1823969512,0.6776
12,4,4,1829261849,0.6449
12,4,4,1830322615,0.5748
12,4,4,1841792309,0.6542
12,4,4,1849609110,0.7196
12,4,4,186485905,0.8785
12,4,4,1866956754,0.6963
12,4,4,1876528054,0.5841
12,4,4,189373925,0.6168
12,4,4,1896021290,0.8224
12,4,4,189626323,0.6916
12,4,4,1900991089,0.9159
12,4,4,1902717410,0.6589
12,4,4,1905055054,0.4953
