level,M,N,seed,densityMetric
5,5,5,1003182981,1.0459
5,5,5,1004239811,1.0459
5,5,5,1007673200,1.0459
5,5,5,1010899785,1.0459
5,5,5,1014175793,1.0459
5,5,5,1014989157,1.0459
5,5,5,1017987802,1.0459
5,5,5,1022722694,1.0459
5,5,5,102644413,1.0459
5,5,5,1028582158,1.0459
5,5,5,1040279591,1.0459
5,5,5,1040485610,1.0459
5,5,5,1045407781,1.0459
5,5,5,1050610451,1.0459
5,5,5,1052231767,1.0459
5,5,5,105819244,1.0459
5,5,5,1058701536,1.0765
5,5,5,106318831,1.0459
5,5,5,1069026296,0.8469
5,5,5,1073261962,1.0459
5,5,5,1076557370,1.0459
5,5,5,1080850458,1.0459
5,5,5,1084927739,1.0459
5,5,5,1093240956,1.0459
5,5,5,1096330358,1.0459
5,5,5,1101140830,1.0459
5,5,5,1101518039,0.8469
5,5,5,1106865621,1.0459
5,5,5,1109052999,1.0459
5,5,5,1111676510,1.1276
5,5,5,1114571908,1.0459
5,5,5,1115187842,1.0459
5,5,5,1125561878,1.0459
5,5,5,112635349,1.0459
5,5,5,1128821273,1.0459
5,5,5,1131581690,1.0459
5,5,5,1131613135,1.0459
5,5,5,113598324,1.0459
5,5,5,1138849536,1.0459
5,5,5,1140812706,1.0459
5,5,5,1144114778,1.0459
5,5,5,1146224923,1.0459
5,5,5,1146501196,1.0459
5,5,5,11520671,1.0459
5,5,5,1153094009,1.0459
5,5,5,1153483595,1.0459
5,5,5,115466941,1.1276
5,5,5,1165402158,1.0459
5,5,5,117280943,1.0459
5,5,5,1185378119,1.0459
5,5,5,1185497717,1.0459
5,5,5,118752165,1.0459
5,5,5,1190431863,1.0459
5,5,5,1190906171,1.0459
5,5,5,1197771728,1.0459
5,5,5,120018352,1.0459
5,5,5,1203528950,1.0459
5,5,5,1204460456,1.0459
5,5,5,120479088,1.0459
5,5,5,1214761128,0.9286
5,5,5,1225368746,1.0459
5,5,5,1225415392,1.0459
5,5,5,1236444769,1.0459
5,5,5,124298841,1.0459
5,5,5,1243452675,1.0459
5,5,5,124744416,1.0459
5,5,5,1262932591,1.0765
5,5,5,1273985955,1.0459
5,5,5,1277878635,1.0459
5,5,5,1278196828,1.0459
5,5,5,1291888977,0.8469
5,5,5,1293491218,1.0459
5,5,5,1294228666,1.0459
5,5,5,1295160573,1.0459
5,5,5,1310209629,1.0459
5,5,5,1310763269,1.0459
5,5,5,1318169826,1.0459
5,5,5,1318361584,1.0459
5,5,5,1328469674,1.0459
5,5,5,1329937215,1.0459
5,5,5,1332528888,1.0459
5,5,5,1333636312,1.0459
5,5,5,1337772860,1.0459
5,5,5,133823778,1.0459
5,5,5,1341376769,1.0459
5,5,5,1345222923,1.0459
5,5,5,1349476568,1.0459
5,5,5,1351180682,1.0459
5,5,5,1367647265,1.0459
5,5,5,1368620696,1.0459
5,5,5,1368844364,1.0459
5,5,5,1369124396,1.0459
5,5,5,1373929398,0.9286
5,5,5,1397832081,1.0459
5,5,5,1403718119,1.0459
5,5,5,1408885885,1.0459
5,5,5,1410860151,1.0459
5,5,5,1418227903,1.0459
5,5,5,1418578811,1.0459
5,5,5,1423146805,1.0459
5,5,5,1429355153,1.0459
5,5,5,1434278780,1.0459
5,5,5,1434394644,1.0459
5,5,5,1437734591,1.0459
5,5,5,1444181202,1.0459
5,5,5,1466424988,1.0459
5,5,5,1469039232,1.0459
5,5,5,1470461619,1.0459
5,5,5,1475421467,1.0459
5,5,5,1477473638,1.0459
5,5,5,1483054572,1.0459
5,5,5,1484246810,1.0459
5,5,5,1484858960,1.0459
5,5,5,1495924029,1.0459
5,5,5,1497727425,1.1276
5,5,5,1498619423,1.0459
5,5,5,1499825611,1.0459
5,5,5,1501295433,1.0459
5,5,5,1508606257,1.0459
5,5,5,151023715,1.0459
5,5,5,1512575964,1.0459
5,5,5,1514561538,1.0459
5,5,5,1529047309,1.0459
5,5,5,1531787691,1.0459
5,5,5,1532027734,1.0459
5,5,5,1536475712,1.0459
5,5,5,1540054388,1.0459
5,5,5,1543863043,1.0459
5,5,5,154950248,1.0459
5,5,5,157052202,1.0459
5,5,5,1578402043,1.0459
5,5,5,158174806,1.0459
