level,M,N,seed,densityMetric
11,1,1,1007377500,0.6957
11,1,1,100809929,0.9022
11,1,1,1008910923,0.7717
11,1,1,1009539057,0.8533
11,1,1,1021367272,0.8750
11,1,1,1021640706,0.6848
11,1,1,1023422436,0.8098
11,1,1,1024293374,0.7228
11,1,1,1030181821,0.8424
11,1,1,1031355879,0.8913
11,1,1,1033424465,0.8641
11,1,1,1034009232,0.8424
11,1,1,1034327289,0.8750
11,1,1,1036792222,0.8696
11,1,1,1043077053,0.8478
11,1,1,1044306931,0.7391
11,1,1,1047769518,0.8478
11,1,1,105300218,0.8315
11,1,1,1053224620,0.9022
11,1,1,1057741487,0.8098
11,1,1,1060614365,0.8804
11,1,1,1068294217,0.9022
11,1,1,106938787,0.8043
11,1,1,1069998148,0.7609
11,1,1,1072076429,0.7880
11,1,1,1073943930,0.8641
11,1,1,1079141869,0.8152
11,1,1,1085025411,0.8533
11,1,1,1099905981,0.9185
11,1,1,1101331502,0.7391
11,1,1,1103029117,0.9402
11,1,1,1107733190,0.7880
11,1,1,1111492824,0.7283
11,1,1,1111629349,0.9022
11,1,1,1115377620,0.8207
11,1,1,1123898083,0.8043
11,1,1,1125676472,0.8478
11,1,1,1126035392,0.8315
11,1,1,1128252833,0.7391
11,1,1,1129159094,0.8859
11,1,1,1129562518,0.7880
11,1,1,1129766833,0.7772
11,1,1,1131059704,0.8315
11,1,1,1137235189,0.8913
11,1,1,113933278,0.7391
11,1,1,1141002997,0.7880
11,1,1,1143428209,0.8261
11,1,1,1144006319,0.8315
11,1,1,1146421746,0.8750
11,1,1,1148518376,0.8370
11,1,1,1149095865,0.7935
11,1,1,1150003503,0.8967
11,1,1,115004013,0.8261
11,1,1,1155383755,0.7446
11,1,1,115904951,0.8859
11,1,1,1160648909,0.8587
11,1,1,1169063424,0.8043
11,1,1,117328224,0.9022
11,1,1,1177145613,0.8261
11,1,1,1182638688,0.7011
11,1,1,1185915396,0.8370
11,1,1,1187046171,0.8913
11,1,1,118958320,0.7174
11,1,1,1197460902,0.8913
11,1,1,1208380380,0.8641
11,1,1,1208508442,0.7880
11,1,1,1213262791,0.7228
11,1,1,1217339515,0.8696
11,1,1,1220492224,0.8750
11,1,1,1223773794,0.7935
11,1,1,1226574802,0.9076
11,1,1,1227166346,0.9402
11,1,1,1228754751,0.8207
11,1,1,1235328474,0.8641
11,1,1,1238891230,0.8043
11,1,1,1242720391,0.8207
11,1,1,1248112851,0.8967
11,1,1,1248132426,0.8696
11,1,1,1249167093,0.8804
11,1,1,1249799023,0.8804
11,1,1,1252346218,0.8043
11,1,1,1254747013,0.8641
11,1,1,1254864609,0.8424
11,1,1,1255078397,0.8261
11,1,1,1259174031,0.8043
11,1,1,1261677122,0.9022
11,1,1,1263145343,0.8478
11,1,1,1265574420,0.7989
11,1,1,1270216659,0.9022
11,1,1,1278571457,0.8859
11,1,1,1287787653,0.8424
11,1,1,1292221910,0.8424
11,1,1,129307423,0.7120
11,1,1,1296028400,0.9022
11,1,1,1299731499,0.8696
11,1,1,1302900343,0.8641
11,1,1,1303123013,0.9565
11,1,1,1309951381,0.8152
11,1,1,1313468976,0.8207
11,1,1,1313752568,0.8478
11,1,1,1320330649,0.7989
11,1,1,1320933345,0.8967
11,1,1,1328938571,0.8478
11,1,1,1330988942,0.8152
11,1,1,1331119457,0.7772
