level,M,N,seed,densityMetric
4,14,2,1000535603,1.1218
4,14,2,1000720779,1.0812
4,14,2,100216697,1.1015
4,14,2,1004071431,1.1015
4,14,2,1005758474,1.0812
4,14,2,1008047005,1.1015
4,14,2,1010202339,1.0812
4,14,2,1012106734,1.0812
4,14,2,101509996,1.1015
4,14,2,1016667673,1.1015
4,14,2,1016912099,1.0812
4,14,2,1021791104,1.0812
4,14,2,1022583277,1.1015
4,14,2,1034863911,1.1015
4,14,2,1034879352,1.1015
4,14,2,1051691778,1.1117
4,14,2,1051804867,1.1015
4,14,2,1052698427,1.1218
4,14,2,1058496508,1.0812
4,14,2,1058622478,1.1015
4,14,2,1063517319,1.0812
4,14,2,1069201345,1.1218
4,14,2,1077426309,1.0812
4,14,2,1079267983,1.0812
4,14,2,1082219467,1.0812
4,14,2,1084224898,1.0812
4,14,2,1094235124,1.1015
4,14,2,1094718250,1.1015
4,14,2,1096228115,1.1015
4,14,2,1096611887,1.0812
4,14,2,111155642,1.0812
4,14,2,1118348014,1.1320
4,14,2,1122721646,1.0812
4,14,2,1132527312,1.1015
4,14,2,1142572297,1.1015
4,14,2,114755728,1.1015
4,14,2,1152004463,1.0812
4,14,2,1153038499,1.1015
4,14,2,1156402266,1.0812
4,14,2,1165499346,1.0812
4,14,2,116946143,1.1015
4,14,2,1175442267,1.0812
4,14,2,117670319,1.0812
4,14,2,1180590821,1.1015
4,14,2,1185218584,1.1218
4,14,2,1186280725,1.1015
4,14,2,1200798902,1.1015
4,14,2,120131558,1.1015
4,14,2,1204922012,1.1015
4,14,2,1206685014,1.1015
4,14,2,1208720042,1.1015
4,14,2,1210187630,1.0812
4,14,2,1219645715,1.1015
4,14,2,1220839627,1.1218
4,14,2,1222145457,1.0812
4,14,2,1222786603,1.1015
4,14,2,1224151692,1.1015
4,14,2,1225099763,1.1015
4,14,2,1225864703,1.0812
4,14,2,1227387314,1.0812
4,14,2,1229181006,1.1015
4,14,2,1232725829,1.1218
4,14,2,1233712948,1.1117
4,14,2,1233855121,1.0812
4,14,2,1241467071,1.0812
4,14,2,1243889219,1.1015
4,14,2,1247997204,1.1015
4,14,2,1250949407,1.0812
4,14,2,1253604555,1.1015
4,14,2,1258849587,1.1015
4,14,2,1261228602,1.1015
4,14,2,1265394192,1.1015
4,14,2,1268841353,1.1015
4,14,2,1269427024,1.1218
4,14,2,1273523651,1.1117
4,14,2,1276219746,1.1218
4,14,2,1277696353,1.0812
4,14,2,1278338309,1.1015
4,14,2,127945544,1.0812
4,14,2,1300368019,1.0812
4,14,2,1301289640,1.1421
4,14,2,1303269382,1.1015
4,14,2,1305319526,1.0812
4,14,2,131609750,1.0812
4,14,2,1318371501,1.1015
4,14,2,1322803391,1.0812
4,14,2,1334568500,1.1015
4,14,2,1334603958,1.1218
4,14,2,1347925263,1.0812
4,14,2,1355927108,1.0812
4,14,2,1355979418,1.0812
4,14,2,1359032259,1.1015
4,14,2,1363296388,1.1015
4,14,2,1363443376,1.0812
4,14,2,1370705225,1.1421
4,14,2,1376464650,1.0812
4,14,2,1383225355,1.1218
4,14,2,1386253184,1.0812
4,14,2,138898637,1.0812
4,14,2,1403164634,1.1421
4,14,2,1413432733,1.1015
4,14,2,1415463780,1.0812
4,14,2,1418379375,1.0812
4,14,2,1420766733,1.1015
4,14,2,1421096878,1.1421
4,14,2,1422249684,1.1015
4,14,2,1427364027,1.1015
4,14,2,1430475521,1.0812
4,14,2,1437905513,1.0812
4,14,2,1438529058,1.1218
4,14,2,1470858451,1.0812
4,14,2,1472766090,1.0812
4,14,2,1474176159,1.0812
4,14,2,1475107872,1.1015
4,14,2,1475611905,1.0812
4,14,2,1486088851,1.0812
4,14,2,1486360682,1.0812
4,14,2,1488742739,1.1015
4,14,2,1493923365,1.1015
4,14,2,1494667164,1.1015
4,14,2,150011083,1.0812
4,14,2,1503864969,1.1015
4,14,2,1504520835,1.1015
4,14,2,1507305742,1.0812
4,14,2,1508606115,1.1320
4,14,2,1511639906,1.0812
4,14,2,1515240082,1.1015
4,14,2,1524761392,1.1015
4,14,2,153173852,1.0812
4,14,2,1535133711,1.1015
4,14,2,1537337908,1.0812
4,14,2,1537526228,1.0812
4,14,2,1538270118,1.1015
4,14,2,1541119050,1.1218
4,14,2,1550556451,1.0812
4,14,2,1553391653,1.0812
4,14,2,1561419441,1.1015
4,14,2,1562099563,1.1218
4,14,2,156787708,1.1726
4,14,2,1569978515,1.1218
4,14,2,1574753299,1.0812
4,14,2,1578220431,1.1015
4,14,2,1578223945,1.0812
4,14,2,1579687697,1.1117
4,14,2,1581463101,1.0812
4,14,2,1581721368,1.1421
4,14,2,1583593581,1.0812
4,14,2,1588525756,1.1218
4,14,2,1591691987,1.1015
4,14,2,159510796,1.1015
4,14,2,1595791238,1.0812
4,14,2,1608726739,1.0812
4,14,2,1612437733,1.0812
4,14,2,1615782146,1.1015
4,14,2,1624007357,1.0812
4,14,2,163022100,1.0812
4,14,2,1645159538,1.1015
4,14,2,1646556897,1.0812
4,14,2,1652250763,1.1015
4,14,2,1652816741,1.1015
4,14,2,1666066739,1.1218
4,14,2,1676767081,1.1015
4,14,2,1687840033,1.1015
4,14,2,1691920938,1.0812
4,14,2,1692198998,1.0812
4,14,2,16956936,1.1218
4,14,2,1702547563,1.0812
4,14,2,1703116999,1.0812
4,14,2,1707978915,1.0812
4,14,2,1708356592,1.1015
4,14,2,1716401921,1.1320
4,14,2,1726177224,1.1320
4,14,2,1729218837,1.0812
4,14,2,173864319,1.1218
4,14,2,174793935,1.1624
4,14,2,1748553751,1.1015
4,14,2,1754325764,1.0812
4,14,2,1755197486,1.1015
4,14,2,1755228373,1.1117
4,14,2,1756444110,1.0812
4,14,2,1756559124,1.0812
4,14,2,1759917278,1.1015
4,14,2,1763167890,1.1015
4,14,2,1770108300,1.0812
4,14,2,1771399009,1.1117
4,14,2,177285371,1.1015
4,14,2,1772913134,1.1015
4,14,2,1776498061,1.1015
4,14,2,1776965675,1.0812
4,14,2,1778618628,1.1015
4,14,2,1778974453,1.0812
4,14,2,1783386345,1.1015
4,14,2,1784553935,1.0812
4,14,2,1788718496,1.0812
4,14,2,1791099442,1.1015
4,14,2,179167573,1.1015
4,14,2,1794010723,1.0812
4,14,2,1801329082,1.1218
4,14,2,1803919842,1.0812
4,14,2,1807767098,1.0812
4,14,2,1811584348,1.0812
4,14,2,1811681082,1.0812
4,14,2,1819041484,1.0812
4,14,2,1819919217,1.0812
4,14,2,1824231608,1.1015
4,14,2,1831896411,1.0812
4,14,2,1835208927,1.1015
4,14,2,1835708147,1.0812
4,14,2,1839967829,1.1218
4,14,2,1844399748,1.1218
4,14,2,1846330839,1.0812
4,14,2,1849363735,1.0812
4,14,2,1850466181,1.1015
4,14,2,1850597367,1.0812
4,14,2,1858781334,1.1218
4,14,2,1859801831,1.1015
4,14,2,1863507351,1.0812
4,14,2,1865589499,1.0812
4,14,2,1868875271,1.1421
4,14,2,1875709952,1.1015
4,14,2,187777241,1.0812
4,14,2,188182217,1.1218
4,14,2,1885213323,1.1218
4,14,2,1889009164,1.1218
4,14,2,1895574510,1.1015
4,14,2,1899043159,1.0812
4,14,2,1902015946,1.1015
4,14,2,1907625094,1.1015
4,14,2,1916801175,1.0812
4,14,2,1917360399,1.1015
4,14,2,192130758,1.1218
4,14,2,1932788486,1.0812
4,14,2,1933213280,1.1015
4,14,2,1939319977,1.0812
