level,M,N,seed,densityMetric
13,4,4,1001865095,0.3273
13,4,4,10050068,0.4364
13,4,4,1005713264,0.3515
13,4,4,1012464788,0.3818
13,4,4,1016899417,0.6182
13,4,4,1019292999,0.3576
13,4,4,1033854624,0.5576
13,4,4,1034628327,0.3333
13,4,4,1038996773,0.5636
13,4,4,1044706667,0.4667
13,4,4,1045197443,0.3697
13,4,4,1045610837,0.3515
13,4,4,1045985721,0.4242
13,4,4,1046168067,0.3576
13,4,4,1049469142,0.3879
13,4,4,104993245,0.5152
13,4,4,1051467736,0.4424
13,4,4,1051758644,0.4970
13,4,4,1053518258,0.4848
13,4,4,105892043,0.3879
13,4,4,1060439587,0.3273
13,4,4,106470709,0.3758
13,4,4,1066245319,0.3455
13,4,4,1070231844,0.4424
13,4,4,1071405622,0.6121
13,4,4,1074205656,0.3515
13,4,4,107680102,0.4000
13,4,4,107858546,0.3212
13,4,4,1085292328,0.3576
13,4,4,1086993038,0.3818
13,4,4,1095464070,0.3091
13,4,4,1099242507,0.5697
13,4,4,1108422357,0.3394
13,4,4,1116689741,0.4303
13,4,4,1121570979,0.3515
13,4,4,1122891000,0.4121
13,4,4,1123116722,0.3636
13,4,4,1125748041,0.5636
13,4,4,1126128881,0.2909
13,4,4,1136164117,0.6000
13,4,4,1136439112,0.6000
13,4,4,1137398537,0.3636
13,4,4,1137791056,0.6909
13,4,4,1142192008,0.8303
13,4,4,1149395731,0.3515
13,4,4,1151456544,0.6000
13,4,4,1151948236,0.2848
13,4,4,1156034471,0.3212
13,4,4,1168528864,0.2970
13,4,4,1171056575,0.2848
13,4,4,1173827410,0.5394
13,4,4,11740192,0.6364
13,4,4,11759980,0.4485
13,4,4,1176342764,0.3636
13,4,4,1176358289,0.4545
13,4,4,1183839141,0.3636
13,4,4,1201438464,0.4485
13,4,4,1205118578,0.3273
13,4,4,1207966963,0.5576
13,4,4,1208064624,0.6545
13,4,4,1211527011,0.5758
13,4,4,1235792259,0.3697
13,4,4,1237906394,0.4788
13,4,4,123988852,0.3697
13,4,4,1240790394,0.4545
13,4,4,1245483926,0.6061
13,4,4,12481666,0.3394
13,4,4,1265534998,0.5212
13,4,4,1268189701,0.6364
13,4,4,1270093574,0.5152
13,4,4,1271901802,0.3091
13,4,4,1272367331,0.6242
13,4,4,1284670388,0.3697
13,4,4,1295242393,0.3212
13,4,4,1295454644,0.4424
13,4,4,1296315942,0.5091
