level,M,N,seed,densityMetric
2,14,6,1001427231,2.0127
2,14,6,1002366797,2.0127
2,14,6,1012057892,2.0127
2,14,6,1013132103,2.0127
2,14,6,1014717709,2.0127
2,14,6,1026922035,2.0127
2,14,6,1029147075,2.0127
2,14,6,1031702667,2.0127
2,14,6,1033622902,2.0127
2,14,6,1035811137,2.0127
2,14,6,1036408008,2.0127
2,14,6,103718413,2.0127
2,14,6,1060434707,2.0127
2,14,6,1062984232,2.0127
2,14,6,1072567287,2.0127
2,14,6,1074708876,2.0127
2,14,6,1076245341,2.0127
2,14,6,107681155,2.0127
2,14,6,1078549398,2.0127
2,14,6,1080209692,2.0127
2,14,6,1083968067,2.0127
2,14,6,1085132997,2.0127
2,14,6,1085488272,2.0127
2,14,6,1087632942,2.0127
2,14,6,1099478714,2.0127
2,14,6,1103297900,2.0127
2,14,6,1107405273,2.0127
2,14,6,110889107,2.0127
2,14,6,1114549085,2.0127
2,14,6,1122010857,2.0127
2,14,6,1123006755,2.0127
2,14,6,1125593924,2.0127
2,14,6,1126458828,2.0127
2,14,6,1128622077,2.0127
2,14,6,1134793784,2.0127
2,14,6,1137322580,2.0127
2,14,6,1139122773,2.0127
2,14,6,1139158243,2.0127
2,14,6,113916748,2.0127
2,14,6,1141551173,2.0127
2,14,6,1142188025,2.0127
2,14,6,114569370,2.0127
2,14,6,1149167049,2.0127
2,14,6,1153118460,2.0127
2,14,6,1163064016,2.0127
2,14,6,1165476451,2.0127
2,14,6,1166211825,2.0127
2,14,6,1174108690,2.0127
2,14,6,1177393289,2.0127
2,14,6,1177454261,2.0127
2,14,6,1178363203,2.0127
2,14,6,1179151292,2.0127
2,14,6,1179578985,2.0127
2,14,6,1181884336,2.0127
2,14,6,1184347117,2.0127
2,14,6,1189013657,2.0127
2,14,6,1189897559,2.0127
2,14,6,1190018701,2.0127
2,14,6,1192020434,2.0127
2,14,6,1194355300,2.0127
2,14,6,1194991691,2.0127
2,14,6,1199864294,2.0127
2,14,6,1205819440,2.0127
2,14,6,1210596624,2.0127
2,14,6,1218386773,2.0127
2,14,6,1221344927,2.0127
2,14,6,1235501548,2.0127
2,14,6,1241928338,2.0127
2,14,6,124404247,2.0127
2,14,6,1244412885,2.0127
2,14,6,1259816212,2.0127
2,14,6,1262628040,2.0127
2,14,6,1262948602,2.0127
2,14,6,1263486591,2.0127
2,14,6,12655963,2.0127
2,14,6,1266175885,2.0127
2,14,6,1276879103,2.0127
2,14,6,1281260390,2.0127
2,14,6,1286700257,2.0127
2,14,6,1291783535,2.0127
2,14,6,1300150858,2.0127
2,14,6,1305877954,2.0127
2,14,6,1307455252,2.0127
