level,M,N,seed,densityMetric
4,1,16,1000535603,0.9848
4,1,16,1000720779,1.0203
4,1,16,100216697,1.0964
4,1,16,1004071431,1.0254
4,1,16,1005758474,1.0152
4,1,16,1008047005,1.0305
4,1,16,1010202339,1.0254
4,1,16,1012106734,1.1015
4,1,16,101509996,1.0558
4,1,16,1016667673,1.0152
4,1,16,1016912099,1.0152
4,1,16,1021791104,1.0609
4,1,16,1022583277,1.1015
4,1,16,1034863911,1.0609
4,1,16,1034879352,1.0812
4,1,16,1051691778,0.9949
4,1,16,1051804867,0.9949
4,1,16,1052698427,1.0203
4,1,16,1058496508,1.0254
4,1,16,1058622478,1.0000
4,1,16,1063517319,1.0406
4,1,16,1069201345,1.0914
4,1,16,1077426309,1.0355
4,1,16,1079267983,0.9898
4,1,16,1082219467,1.0305
4,1,16,1084224898,1.0457
4,1,16,1094235124,1.0355
4,1,16,1094718250,1.0305
4,1,16,1096228115,1.0152
4,1,16,1096611887,1.0203
4,1,16,111155642,0.9949
4,1,16,1118348014,1.0660
4,1,16,1122721646,1.0457
4,1,16,1132527312,1.0761
4,1,16,1142572297,1.0406
4,1,16,114755728,1.0457
4,1,16,1152004463,1.0558
4,1,16,1153038499,1.0457
4,1,16,1156402266,1.0152
4,1,16,1165499346,1.0355
4,1,16,116946143,1.0102
4,1,16,1175442267,1.0152
4,1,16,117670319,1.0102
4,1,16,1180590821,1.0457
4,1,16,1185218584,0.9949
4,1,16,1186280725,1.0102
4,1,16,1200798902,1.0000
4,1,16,120131558,1.0609
4,1,16,1204922012,1.0457
4,1,16,1206685014,1.0152
4,1,16,1208720042,1.0203
4,1,16,1210187630,1.0051
4,1,16,1219645715,1.0457
4,1,16,1220839627,1.0812
4,1,16,1222145457,1.0711
4,1,16,1222786603,1.0102
4,1,16,1224151692,1.0406
4,1,16,1225099763,1.0203
4,1,16,1225864703,1.0254
4,1,16,1227387314,1.0406
4,1,16,1229181006,1.0254
4,1,16,1232725829,1.0051
4,1,16,1233712948,0.9848
4,1,16,1233855121,1.0761
4,1,16,1241467071,1.0457
4,1,16,1243889219,1.0660
4,1,16,1247997204,1.0000
4,1,16,1250949407,1.0051
4,1,16,1253604555,1.0812
4,1,16,1258849587,1.0000
4,1,16,1261228602,1.0152
4,1,16,1265394192,1.0000
4,1,16,1268841353,1.0660
4,1,16,1269427024,1.0203
4,1,16,1273523651,1.0305
4,1,16,1276219746,1.0102
4,1,16,1277696353,1.0102
4,1,16,1278338309,1.0355
4,1,16,127945544,1.0558
4,1,16,1300368019,0.9898
4,1,16,1301289640,1.0152
4,1,16,1303269382,1.0355
4,1,16,1305319526,1.0558
4,1,16,131609750,1.0305
4,1,16,1318371501,1.0102
4,1,16,1322803391,1.0355
4,1,16,1334568500,1.0051
4,1,16,1334603958,1.0660
4,1,16,1347925263,1.0102
4,1,16,1355927108,1.1066
4,1,16,1355979418,1.0558
4,1,16,1359032259,1.0457
4,1,16,1363296388,1.0457
4,1,16,1363443376,1.0355
4,1,16,1370705225,1.0254
4,1,16,1376464650,1.0558
4,1,16,1383225355,1.0254
4,1,16,1386253184,1.0203
4,1,16,138898637,1.0254
4,1,16,1403164634,1.0457
4,1,16,1413432733,1.0152
4,1,16,1415463780,1.0914
4,1,16,1418379375,1.0051
4,1,16,1420766733,0.9898
4,1,16,1421096878,1.0102
4,1,16,1422249684,0.9949
4,1,16,1427364027,1.0305
4,1,16,1430475521,1.0711
4,1,16,1437905513,1.0761
4,1,16,1438529058,1.0000
4,1,16,1470858451,0.9797
4,1,16,1472766090,1.0254
4,1,16,1474176159,1.0711
4,1,16,1475107872,1.0508
4,1,16,1475611905,1.0406
4,1,16,1486088851,1.0761
4,1,16,1486360682,1.0000
4,1,16,1488742739,0.9898
4,1,16,1493923365,1.0000
4,1,16,1494667164,1.0711
4,1,16,150011083,1.0406
4,1,16,1503864969,1.0355
4,1,16,1504520835,1.0152
4,1,16,1507305742,1.0812
4,1,16,1508606115,1.0305
4,1,16,1511639906,1.0203
4,1,16,1515240082,1.0254
4,1,16,1524761392,1.0305
4,1,16,153173852,0.9898
4,1,16,1535133711,1.0609
4,1,16,1537337908,1.0406
4,1,16,1537526228,1.0508
4,1,16,1538270118,0.9949
4,1,16,1541119050,1.0305
4,1,16,1550556451,1.0711
4,1,16,1553391653,1.0000
4,1,16,1561419441,1.0914
4,1,16,1562099563,1.0305
4,1,16,156787708,1.0558
4,1,16,1569978515,1.0457
4,1,16,1574753299,1.1015
4,1,16,1578220431,1.0355
4,1,16,1578223945,1.0660
4,1,16,1579687697,1.0051
4,1,16,1581463101,1.0102
4,1,16,1581721368,0.9746
4,1,16,1583593581,1.0152
4,1,16,1588525756,1.0305
4,1,16,1591691987,1.0558
4,1,16,159510796,1.0152
4,1,16,1595791238,1.0000
4,1,16,1608726739,1.0457
4,1,16,1612437733,1.1015
4,1,16,1615782146,1.0152
4,1,16,1624007357,1.0558
4,1,16,163022100,1.0203
4,1,16,1645159538,1.0102
4,1,16,1646556897,1.0051
4,1,16,1652250763,1.0609
