level,M,N,seed,densityMetric
8,3,3,1000612422,1.0802
8,3,3,1005743688,0.9091
8,3,3,1010531185,1.0802
8,3,3,1012526611,0.8984
8,3,3,1013470508,0.9091
8,3,3,1014699857,1.0588
8,3,3,102061458,0.8556
8,3,3,1021212094,1.2193
8,3,3,1023620241,0.9412
8,3,3,1023778830,0.8663
8,3,3,102385955,0.8182
8,3,3,102500303,1.0481
8,3,3,1025350586,1.0588
8,3,3,1026911599,0.9251
8,3,3,1027842200,1.0481
8,3,3,102798326,1.2727
8,3,3,1033643945,1.0214
8,3,3,1036715472,0.9198
8,3,3,104354805,0.9626
8,3,3,1044090145,0.9091
8,3,3,1045303674,0.9465
8,3,3,1046072031,0.9465
8,3,3,1046581283,0.9733
8,3,3,104993766,1.0000
8,3,3,1056777013,0.9358
8,3,3,1056885784,0.9358
8,3,3,1060152815,0.8770
8,3,3,1064406781,1.5936
8,3,3,1065999551,1.0428
8,3,3,1068394074,1.0053
8,3,3,1070316141,0.9947
8,3,3,1074581564,1.0642
8,3,3,1083663764,1.0214
8,3,3,1088217878,0.9893
8,3,3,1088566991,0.9251
8,3,3,1089116016,1.0000
8,3,3,1089854282,0.8824
8,3,3,1091702415,0.9786
8,3,3,1097063944,1.0321
8,3,3,1106810070,1.0214
8,3,3,1112182810,0.9519
8,3,3,1113353909,1.0802
8,3,3,111911053,0.9893
8,3,3,1119805684,0.9251
8,3,3,1126927295,0.9251
8,3,3,1130001084,0.9947
8,3,3,113216728,0.9572
8,3,3,1134391995,0.8342
8,3,3,1137098249,1.0321
8,3,3,1147842194,0.9358
8,3,3,1149165408,1.5401
8,3,3,1149210272,1.0267
8,3,3,1155410265,0.9733
8,3,3,1166164662,1.1016
8,3,3,1171235450,0.9679
8,3,3,1174981387,0.8449
8,3,3,1187386784,1.0321
8,3,3,1188866442,0.8663
8,3,3,1195757829,0.8824
8,3,3,1198818934,1.0321
8,3,3,120357415,1.0481
8,3,3,1206893123,0.9465
8,3,3,1216010475,1.0963
8,3,3,1220996157,0.8449
8,3,3,1222397343,0.9037
8,3,3,1226734029,1.2567
8,3,3,1232613401,0.9893
8,3,3,1234594776,0.9465
8,3,3,1246034668,1.0695
8,3,3,1250603670,0.9947
8,3,3,1252487404,1.0053
8,3,3,1255913129,0.9786
8,3,3,1257669905,0.9091
8,3,3,1261632250,0.8930
8,3,3,12685745,1.0214
8,3,3,1272008104,1.0267
8,3,3,1284166195,0.8824
8,3,3,129340832,0.9037
8,3,3,1295095911,1.0214
8,3,3,1296843381,1.0749
8,3,3,129972919,1.0160
8,3,3,1300521556,1.0481
8,3,3,1307286156,1.1070
8,3,3,1328794351,1.0481
8,3,3,1338875859,0.9626
8,3,3,1341541611,0.9412
8,3,3,1348407609,0.8717
8,3,3,1352204106,0.8930
8,3,3,1353036250,1.2193
8,3,3,1368611534,0.8984
8,3,3,1372745862,1.1016
8,3,3,1377433431,0.8824
8,3,3,1382066714,1.0802
8,3,3,1385863525,0.9091
8,3,3,1386444692,1.0374
8,3,3,1394684147,0.9679
8,3,3,1396990917,0.9251
8,3,3,1407749714,1.0802
8,3,3,1409972466,0.8930
8,3,3,1410757633,0.9037
8,3,3,1418285484,0.9679
8,3,3,1421350294,0.9465
8,3,3,1421851357,0.9679
8,3,3,1424267094,1.0481
8,3,3,142893566,0.8396
8,3,3,1429223195,0.9893
8,3,3,1432292301,0.9893
