level,M,N,seed,densityMetric
12,1,16,1019659450,1.0981
12,1,16,1021099093,1.1776
12,1,16,1029969684,1.1121
12,1,16,1030554212,1.1963
12,1,16,1032168601,1.1308
12,1,16,1033844229,1.1308
12,1,16,1037422260,1.1589
12,1,16,1038969356,1.0280
12,1,16,1045450567,1.1028
12,1,16,1057658027,1.1028
12,1,16,1066319765,1.1682
12,1,16,1070253909,1.0841
12,1,16,1071951939,1.1495
12,1,16,1072385085,1.0935
12,1,16,1073004428,1.1168
12,1,16,1074217102,1.1449
12,1,16,1077287342,1.1636
12,1,16,1078042639,1.1589
12,1,16,1084909320,1.1262
12,1,16,1089062733,1.1402
12,1,16,1090658290,1.1542
12,1,16,1090816095,1.1589
12,1,16,109238692,1.1495
12,1,16,1093873651,1.1449
12,1,16,1100927448,1.1589
12,1,16,1107108192,1.1869
12,1,16,1107888539,1.1636
12,1,16,1119206168,1.1402
12,1,16,1121933026,1.1215
12,1,16,1122967096,1.1308
12,1,16,1127490420,1.1869
12,1,16,112806606,1.1495
12,1,16,113323798,1.1542
12,1,16,1139879384,1.1402
12,1,16,1143407588,1.1215
12,1,16,1145613346,1.1308
12,1,16,1150694832,1.1075
12,1,16,1158588681,1.1121
12,1,16,1159229807,1.1449
12,1,16,1159436930,1.1682
12,1,16,1172963202,1.1682
12,1,16,1174155956,1.1495
12,1,16,1175696474,1.1542
12,1,16,1190239199,1.1121
12,1,16,1190792368,1.1308
12,1,16,1193402462,1.1215
12,1,16,1195844824,1.1075
12,1,16,1202452314,1.1636
12,1,16,1211801780,1.1308
12,1,16,1217073149,1.1121
12,1,16,1220078934,1.1262
12,1,16,1221765556,1.1589
12,1,16,1231157564,1.1262
12,1,16,1238465891,1.1215
12,1,16,1241748122,1.1495
12,1,16,1245105991,1.1682
12,1,16,1247864065,1.1262
12,1,16,1257734600,1.1776
12,1,16,1263216648,1.1682
12,1,16,1267906690,1.1215
12,1,16,1269061285,1.1542
12,1,16,127275858,1.1215
12,1,16,127499937,1.1589
12,1,16,1285502751,1.1028
12,1,16,1285648669,1.0981
12,1,16,1293197896,1.1215
12,1,16,1303584961,1.1682
12,1,16,1306879460,1.1729
12,1,16,1309797170,1.1449
12,1,16,1315438172,1.1822
12,1,16,1320738817,1.1215
12,1,16,1331195643,1.1822
12,1,16,1332776861,1.1636
12,1,16,1335536686,1.1168
12,1,16,1338718840,1.1589
12,1,16,1339359277,1.1168
12,1,16,134066263,1.1402
12,1,16,1342307747,1.1075
12,1,16,1350797143,1.1542
12,1,16,1358054861,1.1308
12,1,16,1366640799,1.1729
12,1,16,1368021741,1.1776
12,1,16,1368070768,1.1542
12,1,16,1375710098,1.1542
12,1,16,1376033324,1.1308
12,1,16,1377029552,1.0794
12,1,16,1378383769,1.1542
12,1,16,1384048965,1.1402
12,1,16,1387405638,1.1682
12,1,16,139695237,1.1542
12,1,16,1401559577,1.2336
12,1,16,1404375611,1.1916
12,1,16,1404920320,1.1168
12,1,16,1410669116,1.1028
12,1,16,1411392765,1.1729
12,1,16,1413752182,1.1168
12,1,16,1413872660,1.2243
12,1,16,1414004282,1.1402
12,1,16,141449081,1.1776
12,1,16,1415747856,1.1542
12,1,16,1417678546,1.1402
12,1,16,1417980701,1.1963
12,1,16,1418725338,1.1262
12,1,16,1419573076,1.1262
12,1,16,1423665280,1.1168
12,1,16,1424550151,1.1869
12,1,16,1425578135,1.1542
12,1,16,1427309220,1.1963
12,1,16,1431116622,1.1682
