level,M,N,seed,densityMetric
5,1,1,1001337483,0.8776
5,1,1,1003182981,0.8112
5,1,1,1007673200,0.8112
5,1,1,1017987802,0.9031
5,1,1,1028582158,0.7449
5,1,1,1030529282,0.8010
5,1,1,1039656440,0.7908
5,1,1,1039958926,0.8776
5,1,1,1040279591,0.8724
5,1,1,1050610451,0.8112
5,1,1,1052231767,0.8265
5,1,1,1058701536,0.7653
5,1,1,106318831,0.7755
5,1,1,1069026296,0.8214
5,1,1,1073261962,0.8010
5,1,1,1076557370,0.8571
5,1,1,1079499836,0.8112
5,1,1,1080850458,0.9490
5,1,1,1084927739,0.8367
5,1,1,109257406,0.8418
5,1,1,1092876195,0.8163
5,1,1,1096330358,0.8776
5,1,1,1101518039,0.7959
5,1,1,1103797215,0.8061
5,1,1,1106865621,0.7959
5,1,1,1108533590,0.8622
5,1,1,1109052999,0.7551
5,1,1,1109799730,0.7653
5,1,1,1110222415,0.8163
5,1,1,111213096,0.8316
5,1,1,1114571908,0.7908
5,1,1,1115187842,0.7092
5,1,1,1119196399,0.8214
5,1,1,1126401397,0.7806
5,1,1,1131058845,0.7653
5,1,1,1131581690,0.8163
5,1,1,1131613135,0.7908
5,1,1,1132145483,0.7500
5,1,1,1136010426,0.8010
5,1,1,1140193272,0.8265
5,1,1,1144164565,0.7959
5,1,1,1144579386,0.8163
5,1,1,1146224923,0.7704
5,1,1,1146501196,0.7653
5,1,1,1151216223,0.9184
5,1,1,115466941,0.8367
5,1,1,1163938905,0.7602
5,1,1,1171810536,0.8316
5,1,1,1172298365,0.8776
5,1,1,1181055952,0.8112
5,1,1,1191579156,0.7959
5,1,1,1191698522,0.7500
5,1,1,1193832465,0.9082
5,1,1,1204460456,0.7806
5,1,1,1204716381,0.7602
5,1,1,1210151073,0.7653
5,1,1,1212235686,0.7908
5,1,1,1214761128,0.9133
5,1,1,1215814554,0.8469
5,1,1,1218495589,0.7500
5,1,1,1219066790,0.9439
5,1,1,123045253,0.7602
5,1,1,1232264175,0.7806
5,1,1,1235848778,0.8367
5,1,1,1236444769,0.8418
5,1,1,1241864771,0.8520
5,1,1,124298841,0.7908
5,1,1,124744416,0.9184
5,1,1,1255624819,0.8010
5,1,1,1256416308,0.8469
5,1,1,1260801016,0.7398
5,1,1,1269112854,0.7806
5,1,1,1275296992,0.7806
5,1,1,1277878635,0.8214
5,1,1,1278196828,0.8214
5,1,1,1298409871,0.7551
5,1,1,1304001244,0.7500
5,1,1,1304634074,0.8571
5,1,1,1305818215,0.7398
5,1,1,1307052646,0.7755
5,1,1,1310763269,0.8316
5,1,1,1316506596,0.7602
5,1,1,1318169826,0.7704
5,1,1,1318361584,0.7857
5,1,1,1329937215,0.6582
5,1,1,1337772860,0.8214
5,1,1,1340601869,0.8980
5,1,1,1341376769,0.8010
5,1,1,1341456887,0.8418
5,1,1,1343427867,0.7551
5,1,1,1345222923,0.7449
5,1,1,1349476568,0.7398
5,1,1,135379780,0.6888
5,1,1,1355880843,0.8265
5,1,1,13659275,0.8724
5,1,1,1367647265,0.8265
5,1,1,1368210735,0.8724
5,1,1,1368844364,0.8112
5,1,1,1406641139,0.7398
5,1,1,1408965899,0.7500
5,1,1,1410860151,0.8265
5,1,1,1414777487,0.7857
5,1,1,1419231456,0.8010
5,1,1,1419370100,0.8673
5,1,1,1431744832,0.6633
5,1,1,1434278780,0.8929
5,1,1,1437734591,0.7959
5,1,1,1441227615,0.8367
5,1,1,1451840723,0.7245
5,1,1,1456029709,0.7755
5,1,1,1461591670,0.8214
5,1,1,1465489047,0.7908
5,1,1,1470023163,0.8265
5,1,1,1470461619,0.7704
5,1,1,1478183380,0.8418
5,1,1,1483054572,0.8265
5,1,1,1484858960,0.7602
5,1,1,1489383299,0.8265
5,1,1,1496138817,0.7500
5,1,1,1499825611,0.7398
5,1,1,1501295433,0.7194
5,1,1,1508606257,0.7908
5,1,1,151023715,0.8980
5,1,1,1511049827,0.7500
5,1,1,1512575964,0.8827
5,1,1,1515455419,0.8929
5,1,1,1517397549,0.8878
5,1,1,1520200606,0.8980
5,1,1,1521467182,0.7908
5,1,1,152600929,0.7857
5,1,1,1528170775,0.7551
5,1,1,1529047309,0.7755
5,1,1,1531303694,0.7194
5,1,1,1536282921,0.8673
5,1,1,1543631484,0.9184
5,1,1,154950248,0.8214
5,1,1,1555072975,0.7959
5,1,1,1564968836,0.8520
5,1,1,1571562072,0.7908
5,1,1,1573428918,0.7857
5,1,1,1578402043,0.7602
5,1,1,1581572362,0.8163
5,1,1,158174806,0.7806
5,1,1,1582990054,0.7704
5,1,1,1584521935,0.8214
5,1,1,1588199456,0.8520
5,1,1,158859339,0.8112
5,1,1,1593511810,0.8265
5,1,1,159368788,0.8214
5,1,1,1595627409,0.7806
5,1,1,1605608312,0.7704
5,1,1,1607416420,0.8571
5,1,1,1608918776,0.8061
5,1,1,1608939399,0.8776
5,1,1,1612657080,0.9082
5,1,1,1617398045,0.8265
5,1,1,1618350436,0.8214
5,1,1,1619630293,0.8265
5,1,1,1624663169,0.9082
5,1,1,1635412548,0.6837
5,1,1,1640921447,0.9133
5,1,1,1641401596,0.7245
5,1,1,1648738090,0.8010
5,1,1,1649331152,0.7959
5,1,1,1661099244,0.8929
5,1,1,167287300,0.7857
5,1,1,1674598103,0.8469
5,1,1,1681582638,0.9184
5,1,1,1681944942,0.8418
5,1,1,1683598244,0.8112
5,1,1,168387559,0.8878
5,1,1,1684998864,0.8418
5,1,1,1685106048,0.8214
5,1,1,1688525950,0.7602
5,1,1,1691428573,0.8010
5,1,1,1702724995,0.6633
5,1,1,1710375165,0.7908
5,1,1,171960855,0.8980
5,1,1,172290980,0.7704
5,1,1,1727353356,0.8673
5,1,1,1733622634,0.7653
5,1,1,1734258798,0.8214
5,1,1,1739417735,0.7704
5,1,1,175651741,0.7143
5,1,1,1773221564,0.8367
5,1,1,177409159,0.9643
5,1,1,1779536008,0.9082
5,1,1,1781718491,0.8112
5,1,1,1785030333,0.8520
5,1,1,1788824338,0.7398
5,1,1,1792816622,0.7653
5,1,1,1793656052,0.8265
5,1,1,1803495973,0.7755
5,1,1,1822180978,0.7602
5,1,1,1829550835,0.9337
5,1,1,1832221866,0.7245
5,1,1,1832588896,0.7602
5,1,1,1836559009,0.8316
5,1,1,1838688490,0.6939
5,1,1,1838744113,0.8418
5,1,1,1842536631,0.7500
5,1,1,1843519201,0.7347
5,1,1,1843699197,0.8724
5,1,1,1846754415,0.8776
5,1,1,1853733792,0.8724
5,1,1,1865560021,0.8571
5,1,1,1871762392,0.6888
5,1,1,1873682665,0.8112
5,1,1,1877419298,0.8418
5,1,1,188353530,0.7602
5,1,1,1887411545,0.7602
5,1,1,1887925287,0.9286
5,1,1,189168505,0.9031
5,1,1,1893298119,0.8469
5,1,1,189707977,0.7704
