level,M,N,seed,densityMetric
14,5,5,1003230641,1.0114
14,5,5,1005755372,0.9773
14,5,5,1011428303,0.9602
14,5,5,1014816224,1.0227
14,5,5,1020955650,1.0341
14,5,5,1024450181,1.0227
14,5,5,103070305,0.9091
14,5,5,1032566059,0.9261
14,5,5,1037350528,1.0511
14,5,5,1046915517,0.9148
14,5,5,1052142795,0.9205
14,5,5,1059153409,1.0739
14,5,5,1060892191,0.9489
14,5,5,1066219829,0.9602
14,5,5,107671954,1.0170
14,5,5,107769627,0.9205
14,5,5,1080834013,0.9261
14,5,5,1082314175,1.0852
14,5,5,1089614598,0.9659
14,5,5,1096826609,1.0511
14,5,5,109722433,0.9659
14,5,5,1114116632,0.9205
14,5,5,1114759178,1.0455
14,5,5,112082184,0.9091
14,5,5,1125550594,0.9716
14,5,5,1130430193,1.0455
14,5,5,113463153,1.0170
14,5,5,1134735971,0.9602
14,5,5,113534766,0.9318
14,5,5,1138061863,1.0284
14,5,5,1146297808,0.9091
14,5,5,1151593180,0.9602
14,5,5,1154270363,1.0284
14,5,5,1155196317,0.9148
14,5,5,1159340127,0.9602
14,5,5,1164950881,0.9830
14,5,5,116667107,0.9489
14,5,5,1174120565,0.9205
14,5,5,1175175259,1.0227
14,5,5,1189382733,0.9602
14,5,5,1193129330,1.0227
14,5,5,1195068883,0.9148
14,5,5,1206750499,0.9659
14,5,5,1211224596,0.9205
14,5,5,1213447672,0.9205
14,5,5,12214583,1.0455
14,5,5,1227049407,1.0000
14,5,5,1228598231,0.9602
14,5,5,1228781194,1.0455
14,5,5,1229919910,0.9602
14,5,5,1230585203,0.9205
14,5,5,1238125010,1.0284
14,5,5,1260629221,0.9830
14,5,5,1276084527,0.9716
14,5,5,1281350883,0.9205
14,5,5,1282536370,0.9148
14,5,5,1282917812,0.9375
14,5,5,1284331831,0.9148
14,5,5,1286508618,0.9659
14,5,5,1291662324,1.0455
14,5,5,1298625708,1.0455
14,5,5,1302929716,0.9148
14,5,5,1307049131,0.9830
14,5,5,1319673534,0.9716
14,5,5,1325759029,1.0284
14,5,5,1332570787,0.9205
14,5,5,1346161136,0.9261
14,5,5,1352485704,0.9716
14,5,5,135556410,1.0455
14,5,5,137018277,0.9261
14,5,5,1372093783,1.0682
14,5,5,1373840972,1.0057
14,5,5,1377007108,1.0455
14,5,5,1382786949,1.0852
14,5,5,1394987019,1.0341
14,5,5,1398201667,0.9432
14,5,5,1399241903,0.9148
14,5,5,1400802000,0.9205
14,5,5,1404672514,0.9091
14,5,5,1408327055,0.9716
14,5,5,1411450064,1.0227
14,5,5,1413960578,0.9659
14,5,5,1417639488,1.0227
14,5,5,1419606687,0.9148
14,5,5,1429066163,0.9148
14,5,5,1430824342,0.9148
14,5,5,1440492797,0.9659
14,5,5,1440739017,0.9602
14,5,5,1442860858,0.9659
14,5,5,144358216,0.9602
14,5,5,1445736713,0.9375
14,5,5,1448689459,1.0170
14,5,5,1450537522,0.9489
14,5,5,1457365116,1.0170
14,5,5,146168440,1.0739
14,5,5,1466376568,0.9716
14,5,5,1466552672,1.0227
14,5,5,146929159,0.9773
14,5,5,1469492675,0.9432
14,5,5,1470474437,0.9489
14,5,5,1474689114,0.9659
14,5,5,1475183953,1.0284
14,5,5,1483474622,0.9432
14,5,5,1485047187,1.0284
14,5,5,1486552512,1.0284
14,5,5,1490206701,0.9659
14,5,5,1490306522,0.9659
14,5,5,1493211433,0.9261
14,5,5,1499029792,0.9830
14,5,5,1502164062,0.9602
14,5,5,1511078146,1.0170
14,5,5,1520091366,1.1250
14,5,5,1520343607,0.9318
14,5,5,1520772872,0.9773
14,5,5,1524481216,1.0341
14,5,5,1537849085,1.0682
14,5,5,1545450376,0.9205
14,5,5,1559646394,0.9659
14,5,5,1561697930,0.9091
14,5,5,1561848847,0.9261
14,5,5,1562855042,0.9261
14,5,5,1565474021,1.0284
14,5,5,1566575732,0.9261
14,5,5,1567392547,0.9261
14,5,5,157023644,0.9716
14,5,5,1576645926,0.9602
14,5,5,1595920561,1.0795
14,5,5,1597679630,0.9261
14,5,5,1598633045,1.0227
14,5,5,1608717914,0.9659
14,5,5,1613299923,1.0511
14,5,5,1614858624,0.9432
14,5,5,1618243425,0.9602
14,5,5,1620371521,1.0284
14,5,5,1621360126,0.9148
