level,M,N,seed,densityMetric
15,3,3,1001123197,0.5201
15,3,3,1001424495,0.5442
15,3,3,1002216627,0.3619
15,3,3,1005045193,0.7989
15,3,3,1005187769,0.4290
15,3,3,1006172106,0.4021
15,3,3,1006972750,0.6488
15,3,3,1011173588,0.9491
15,3,3,1011898671,0.1850
15,3,3,1034700754,0.4209
15,3,3,1038041873,0.9196
15,3,3,1038393344,0.1153
15,3,3,1044728683,0.1769
15,3,3,1051613904,0.8767
15,3,3,1054383769,0.3646
15,3,3,1054579763,0.1475
15,3,3,1058411675,0.7265
15,3,3,1060025607,0.2869
15,3,3,1063642854,0.3110
15,3,3,1064510888,0.5469
15,3,3,1067526495,0.7265
15,3,3,1070238978,0.6247
15,3,3,1071783754,0.7721
15,3,3,1076081872,0.6059
15,3,3,1080428711,0.6515
15,3,3,108200187,0.7239
15,3,3,1083348144,0.1877
15,3,3,1084215888,0.7051
15,3,3,108509811,0.6917
15,3,3,1090500639,0.7051
15,3,3,1110331903,0.0402
15,3,3,1113013786,0.1287
15,3,3,1115377125,0.5952
15,3,3,1117450043,0.9035
15,3,3,1118646358,0.6408
15,3,3,1131790060,0.5550
15,3,3,1139780466,0.4182
15,3,3,114173628,0.7614
15,3,3,1148114156,0.2279
15,3,3,1151311704,0.3217
15,3,3,1152269405,0.2788
15,3,3,115602614,0.0456
15,3,3,1157095033,0.2708
15,3,3,1157217698,0.7265
15,3,3,1157522558,0.1635
15,3,3,1161333802,0.1984
15,3,3,1163284379,0.4075
15,3,3,1165538701,0.1314
15,3,3,1173197977,0.8525
15,3,3,1174428945,0.7909
15,3,3,1179875155,0.4879
15,3,3,1180714486,0.4611
15,3,3,1185877364,0.6300
15,3,3,1194668209,0.8150
15,3,3,1194767685,0.5737
15,3,3,1196017367,0.4102
15,3,3,1196533886,0.8150
15,3,3,1199998419,0.6354
15,3,3,1205632449,0.4102
15,3,3,1216440104,0.8445
15,3,3,1218190410,0.6836
15,3,3,1221218304,0.5469
15,3,3,1223343058,0.1582
15,3,3,1227218086,0.1501
15,3,3,1234368668,0.7480
15,3,3,12418749,0.6408
15,3,3,1241931958,0.3968
15,3,3,124487628,0.6086
15,3,3,1245592864,0.7185
15,3,3,124744532,0.8552
15,3,3,1254354348,0.5979
15,3,3,1259500691,0.4450
15,3,3,1260791863,0.6890
15,3,3,1261304950,0.4343
15,3,3,1262961510,0.2466
15,3,3,1265310448,0.6166
15,3,3,1271187922,0.6944
15,3,3,1284137705,0.5764
15,3,3,1285639001,0.6059
15,3,3,1286727034,0.4477
15,3,3,1292208623,0.2225
15,3,3,1295574622,0.6408
15,3,3,1298535775,0.4129
15,3,3,1303436136,0.5416
15,3,3,1315570064,0.1609
15,3,3,1320025244,0.4102
15,3,3,1324690382,0.5389
15,3,3,1327277664,0.4290
15,3,3,1332468292,0.8686
15,3,3,1332646346,0.5389
15,3,3,1335813822,0.8177
15,3,3,1344964624,0.2011
15,3,3,1348470487,0.3432
15,3,3,1350446188,0.4906
15,3,3,135339669,0.1903
15,3,3,1356661781,0.7212
15,3,3,1359954194,0.6488
15,3,3,1363119394,0.3834
15,3,3,1365946092,0.5442
15,3,3,136793250,0.7855
15,3,3,1375230254,0.2574
15,3,3,1376614434,0.3351
15,3,3,1380801302,0.1769
15,3,3,1381810936,0.7212
15,3,3,1383496744,0.7694
15,3,3,1390268247,0.7373
15,3,3,1393661933,0.5550
15,3,3,1395475036,0.4102
15,3,3,1395626700,0.6863
15,3,3,139842817,0.8016
15,3,3,1400744412,0.8016
15,3,3,1403112510,0.6810
15,3,3,1405296684,0.6729
15,3,3,1407989016,0.4531
15,3,3,1408256276,0.2225
15,3,3,1410141741,0.2654
15,3,3,1410517033,0.5121
15,3,3,1412998797,0.5228
15,3,3,1414242152,0.6702
15,3,3,1416489408,0.5550
15,3,3,1421237216,0.5845
15,3,3,1422752564,0.1850
15,3,3,1423279281,0.3164
15,3,3,1428812722,0.4987
15,3,3,1431966884,0.2145
15,3,3,143245412,0.2038
15,3,3,1433824161,0.0617
15,3,3,1435876916,0.6005
15,3,3,143813773,0.9169
15,3,3,1440023630,0.4075
15,3,3,1446962675,0.5576
15,3,3,1456671220,0.3271
15,3,3,1458129704,0.3592
15,3,3,1466415168,0.8284
15,3,3,1470955904,0.7587
15,3,3,1474183287,0.5067
15,3,3,1476472919,0.4638
15,3,3,1481040884,0.8097
