level,M,N,seed,densityMetric
8,1,16,1002221447,1.7166
8,1,16,1003192026,1.7112
8,1,16,101277513,1.7005
8,1,16,1013722796,1.8877
8,1,16,1018637518,1.6684
8,1,16,1024843062,1.6898
8,1,16,1026797542,1.6898
8,1,16,1034095704,1.8503
8,1,16,1035258029,1.7219
8,1,16,1035302114,1.6043
8,1,16,1037165908,1.6631
8,1,16,1064530934,1.8128
8,1,16,1070253627,1.6845
8,1,16,1073991198,1.6684
8,1,16,1078238519,1.6952
8,1,16,1079659711,1.6203
8,1,16,1089015963,1.6845
8,1,16,1092756634,1.8289
8,1,16,1093418118,1.8182
8,1,16,1101346450,1.6043
8,1,16,1122085835,1.6738
8,1,16,1126083708,1.5187
8,1,16,1128697502,1.5882
8,1,16,1137220935,2.0588
8,1,16,1137545103,1.6310
8,1,16,1140944606,1.6417
8,1,16,1142484002,1.5936
8,1,16,1142597197,1.9198
8,1,16,1143486029,1.7914
8,1,16,1154926906,1.5882
8,1,16,1157730507,1.8128
8,1,16,11628051,1.7112
8,1,16,1165080065,1.8717
8,1,16,1168887726,1.4706
8,1,16,1170143994,1.7701
8,1,16,1172590970,1.8877
8,1,16,1176071451,1.6524
8,1,16,1180691312,1.6791
8,1,16,118543745,1.7914
8,1,16,1186607487,1.6364
8,1,16,1188026251,1.7487
8,1,16,1188502757,1.6203
8,1,16,1189021742,1.7326
8,1,16,1192848505,1.6952
8,1,16,1198312004,1.5775
8,1,16,120061287,1.7326
8,1,16,1202272553,1.5668
8,1,16,1212730453,1.7647
8,1,16,1213186888,1.6738
8,1,16,1214085982,1.6684
8,1,16,1219570271,1.6310
8,1,16,1220914512,1.7112
8,1,16,1224605099,1.7701
8,1,16,1230597560,1.6203
8,1,16,1234939998,1.5936
8,1,16,1235550394,1.6310
8,1,16,1236612884,1.6310
8,1,16,1241048708,1.4973
8,1,16,1241888939,1.7059
8,1,16,1243654596,1.6898
8,1,16,1252882785,1.4759
8,1,16,1253418988,1.9412
8,1,16,1255591006,1.6043
8,1,16,1279783441,1.6684
8,1,16,1280316215,1.7112
8,1,16,1282505427,1.7112
8,1,16,1291264595,1.6471
8,1,16,1293798679,1.5829
8,1,16,129773636,1.7005
8,1,16,1300042747,1.6364
8,1,16,130407555,1.4813
8,1,16,130593944,1.8342
8,1,16,1307713477,1.6310
8,1,16,1315545550,1.7594
8,1,16,1319547359,1.4973
8,1,16,132062566,1.5294
8,1,16,1325732824,1.7914
8,1,16,1326698964,1.6738
8,1,16,1340034482,1.5348
8,1,16,1340089154,1.7326
8,1,16,1343063213,1.7487
8,1,16,1345516631,1.7273
8,1,16,1348366022,1.6364
8,1,16,13514819,1.7273
8,1,16,1356062211,1.7540
8,1,16,1356535651,1.9519
8,1,16,1358253402,1.7861
8,1,16,1359419341,1.7647
8,1,16,1359822498,1.5829
8,1,16,1360565357,1.8235
8,1,16,1362866724,1.6524
8,1,16,1363387734,1.7540
8,1,16,1364137447,1.7273
8,1,16,1373649436,1.3583
8,1,16,1374813576,1.5989
8,1,16,1382439513,1.7861
8,1,16,1383670735,1.6578
8,1,16,1386111918,1.7273
8,1,16,1391122792,1.7166
8,1,16,1400082465,1.6310
8,1,16,1402711442,1.5936
8,1,16,1403474437,1.5989
8,1,16,1404620061,1.7754
8,1,16,1406300936,1.8075
8,1,16,1406717675,1.7059
8,1,16,1410075521,1.7594
8,1,16,1421910779,1.5829
8,1,16,1422011108,1.8021
8,1,16,1422509260,1.6738
8,1,16,142291839,1.7059
8,1,16,1430422464,1.7487
8,1,16,1434284078,1.7166
8,1,16,143436950,1.6257
8,1,16,1440283942,1.8877
8,1,16,144572349,1.7914
8,1,16,1448740583,1.7112
8,1,16,1448752666,1.6364
8,1,16,1450487528,1.6684
8,1,16,1452040610,1.7540
8,1,16,1460856504,1.5348
8,1,16,1462459344,1.5936
8,1,16,146770739,1.7647
8,1,16,1468388080,1.6738
8,1,16,147347444,1.7059
8,1,16,147531162,1.7540
8,1,16,1478254382,1.7273
8,1,16,1484138497,1.6791
8,1,16,1488159565,1.5829
8,1,16,1488968538,1.6898
8,1,16,1490296087,1.6150
8,1,16,1490936815,1.6952
8,1,16,1493072865,1.5668
8,1,16,1497931914,1.8877
8,1,16,1499198570,1.6845
8,1,16,1500989052,1.6524
8,1,16,1501471408,1.6096
8,1,16,1510270314,1.9144
8,1,16,1521170249,1.7594
8,1,16,1521443375,1.5615
8,1,16,1522719881,1.7540
8,1,16,1529490757,1.6738
8,1,16,1536030776,1.7380
8,1,16,1538515097,1.6845
8,1,16,1539649392,1.6203
8,1,16,1541387860,1.7861
8,1,16,1542458534,1.6524
8,1,16,1542551228,1.6417
8,1,16,1544509820,1.6898
8,1,16,1550369127,1.8235
8,1,16,1553937928,1.6578
8,1,16,1563211497,1.6578
8,1,16,1579504447,1.6524
8,1,16,1585208546,1.8717
8,1,16,1588806617,2.0214
8,1,16,1596892669,1.7005
8,1,16,159830820,1.7754
8,1,16,1605376023,1.7594
8,1,16,1607979593,1.6471
8,1,16,1631286799,1.5668
8,1,16,1632247011,1.5508
8,1,16,1633072422,1.6791
8,1,16,1633290882,1.8824
8,1,16,1633391189,1.7807
8,1,16,1639805589,1.6310
8,1,16,1643101269,1.7594
8,1,16,1645700755,1.5348
8,1,16,1651003459,1.5722
8,1,16,1651842115,1.8396
8,1,16,1652193439,1.7914
8,1,16,1655541515,1.9519
8,1,16,1666082791,1.7166
8,1,16,1667431112,1.6417
8,1,16,1674302921,1.6684
8,1,16,1681088631,1.6310
8,1,16,1684472254,1.6043
8,1,16,1691047137,1.5775
8,1,16,1692721390,1.6738
8,1,16,1693379270,1.6096
8,1,16,1695345702,1.8075
8,1,16,1700768688,1.7005
8,1,16,1710770883,1.8128
8,1,16,1711597751,1.6096
8,1,16,1713277237,1.6952
8,1,16,1714387532,1.7433
8,1,16,1715290266,1.7807
8,1,16,171617307,1.8182
8,1,16,1722350310,1.7968
8,1,16,1728390144,1.6898
8,1,16,1731087520,1.6471
8,1,16,1735573081,1.7807
8,1,16,1736107374,1.6845
8,1,16,1736794387,1.7166
8,1,16,1738133733,1.6898
8,1,16,1738500724,1.7005
8,1,16,1738601556,1.7326
8,1,16,1739735035,1.6578
8,1,16,1741228926,1.7326
8,1,16,1742936134,1.6898
8,1,16,1745564518,1.3850
8,1,16,1755542398,1.4492
8,1,16,175625868,1.5561
8,1,16,1756986284,1.7380
8,1,16,1759915671,1.5241
8,1,16,1760211008,1.6524
8,1,16,1760579921,1.6364
8,1,16,1767219717,1.7540
8,1,16,1768325518,1.6043
8,1,16,1771867018,1.7326
8,1,16,1776180556,1.7701
8,1,16,1779330549,1.7968
8,1,16,1779787179,1.6417
8,1,16,1783271268,1.7273
8,1,16,1784005156,1.6096
8,1,16,1787342922,1.6417
8,1,16,1789750402,1.7807
8,1,16,1805462267,1.6417
8,1,16,1812386212,1.7005
8,1,16,1817527682,1.7647
8,1,16,1824115102,1.7273
8,1,16,1826204582,1.7861
8,1,16,1827846800,1.7166
8,1,16,1828609705,1.6310
8,1,16,1829410561,1.7273
8,1,16,1849496629,1.7968
8,1,16,1855135050,1.6364
8,1,16,1860119076,1.5508
8,1,16,1865258771,1.5722
8,1,16,1867573304,1.8610
8,1,16,187596329,1.6096
8,1,16,1877854469,1.9037
8,1,16,188927746,1.8610
8,1,16,1895965862,1.5668
8,1,16,189695264,1.6738
8,1,16,190354332,1.6524
8,1,16,1909617758,1.5936
8,1,16,1910799660,1.6364
8,1,16,1911357664,1.6952
8,1,16,192584049,1.6631
8,1,16,1926008237,1.7005
8,1,16,1926963066,1.7166
8,1,16,1937190408,1.5561
8,1,16,19379953,1.7166
8,1,16,1947121303,1.6898
8,1,16,195090384,1.7326
8,1,16,1951319130,1.6684
8,1,16,1959943044,1.6257
8,1,16,1972438551,1.7861
8,1,16,19754412,1.6203
8,1,16,1977276055,1.7059
8,1,16,1981996956,1.6417
8,1,16,198215643,1.7914
8,1,16,1985476781,1.7005
8,1,16,1985602132,1.8182
8,1,16,1990350562,1.6631
8,1,16,1996227370,1.5401
8,1,16,1997619362,1.8182
8,1,16,2000652555,1.7005
8,1,16,200554868,1.5241
8,1,16,2006860233,1.7380
8,1,16,2018757017,1.7112
8,1,16,2024078783,1.6310
8,1,16,2026633003,1.8021
8,1,16,2027210993,1.7433
8,1,16,2028661241,1.8342
8,1,16,2034755745,1.7380
8,1,16,2042322663,1.6310
8,1,16,2051765325,1.8930
8,1,16,206101595,1.7647
8,1,16,2067908518,1.6898
8,1,16,206802610,1.8717
8,1,16,2069007371,1.7647
8,1,16,2078125942,1.7807
8,1,16,2082501484,1.8235
8,1,16,2089459533,1.8824
8,1,16,2096187054,1.8075
8,1,16,2103178513,1.5775
8,1,16,21092352,1.7166
8,1,16,2111939128,1.8396
8,1,16,2117486254,1.9840
8,1,16,2120569687,1.7594
8,1,16,2123032458,1.6096
8,1,16,2128209234,1.8235
8,1,16,2137504560,1.7005
8,1,16,2141308086,1.6898
8,1,16,2141442002,1.6898
8,1,16,222852784,1.6310
8,1,16,223742977,1.6578
8,1,16,223938965,1.8556
8,1,16,224324383,1.6791
8,1,16,230192584,1.7005
8,1,16,239880069,1.7059
8,1,16,241840392,1.7647
8,1,16,246067774,1.8021
8,1,16,248392182,1.6684
8,1,16,249737667,1.6791
8,1,16,258680734,1.6203
8,1,16,267735491,1.8824
8,1,16,268070184,1.6524
8,1,16,268706381,1.6471
8,1,16,274790715,1.6364
8,1,16,276890956,1.8021
8,1,16,289956134,1.4759
8,1,16,290152451,1.6310
8,1,16,29169281,1.7219
8,1,16,292768652,1.6845
8,1,16,29633672,1.6738
8,1,16,314214178,1.6898
8,1,16,318936967,1.6417
8,1,16,327884980,1.6578
8,1,16,330658050,1.8235
8,1,16,331893375,1.5455
8,1,16,333788310,1.6364
8,1,16,33379563,1.5401
8,1,16,335156113,1.6952
8,1,16,3380473,1.8075
8,1,16,338932378,1.7647
8,1,16,340408209,1.5187
8,1,16,343627547,1.7380
8,1,16,345138719,1.5294
8,1,16,347787531,1.6952
8,1,16,352615526,1.5722
8,1,16,356716713,1.6524
8,1,16,363516248,1.6898
8,1,16,36679694,1.8021
8,1,16,367583916,1.5348
8,1,16,368091646,1.5722
8,1,16,370515978,1.6791
8,1,16,372244617,1.8503
8,1,16,37242977,1.4973
8,1,16,372583908,1.5989
8,1,16,376412701,1.9412
8,1,16,376977813,1.6310
8,1,16,377857248,1.9144
8,1,16,382779801,1.6150
8,1,16,384758182,1.6257
8,1,16,384824623,1.6150
8,1,16,387242574,1.8075
8,1,16,389983324,1.5882
8,1,16,390623794,1.5936
8,1,16,393499257,1.6043
8,1,16,411177772,1.7968
8,1,16,411905318,1.8717
8,1,16,412441900,1.7540
8,1,16,418135148,1.6952
8,1,16,426555257,1.7701
8,1,16,433903052,1.6417
8,1,16,434454365,1.8021
8,1,16,435377394,1.7112
8,1,16,444237744,1.7219
8,1,16,444293907,1.6738
8,1,16,445488045,1.6845
8,1,16,447003981,1.6203
8,1,16,448561757,1.6845
8,1,16,450316865,1.7166
8,1,16,456714771,1.7380
8,1,16,459635487,1.6952
8,1,16,460027132,1.8663
8,1,16,460458955,1.8289
8,1,16,46295071,1.7914
8,1,16,474062944,1.5829
8,1,16,47435328,1.7005
8,1,16,479683108,1.5882
8,1,16,480880987,1.7968
8,1,16,485581103,1.7433
8,1,16,488443490,1.8396
8,1,16,488683313,1.9358
8,1,16,48896993,1.7326
8,1,16,497543914,1.6738
8,1,16,498609047,1.6364
8,1,16,500849102,1.5936
8,1,16,504200398,1.8342
8,1,16,507415694,1.6898
8,1,16,509695033,1.7594
8,1,16,515606982,1.6791
8,1,16,520024172,1.7380
8,1,16,523825138,1.7005
8,1,16,52712695,1.7487
8,1,16,531644184,1.5080
8,1,16,534693503,1.8824
8,1,16,535860068,1.6791
8,1,16,537780808,1.6364
8,1,16,540524935,1.7059
8,1,16,549521673,1.6417
8,1,16,551244577,1.5775
8,1,16,55369097,1.8021
8,1,16,565202833,1.7059
8,1,16,568503315,1.7433
8,1,16,57024414,1.6417
