level,M,N,seed,densityMetric
5,3,3,1001337483,0.9847
5,3,3,1003182981,0.9796
5,3,3,1004239811,1.0102
5,3,3,1010899785,0.9796
5,3,3,1014175793,0.9847
5,3,3,1014989157,1.0765
5,3,3,1018891292,0.9796
5,3,3,102098671,1.0051
5,3,3,1022722694,1.0153
5,3,3,102644413,1.1429
5,3,3,1028515517,0.8929
5,3,3,1029167165,0.9592
5,3,3,1040279591,0.9745
5,3,3,1045407781,0.9082
5,3,3,1052231767,0.9847
5,3,3,105819244,0.9643
5,3,3,1060291015,1.0714
5,3,3,1073261962,1.0204
5,3,3,1075850570,1.0561
5,3,3,1085155273,1.0306
5,3,3,109257406,0.8571
5,3,3,1096152006,1.0000
5,3,3,1097460878,0.9184
5,3,3,1101140830,1.0051
5,3,3,1103797215,1.1122
5,3,3,1105325507,0.9490
5,3,3,1106865621,1.0714
5,3,3,111213096,0.9286
5,3,3,1125561878,0.9235
5,3,3,112635349,0.9745
5,3,3,1131058845,0.9286
5,3,3,1131613135,0.9796
5,3,3,1132145483,1.0663
5,3,3,113598324,1.0255
5,3,3,1136010426,0.9847
5,3,3,1139301294,1.0969
5,3,3,1144114778,1.2041
5,3,3,1144164565,0.9439
5,3,3,1146501196,0.9337
5,3,3,11520671,1.0663
5,3,3,1153094009,0.9592
5,3,3,1153483595,1.0663
5,3,3,1160445725,0.9337
5,3,3,1160758225,1.0969
5,3,3,1168390281,0.9847
5,3,3,1177570378,0.9490
5,3,3,1179084262,1.0561
5,3,3,1181055952,0.9235
5,3,3,118752165,1.0153
5,3,3,1191698522,0.8929
5,3,3,1195188908,0.9694
5,3,3,1197771728,0.9490
5,3,3,1203528950,0.9184
5,3,3,121080134,0.9439
5,3,3,1212235686,1.0663
5,3,3,1219294602,0.8980
5,3,3,1225415392,0.9898
5,3,3,1227535742,0.9439
5,3,3,1232264175,0.9592
5,3,3,1238664276,1.0459
5,3,3,1241864771,0.9592
5,3,3,1243452675,1.0714
5,3,3,124744416,1.0357
5,3,3,1260801016,0.9541
5,3,3,1262932591,0.9898
5,3,3,1269112854,0.9949
5,3,3,1273985955,1.0102
5,3,3,1275296992,0.9796
5,3,3,1277878635,1.0459
5,3,3,1279621929,0.9898
5,3,3,129031295,1.0306
5,3,3,1294228666,1.0408
5,3,3,1295160573,1.2041
5,3,3,1298409871,1.0918
5,3,3,1305818215,0.9643
