level,M,N,seed,densityMetric
9,2,2,1000612422,0.2121
9,2,2,1005743688,0.3131
9,2,2,1012526611,0.2626
9,2,2,1013470508,0.3283
9,2,2,1014699857,0.2222
9,2,2,1021212094,0.1465
9,2,2,1023620241,0.2980
9,2,2,102500303,0.2980
9,2,2,1025350586,0.2222
9,2,2,1026947808,0.3737
9,2,2,102798326,0.2626
9,2,2,1033643945,0.2424
9,2,2,10366332,0.2828
9,2,2,1036715472,0.2576
9,2,2,1036886040,0.2727
9,2,2,1042129816,0.3030
9,2,2,1045303674,0.2778
9,2,2,1046581283,0.3081
9,2,2,1048139332,0.3485
9,2,2,1056777013,0.2929
9,2,2,1060152815,0.3030
9,2,2,1065999551,0.3586
9,2,2,1068394074,0.3182
9,2,2,1070316141,0.2828
9,2,2,1083663764,0.2020
9,2,2,1089116016,0.2222
9,2,2,1089854282,0.3333
9,2,2,1091702415,0.2828
9,2,2,1098500762,0.2727
9,2,2,1112182810,0.2121
9,2,2,1113353909,0.2879
9,2,2,1130001084,0.3283
9,2,2,113216728,0.2071
9,2,2,113226136,0.2828
9,2,2,1134391995,0.2121
9,2,2,1147842194,0.2222
9,2,2,1149210272,0.3232
9,2,2,1151417878,0.2727
9,2,2,1153292106,0.2222
9,2,2,1155410265,0.3232
9,2,2,1156992488,0.2576
9,2,2,1158454978,0.2172
9,2,2,1163938924,0.3030
9,2,2,1170396013,0.2172
9,2,2,1174312248,0.3788
9,2,2,1174981387,0.3434
9,2,2,1176208944,0.2879
9,2,2,1187386784,0.2020
9,2,2,1188866442,0.2576
9,2,2,1195757829,0.2929
9,2,2,1198818934,0.2626
9,2,2,1200250875,0.2626
9,2,2,1202062857,0.2929
9,2,2,1206869159,0.3788
9,2,2,1206893123,0.2525
9,2,2,1208536855,0.3333
9,2,2,1214218862,0.1869
9,2,2,1218530780,0.3081
9,2,2,1220996157,0.3283
9,2,2,1222397343,0.2424
9,2,2,1226734029,0.4091
9,2,2,1228326570,0.3182
9,2,2,1232613401,0.2879
9,2,2,1234594776,0.2980
9,2,2,1238664408,0.1869
9,2,2,1252487404,0.2778
