level,M,N,seed,densityMetric
11,14,2,1007377500,0.9891
11,14,2,100809929,1.0000
11,14,2,1008910923,0.9891
11,14,2,1009539057,1.0000
11,14,2,1021367272,1.0000
11,14,2,1021640706,1.0000
11,14,2,1023422436,0.9891
11,14,2,1024293374,1.0000
11,14,2,1030181821,0.9891
11,14,2,1031355879,0.9891
11,14,2,1033424465,0.9891
11,14,2,1034009232,0.9891
11,14,2,1034327289,0.9891
11,14,2,1036792222,1.0000
11,14,2,1043077053,0.9891
11,14,2,1044306931,0.9891
11,14,2,1047769518,0.9891
11,14,2,105300218,0.9891
11,14,2,1053224620,1.0109
11,14,2,1057741487,1.0000
11,14,2,1060614365,0.9891
11,14,2,1068294217,0.9891
11,14,2,106938787,0.9891
11,14,2,1069998148,1.0000
11,14,2,1072076429,0.9891
11,14,2,1073943930,1.0000
11,14,2,1079141869,0.9891
11,14,2,1085025411,0.9891
11,14,2,1099905981,0.9891
11,14,2,1101331502,1.0000
11,14,2,1103029117,0.9891
11,14,2,1107733190,1.0000
11,14,2,1111492824,1.0109
11,14,2,1111629349,0.9891
11,14,2,1115377620,0.9891
11,14,2,1123898083,0.9891
11,14,2,1125676472,0.9891
11,14,2,1126035392,0.9891
11,14,2,1128252833,1.0000
11,14,2,1129159094,0.9891
11,14,2,1129562518,0.9891
11,14,2,1129766833,0.9891
11,14,2,1131059704,1.0109
11,14,2,1137235189,1.0000
11,14,2,113933278,0.9891
11,14,2,1141002997,0.9891
11,14,2,1143428209,1.0000
11,14,2,1144006319,1.0000
11,14,2,1146421746,0.9891
11,14,2,1148518376,0.9891
11,14,2,1149095865,0.9891
11,14,2,1150003503,0.9891
11,14,2,115004013,1.0000
11,14,2,1155383755,1.0000
11,14,2,115904951,0.9891
11,14,2,1160648909,1.0000
11,14,2,1169063424,0.9891
11,14,2,117328224,0.9891
11,14,2,1177145613,0.9891
11,14,2,1182638688,1.0000
11,14,2,1185915396,0.9891
11,14,2,1187046171,0.9891
11,14,2,118958320,0.9891
11,14,2,1197460902,1.0000
11,14,2,1208380380,0.9891
11,14,2,1208508442,1.0000
11,14,2,1213262791,0.9891
11,14,2,1217339515,0.9891
11,14,2,1220492224,0.9891
11,14,2,1223773794,0.9891
11,14,2,1226574802,1.0000
11,14,2,1227166346,0.9891
11,14,2,1228754751,0.9891
11,14,2,1235328474,0.9891
11,14,2,1238891230,0.9891
11,14,2,1242720391,0.9891
11,14,2,1248112851,0.9891
11,14,2,1248132426,0.9891
11,14,2,1249167093,1.0000
11,14,2,1249799023,0.9891
11,14,2,1252346218,0.9891
11,14,2,1254747013,0.9891
11,14,2,1254864609,1.0000
11,14,2,1255078397,0.9891
11,14,2,1259174031,0.9891
11,14,2,1261677122,0.9891
11,14,2,1263145343,0.9891
11,14,2,1265574420,0.9891
11,14,2,1270216659,0.9891
11,14,2,1278571457,0.9891
11,14,2,1287787653,0.9891
11,14,2,1292221910,0.9891
11,14,2,129307423,1.0000
11,14,2,1296028400,0.9891
11,14,2,1299731499,0.9891
11,14,2,1302900343,0.9891
11,14,2,1303123013,1.0000
11,14,2,1309951381,0.9891
11,14,2,1313468976,1.0000
11,14,2,1313752568,0.9891
11,14,2,1320330649,1.0000
11,14,2,1320933345,0.9891
11,14,2,1328938571,0.9891
11,14,2,1330988942,1.0109
11,14,2,1331119457,1.0000
11,14,2,1333929536,0.9891
11,14,2,1334811903,0.9891
11,14,2,1336258484,0.9891
11,14,2,1337243409,0.9891
11,14,2,1339653327,0.9891
11,14,2,1353263574,0.9891
11,14,2,1356826028,0.9891
11,14,2,135946683,0.9891
11,14,2,1360220328,0.9891
11,14,2,1362016060,0.9891
11,14,2,1367498069,1.0000
11,14,2,1369775064,0.9891
11,14,2,1376417056,0.9891
11,14,2,1381641077,0.9891
11,14,2,1384477475,1.0000
11,14,2,1386871433,0.9891
11,14,2,139368356,0.9891
11,14,2,1401529789,0.9891
11,14,2,140474584,1.0000
11,14,2,1405310601,0.9891
11,14,2,1407214316,1.0000
11,14,2,1409462045,0.9891
11,14,2,1412004653,0.9891
11,14,2,1418555901,0.9891
11,14,2,1420080259,1.0000
11,14,2,1424923630,1.0109
11,14,2,1425742773,1.0000
11,14,2,1431783111,1.0000
11,14,2,143405309,1.0000
11,14,2,1437907663,0.9891
11,14,2,1437979903,0.9891
11,14,2,1439151564,0.9891
11,14,2,1440045591,0.9891
11,14,2,1444242547,0.9891
11,14,2,1445633822,0.9891
11,14,2,1452709467,0.9891
11,14,2,1475209292,0.9891
11,14,2,1478964481,1.0000
11,14,2,1479143001,0.9891
11,14,2,14854998,1.0000
11,14,2,1489019332,0.9891
11,14,2,1489856218,0.9891
11,14,2,1501778321,0.9891
11,14,2,1508207732,0.9891
11,14,2,1520604673,1.0000
11,14,2,152779208,0.9891
11,14,2,1534938552,1.0000
11,14,2,1535376258,0.9891
11,14,2,1549456656,0.9891
11,14,2,1549961136,1.0000
11,14,2,1551807000,1.0109
11,14,2,15543339,0.9891
11,14,2,1558772428,0.9891
11,14,2,1559635794,0.9891
11,14,2,1565039346,0.9891
11,14,2,1570267046,0.9891
11,14,2,1572523492,0.9891
11,14,2,1579324334,0.9891
11,14,2,1581250545,1.0000
11,14,2,1584060779,0.9891
11,14,2,1585467443,0.9891
11,14,2,1586943993,0.9891
11,14,2,1589966190,1.0000
11,14,2,1605939414,0.9891
11,14,2,1607725968,0.9891
11,14,2,1612091084,1.0000
11,14,2,161635302,0.9891
11,14,2,1624536388,0.9891
11,14,2,1628266276,0.9891
11,14,2,1630418769,0.9891
11,14,2,1642270789,1.0000
11,14,2,1643686035,1.0000
11,14,2,1651122529,0.9891
11,14,2,1652880111,1.0000
11,14,2,1655609216,0.9891
11,14,2,1656941945,1.0000
11,14,2,1672178381,0.9891
11,14,2,167225676,0.9891
11,14,2,1676090966,1.0000
