level,M,N,seed,densityMetric
8,4,4,1003192026,2.7594
8,4,4,101277513,1.8342
8,4,4,1026797542,1.7380
8,4,4,1026947808,1.6096
8,4,4,1035258029,1.7166
8,4,4,10366332,2.7807
8,4,4,1036715472,0.8235
8,4,4,1036886040,1.0160
8,4,4,1042129816,1.5294
8,4,4,1048139332,1.7273
8,4,4,1070253627,1.7968
8,4,4,1078238519,1.2674
8,4,4,1079659711,1.8984
8,4,4,1089015963,0.7219
8,4,4,1092756634,1.5989
8,4,4,1098500762,0.8877
8,4,4,1101346450,1.1283
8,4,4,1122085835,1.2193
8,4,4,1128697502,1.0053
8,4,4,113226136,1.6952
8,4,4,1137220935,1.8128
8,4,4,1137545103,1.4064
8,4,4,1142484002,1.0749
8,4,4,1142597197,1.2406
8,4,4,1151417878,1.1390
8,4,4,1153292106,1.3743
8,4,4,1154926906,1.3850
8,4,4,1156992488,1.7433
8,4,4,1157730507,1.7647
8,4,4,1158454978,1.1711
8,4,4,1163938924,1.2995
8,4,4,1168887726,1.6845
8,4,4,1170396013,1.7487
8,4,4,1172590970,1.3048
8,4,4,1174981387,1.2834
8,4,4,1176071451,2.8021
8,4,4,1176208944,1.1872
8,4,4,1180691312,1.5722
8,4,4,118543745,1.8503
8,4,4,1186607487,0.6150
8,4,4,1188026251,0.9840
8,4,4,1189021742,1.8717
8,4,4,1192848505,0.7701
8,4,4,1198312004,1.5455
8,4,4,1198818934,0.9893
8,4,4,1200250875,1.2193
8,4,4,1202272553,1.0856
8,4,4,1206893123,1.5775
8,4,4,1208536855,1.7433
8,4,4,1212730453,1.4385
8,4,4,1213186888,0.8396
8,4,4,1214218862,1.0856
8,4,4,1218530780,1.6684
8,4,4,1224605099,1.0802
8,4,4,1228326570,1.8717
8,4,4,1236612884,1.1711
8,4,4,1238664408,0.8289
8,4,4,1241888939,1.4599
8,4,4,1243654596,1.7540
8,4,4,1252882785,1.1230
8,4,4,1253418988,1.7487
8,4,4,1255591006,1.7861
8,4,4,1277848589,1.7861
8,4,4,1279783441,1.8342
8,4,4,1280316215,1.4545
8,4,4,1282505427,1.5989
8,4,4,1291264595,1.4332
8,4,4,1300042747,0.8128
8,4,4,1302617698,1.3048
8,4,4,130407555,1.7701
8,4,4,130593944,0.7487
8,4,4,1315545550,1.8877
8,4,4,1319547359,0.9091
8,4,4,1325844456,0.8930
8,4,4,1343063213,0.8930
8,4,4,1343430974,0.9358
8,4,4,1345516631,2.7807
8,4,4,1348366022,1.7701
8,4,4,13514819,1.4866
8,4,4,1356062211,1.6738
8,4,4,1356535651,0.8503
8,4,4,1359419341,1.4439
8,4,4,1359822498,1.5561
8,4,4,1360565357,1.3048
8,4,4,1362866724,1.6257
8,4,4,1374813576,1.2246
8,4,4,1382439513,1.2781
8,4,4,1383670735,0.8984
8,4,4,138442453,0.9198
8,4,4,1384857432,1.2620
8,4,4,1385068994,1.1283
8,4,4,1386111918,0.8182
8,4,4,1394684147,0.8449
8,4,4,139479264,1.0053
8,4,4,1399720293,1.7219
8,4,4,1400082465,1.5775
8,4,4,1402711442,0.8128
8,4,4,1404620061,1.6257
8,4,4,1406300936,0.9679
8,4,4,1406717675,1.2139
8,4,4,1421910779,1.0053
8,4,4,1429653092,1.4492
8,4,4,1430422464,1.0695
8,4,4,1440283942,1.6417
8,4,4,1448182689,1.6150
8,4,4,144830788,1.4652
8,4,4,1448740583,1.3636
8,4,4,1450487528,1.7754
8,4,4,1457955304,1.7701
8,4,4,1460856504,0.9198
8,4,4,1462459344,1.2941
8,4,4,146770739,1.4706
8,4,4,1468388080,1.6043
