level,M,N,seed,densityMetric
2,3,3,1001427231,1.3354
2,3,3,1002366797,1.4367
2,3,3,1012057892,1.5127
2,3,3,1013132103,1.3101
2,3,3,1014717709,1.2152
2,3,3,1026922035,1.3671
2,3,3,1029147075,1.3165
2,3,3,1031702667,1.2722
2,3,3,1033622902,1.4937
2,3,3,1035811137,1.6013
2,3,3,1036408008,1.4747
2,3,3,103718413,1.1519
2,3,3,1060434707,1.6709
2,3,3,1062984232,1.4810
2,3,3,1072567287,1.5759
2,3,3,1074708876,1.4557
2,3,3,1076245341,1.3987
2,3,3,107681155,1.5443
2,3,3,1078549398,1.4494
2,3,3,1080209692,1.5000
2,3,3,1083968067,1.3354
2,3,3,1085132997,1.5380
2,3,3,1085488272,1.6203
2,3,3,1087632942,1.4304
2,3,3,1099478714,1.4367
2,3,3,1103297900,1.4051
2,3,3,1107405273,1.5633
2,3,3,110889107,1.4684
2,3,3,1114549085,1.3924
2,3,3,1122010857,1.3481
2,3,3,1123006755,1.1266
2,3,3,1125593924,1.3861
2,3,3,1126458828,1.6519
2,3,3,1128622077,1.3861
2,3,3,1134793784,1.2595
2,3,3,1137322580,1.2848
2,3,3,1139122773,1.4557
2,3,3,1139158243,1.5380
2,3,3,113916748,1.4367
2,3,3,1141551173,1.2532
2,3,3,1142188025,1.5506
2,3,3,114569370,1.3354
2,3,3,1149167049,1.4114
2,3,3,1153118460,1.3228
2,3,3,1163064016,1.2025
2,3,3,1165476451,1.4177
2,3,3,1166211825,1.3924
2,3,3,1174108690,1.4873
2,3,3,1177393289,1.5886
2,3,3,1177454261,1.4937
2,3,3,1178363203,1.3861
2,3,3,1179151292,1.6519
2,3,3,1179578985,1.3354
2,3,3,1181884336,1.3861
2,3,3,1184347117,1.4747
2,3,3,1189013657,1.4241
2,3,3,1189897559,1.6962
2,3,3,1190018701,1.3418
2,3,3,1192020434,1.4620
2,3,3,1194355300,1.4430
2,3,3,1194991691,1.5886
2,3,3,1199864294,1.2468
2,3,3,1205819440,1.3228
2,3,3,1210596624,1.5380
2,3,3,1218386773,1.5886
2,3,3,1221344927,0.9810
2,3,3,1235501548,1.4494
2,3,3,1241928338,1.4684
2,3,3,124404247,1.5886
2,3,3,1244412885,1.3354
2,3,3,1259816212,1.3861
2,3,3,1262628040,1.4873
2,3,3,1262948602,1.3481
2,3,3,1263486591,1.4684
2,3,3,12655963,1.4430
2,3,3,1266175885,1.2848
2,3,3,1276879103,1.3671
2,3,3,1281260390,1.3671
2,3,3,1286700257,1.5506
2,3,3,1291783535,1.3734
2,3,3,1300150858,1.4620
2,3,3,1305877954,1.5253
2,3,3,1307455252,1.3924
2,3,3,1307659566,1.4177
2,3,3,1307886880,1.5000
2,3,3,130830295,1.4241
2,3,3,1311006219,1.2722
2,3,3,1323659657,1.7848
2,3,3,1332812036,1.3418
2,3,3,1334242273,1.6899
2,3,3,1339626390,1.4810
2,3,3,1339932215,1.3291
2,3,3,1344745010,1.3608
2,3,3,1347887217,1.2532
2,3,3,1349966370,1.3671
2,3,3,1351882203,1.5063
2,3,3,1352097030,1.2532
2,3,3,135342794,1.3418
2,3,3,1362529068,1.2658
2,3,3,1362807546,1.3544
2,3,3,1362927434,1.2785
2,3,3,1369947344,1.6203
2,3,3,1369990613,1.3165
2,3,3,1372397901,1.6392
2,3,3,1374401647,1.5886
2,3,3,1378337932,1.5063
2,3,3,1378519715,1.4620
2,3,3,1384001714,1.2975
2,3,3,1385478455,1.4241
2,3,3,1393337317,1.6013
2,3,3,1396239170,1.5253
2,3,3,1397267219,1.4430
2,3,3,1398092379,1.5696
2,3,3,1400398560,1.6139
2,3,3,1402983969,1.3608
2,3,3,1414777772,1.2848
2,3,3,1419094134,1.2089
2,3,3,1430241487,1.5127
2,3,3,1434611159,1.2785
2,3,3,143845168,1.5063
2,3,3,1438904696,1.5000
2,3,3,1440069500,1.1329
2,3,3,1442777214,1.4494
2,3,3,144604228,1.1899
2,3,3,1446658328,1.3101
2,3,3,1460318742,1.5127
2,3,3,1482196585,1.4557
2,3,3,1489522858,1.3987
2,3,3,14936278,1.4241
2,3,3,1497529937,0.9810
2,3,3,1498416246,1.2342
2,3,3,1499436330,1.5380
2,3,3,1501721611,1.1835
2,3,3,1502768027,1.5000
2,3,3,1517749108,1.1772
2,3,3,1518710678,1.3861
2,3,3,1543909273,1.4241
2,3,3,1545785992,1.5886
2,3,3,15486599,1.5886
2,3,3,1555524716,1.5570
2,3,3,1557594736,1.3861
2,3,3,15576454,1.4873
2,3,3,1564248782,1.2595
2,3,3,1565672494,1.2722
2,3,3,1569047275,1.4873
2,3,3,1569382399,1.3734
2,3,3,1575979722,1.5696
2,3,3,157833442,1.4494
2,3,3,1578973956,1.4873
2,3,3,1579733995,1.4873
2,3,3,157997394,1.4051
2,3,3,1581278651,1.3291
2,3,3,1585860557,1.4241
2,3,3,159039989,1.4304
2,3,3,1590452289,1.2152
2,3,3,1590532971,1.2975
2,3,3,159256652,1.6646
2,3,3,1602463109,1.2215
2,3,3,1605222742,1.3038
2,3,3,161903735,1.1139
2,3,3,1623619618,1.3038
2,3,3,1624753699,1.2405
2,3,3,1632367675,1.4241
2,3,3,1635908036,1.4494
2,3,3,1637422863,1.6456
2,3,3,1638591183,1.5633
2,3,3,1642898302,1.2975
2,3,3,1648656660,1.2025
2,3,3,1650138398,1.3354
2,3,3,16557242,1.4494
2,3,3,1656599052,1.4367
2,3,3,1657444494,1.3228
2,3,3,1659476663,1.2215
2,3,3,1661233251,1.3354
2,3,3,1662800513,1.3165
2,3,3,1664547071,1.2785
2,3,3,1667130501,1.4620
2,3,3,1669966826,1.0063
2,3,3,1673866035,1.6329
2,3,3,1675318181,1.6646
2,3,3,1676356190,1.2595
2,3,3,1679033959,1.5506
2,3,3,1685206767,1.5063
2,3,3,1685788172,1.3291
2,3,3,1689951679,1.5127
2,3,3,1690862484,1.4241
2,3,3,1692967933,1.3544
2,3,3,1693289697,1.4051
2,3,3,169381704,1.4367
2,3,3,1713226731,1.6013
2,3,3,1713816509,1.4684
2,3,3,1714684414,1.3544
2,3,3,1715452240,1.5127
2,3,3,1716589409,1.4051
2,3,3,1722200850,1.5253
2,3,3,1724971345,1.3228
2,3,3,1726724701,1.2722
2,3,3,1737310271,1.3797
2,3,3,1738524616,1.3608
2,3,3,1745389420,1.4241
2,3,3,1747330230,1.5570
2,3,3,1754344866,1.5506
2,3,3,1756011109,1.4684
2,3,3,1759038033,1.4367
2,3,3,1760192352,1.4557
2,3,3,1762536562,1.4430
2,3,3,1765272132,1.4684
2,3,3,1766412884,1.4620
2,3,3,1767905874,1.5696
2,3,3,1769728654,1.5570
2,3,3,1770003900,1.4051
2,3,3,1770584057,1.3608
2,3,3,1775173030,1.3924
2,3,3,1784037676,1.6519
2,3,3,1787274861,1.3291
2,3,3,1791584394,1.4241
2,3,3,1794448608,1.4367
2,3,3,1795388022,1.6582
2,3,3,1796951056,1.5696
2,3,3,1803662540,1.3354
2,3,3,1803822488,1.2658
2,3,3,1818034482,1.6329
2,3,3,1818238838,1.3101
2,3,3,1821991732,1.4937
2,3,3,1823706291,1.7658
2,3,3,1823870822,1.6899
2,3,3,1827129950,1.3165
2,3,3,1830137902,1.5696
2,3,3,1831269499,1.3038
2,3,3,1834141265,1.7405
2,3,3,1836803446,1.3987
2,3,3,1852916457,1.5063
2,3,3,1853622129,1.4241
2,3,3,1854187721,1.3608
2,3,3,1857568181,1.4241
2,3,3,1862766611,1.5823
2,3,3,1870075857,1.4937
2,3,3,1879941437,1.4747
2,3,3,1882413127,1.5127
2,3,3,18870902,1.5316
2,3,3,1889160883,1.2595
2,3,3,1891950454,1.2911
2,3,3,189503870,1.5000
2,3,3,1897436847,1.1899
2,3,3,1899534817,1.3797
2,3,3,1906721907,1.3101
2,3,3,1909449927,1.6582
2,3,3,1913236938,1.2278
2,3,3,1913412540,1.6709
2,3,3,1913967513,1.3924
2,3,3,1922109545,1.3671
2,3,3,1924954825,1.1835
2,3,3,1926617885,1.5000
2,3,3,1927111224,1.3038
2,3,3,1931966183,1.2722
2,3,3,1933669823,1.3861
2,3,3,1936136316,1.4494
2,3,3,1951682096,1.3101
2,3,3,19542252,1.5063
2,3,3,1980199575,1.4684
2,3,3,1986960173,1.4114
2,3,3,1990500234,1.3544
2,3,3,2013354758,1.3354
2,3,3,2014999751,1.0316
2,3,3,2015807478,1.1772
2,3,3,2017579353,1.3861
2,3,3,2018169070,1.7595
2,3,3,2018185925,1.5696
2,3,3,2021850032,1.1076
2,3,3,2022567413,1.4304
2,3,3,2022901862,1.2911
2,3,3,2027728826,1.6329
2,3,3,2028812166,1.5000
2,3,3,2030551235,1.7215
2,3,3,203071463,1.4177
2,3,3,2031015317,1.5190
2,3,3,2032200855,1.3165
2,3,3,2037901714,1.4873
2,3,3,2038782702,1.7342
2,3,3,2043613561,1.5127
2,3,3,2047496223,1.5190
2,3,3,2049513134,1.3734
2,3,3,2050037319,1.3861
2,3,3,2051961306,1.4873
2,3,3,2052164476,1.4937
2,3,3,2056626238,1.3734
2,3,3,2063672426,1.6392
2,3,3,2083556553,1.4937
2,3,3,2091484725,1.6392
2,3,3,2093817922,1.5253
2,3,3,2095015003,1.5190
2,3,3,2098903276,1.4430
2,3,3,2100221899,1.4557
2,3,3,2109441674,1.5000
2,3,3,2113046056,1.4494
2,3,3,2114264718,1.2025
2,3,3,2117413851,1.4241
2,3,3,2121076101,1.4684
2,3,3,2128830946,1.4494
2,3,3,2135945071,1.2722
2,3,3,2138829231,1.5633
2,3,3,2142329768,1.0886
2,3,3,2143797095,1.6013
2,3,3,2147178548,1.5190
2,3,3,223833216,1.7089
