level,M,N,seed,linearityRSquared
7,4,4,1001638330,0.1409
7,4,4,1002221447,0.0003
7,4,4,1006974512,0.0003
7,4,4,1008270054,0.0596
7,4,4,1013432441,0.0513
7,4,4,1016921506,0.0454
7,4,4,1018637518,0.2248
7,4,4,1024843062,0.0596
7,4,4,102960499,0.0367
7,4,4,1034095704,0.0063
7,4,4,1035302114,0.1032
7,4,4,1037165908,0.0099
7,4,4,1060062020,0.0104
7,4,4,1064530934,0.0421
7,4,4,1067504604,0.1804
7,4,4,1068509115,0.0002
7,4,4,1071150030,0.0001
7,4,4,1072633241,0.0066
7,4,4,1073991198,0.0215
7,4,4,1077623985,0.0102
7,4,4,1087025073,0.0264
7,4,4,1089525505,0.0417
7,4,4,1091606188,0.0571
7,4,4,1093418118,0.0002
7,4,4,1095378063,0.0374
7,4,4,110182227,0.0063
7,4,4,1110254272,0.0000
7,4,4,1110723245,0.0001
7,4,4,1117264835,0.0925
7,4,4,1125779311,0.0913
7,4,4,1140944606,0.0508
7,4,4,1143486029,0.0007
7,4,4,1146095553,0.0288
7,4,4,1153722014,0.0102
7,4,4,11628051,0.0004
7,4,4,1163576775,0.0222
7,4,4,1165080065,0.1551
7,4,4,1170143994,0.0152
7,4,4,118454172,0.1611
7,4,4,1186196203,0.2992
7,4,4,1189182424,0.1155
7,4,4,1192668172,0.0855
7,4,4,120061287,0.1463
7,4,4,1214085982,0.0282
7,4,4,1216599388,0.0070
7,4,4,1218634916,0.1162
7,4,4,1219570271,0.0008
7,4,4,1220914512,0.0868
7,4,4,1230597560,0.0338
7,4,4,1232898717,0.0038
7,4,4,1234939998,0.0051
7,4,4,1235550394,0.0083
7,4,4,1241048708,0.0011
7,4,4,125544131,0.0297
7,4,4,1264762340,0.0140
7,4,4,1266279532,0.0058
7,4,4,1268031495,0.0714
7,4,4,1272899085,0.2471
7,4,4,1293798679,0.0467
7,4,4,1296104687,0.0059
7,4,4,1300287810,0.0370
7,4,4,1303027903,0.0108
7,4,4,1306871759,0.0070
7,4,4,1307713477,0.0382
7,4,4,132062566,0.0111
7,4,4,1321488007,0.0306
7,4,4,1322013659,0.2150
7,4,4,1322963882,0.0019
7,4,4,1325732824,0.1245
7,4,4,1328116806,0.0007
7,4,4,1328139643,0.0008
7,4,4,1329076451,0.0072
7,4,4,1329412,0.1786
7,4,4,1335381239,0.0127
7,4,4,1338202248,0.2593
7,4,4,1338968289,0.0198
7,4,4,1340034482,0.0039
7,4,4,1340089154,0.0018
7,4,4,1345843321,0.0014
7,4,4,1349964487,0.0354
7,4,4,1357568744,0.1035
7,4,4,1358253402,0.0119
7,4,4,1363387734,0.0654
7,4,4,1364137447,0.1341
7,4,4,1373649436,0.0119
7,4,4,1376450958,0.0308
7,4,4,1376654402,0.0319
7,4,4,1377134233,0.0120
7,4,4,1377921102,0.1141
7,4,4,138282715,0.0002
7,4,4,1384606700,0.0050
7,4,4,1391122792,0.0092
7,4,4,1393117584,0.0016
7,4,4,1400722236,0.0212
7,4,4,1403474437,0.0055
7,4,4,1404924219,0.0476
7,4,4,1409989499,0.0017
7,4,4,1410075521,0.0338
7,4,4,1414795059,0.0336
7,4,4,1422509260,0.0205
7,4,4,1422935123,0.0105
7,4,4,1426351315,0.1528
7,4,4,1434284078,0.0783
7,4,4,143436950,0.0096
7,4,4,1440602929,0.2301
7,4,4,1446835868,0.0034
7,4,4,1448752666,0.0057
7,4,4,1452040610,0.0107
