level,M,N,seed,linearityRSquared
15,5,5,1001341081,0.0047
15,5,5,1001424495,0.0614
15,5,5,1002216627,0.1369
15,5,5,1005045193,0.0207
15,5,5,1005187769,0.0712
15,5,5,1006172106,0.0324
15,5,5,1006972750,0.0070
15,5,5,1011898671,0.1260
15,5,5,1034700754,0.0521
15,5,5,1038041873,0.0598
15,5,5,1038393344,0.1079
15,5,5,1046974729,0.0458
15,5,5,1051613904,0.0020
15,5,5,1054579763,0.0109
15,5,5,1054967819,0.0903
15,5,5,1060025607,0.0794
15,5,5,1063642854,0.1081
15,5,5,1067526495,0.0002
15,5,5,1070238978,0.0095
15,5,5,1076081872,0.1903
15,5,5,1080428711,0.0046
15,5,5,108200187,0.0195
15,5,5,1083348144,0.0086
15,5,5,108509811,0.1241
15,5,5,1089473984,0.0614
15,5,5,1090500639,0.0167
15,5,5,1091509493,0.0113
15,5,5,1110331903,0.0614
15,5,5,1115377125,0.0005
15,5,5,1116478248,0.0226
15,5,5,1121341617,0.0002
15,5,5,1129819970,0.0444
15,5,5,1139780466,0.0706
15,5,5,114173628,0.0333
15,5,5,1148114156,0.0614
15,5,5,1151311704,0.0477
15,5,5,115191909,0.0614
15,5,5,115602614,0.0096
15,5,5,1157095033,0.0687
15,5,5,1157217698,0.0327
15,5,5,1157522558,0.0024
15,5,5,1160469555,0.0007
15,5,5,1161333802,0.0477
15,5,5,1163284379,0.1306
15,5,5,1173197977,0.1474
15,5,5,1174428945,0.0746
15,5,5,1179678138,0.0292
15,5,5,1179875155,0.0641
15,5,5,1180714486,0.0020
15,5,5,1185877364,0.0007
15,5,5,119171581,0.0697
15,5,5,1194668209,0.1449
15,5,5,1194767685,0.1054
15,5,5,119576871,0.0616
15,5,5,1196017367,0.0094
15,5,5,1196533886,0.0900
15,5,5,1199998419,0.0061
15,5,5,1205632449,0.0016
15,5,5,1216440104,0.0070
15,5,5,1218190410,0.0102
15,5,5,1221218304,0.1288
15,5,5,1223343058,0.0650
15,5,5,1227218086,0.0012
15,5,5,1234368668,0.0228
15,5,5,12418749,0.0934
15,5,5,1241931958,0.0755
15,5,5,124487628,0.0003
15,5,5,1245592864,0.0116
15,5,5,124744532,0.0005
15,5,5,1259500691,0.0411
15,5,5,1261304950,0.0662
15,5,5,1262961510,0.0802
15,5,5,1265310448,0.0036
15,5,5,1271187922,0.0039
