level,M,N,seed,linearityRSquared
9,5,5,1004424151,0.0228
9,5,5,1010531185,0.0294
9,5,5,1018179822,0.0019
9,5,5,1021640706,0.0288
9,5,5,1025347579,0.0577
9,5,5,1027842200,0.0571
9,5,5,1033424465,0.0562
9,5,5,1035128010,0.0153
9,5,5,1042075967,0.0577
9,5,5,1042274056,0.0061
9,5,5,104354805,0.0521
9,5,5,1044090145,0.0003
9,5,5,1044306931,0.0580
9,5,5,104993766,0.0040
9,5,5,1052874728,0.0002
9,5,5,1056885784,0.0017
9,5,5,1059394314,0.0618
9,5,5,1064406781,0.0634
9,5,5,1066633413,0.0017
9,5,5,1068339474,0.0003
9,5,5,1073943930,0.0274
9,5,5,1074220544,0.0577
9,5,5,1074581564,0.0577
9,5,5,1076463846,0.0577
9,5,5,1076682064,0.0550
9,5,5,1082345947,0.0577
9,5,5,1088217878,0.0047
9,5,5,1088651325,0.0001
9,5,5,1096254455,0.0206
9,5,5,1099905981,0.0192
9,5,5,1106810070,0.0577
9,5,5,1107733190,0.0539
9,5,5,1109087659,0.0572
9,5,5,111859683,0.0001
9,5,5,1119805684,0.0550
9,5,5,1122683089,0.0272
9,5,5,1123460340,0.0001
9,5,5,1124581043,0.0171
9,5,5,1125676472,0.0556
9,5,5,1126927295,0.0577
9,5,5,1129955266,0.0011
9,5,5,1135479475,0.0642
9,5,5,1137098249,0.0257
9,5,5,1139156451,0.0101
9,5,5,1141002997,0.0580
9,5,5,1142153044,0.0577
9,5,5,1143428209,0.0242
9,5,5,1148518376,0.0007
9,5,5,1149165408,0.0124
9,5,5,1149749788,0.0184
9,5,5,1152945921,0.0510
9,5,5,115904951,0.0110
9,5,5,1166164662,0.0096
9,5,5,1179486167,0.0248
9,5,5,1189115314,0.0180
9,5,5,1191242234,0.0002
9,5,5,1195729190,0.0045
9,5,5,120357415,0.0582
9,5,5,1203674161,0.0568
9,5,5,120538609,0.0525
9,5,5,1216010475,0.0531
9,5,5,1216892087,0.0174
9,5,5,122575848,0.0008
9,5,5,1233953668,0.0192
9,5,5,1235204146,0.0604
9,5,5,1235914138,0.0307
9,5,5,1245077447,0.0196
9,5,5,1246034668,0.0554
9,5,5,1248112851,0.0257
9,5,5,1248347789,0.0489
9,5,5,1248555242,0.0550
9,5,5,1249822324,0.0208
9,5,5,1250603670,0.0550
9,5,5,1251190072,0.0128
9,5,5,1260157778,0.0001
9,5,5,1263145343,0.0512
9,5,5,1264258389,0.0042
9,5,5,1270216659,0.0577
9,5,5,1274029711,0.0570
9,5,5,1278203345,0.0633
9,5,5,1285040693,0.0483
