level,M,N,seed,linearityRSquared
13,2,2,1001865095,0.0082
13,2,2,100356515,0.0004
13,2,2,10050068,0.0057
13,2,2,1012464788,0.0000
13,2,2,1017096710,0.0077
13,2,2,1019292999,0.0001
13,2,2,1019686564,0.0024
13,2,2,1028181055,0.0528
13,2,2,1028221476,0.0270
13,2,2,1033854624,0.0002
13,2,2,1035347563,0.0022
13,2,2,1045610837,0.0131
13,2,2,1046168067,0.0075
13,2,2,1047582324,0.0115
13,2,2,1047730424,0.0019
13,2,2,1051758644,0.0006
13,2,2,1052804778,0.0416
13,2,2,105892043,0.0660
13,2,2,1060439587,0.0166
13,2,2,1063935025,0.0068
13,2,2,1073177884,0.0022
13,2,2,1073656638,0.0075
13,2,2,107680102,0.0327
13,2,2,1078143893,0.1315
13,2,2,1090355814,0.0004
13,2,2,1095464070,0.0012
13,2,2,1100744875,0.0001
13,2,2,1105137414,0.0012
13,2,2,1108422357,0.0001
13,2,2,1113958621,0.0216
13,2,2,1116689741,0.0101
13,2,2,1126128881,0.0418
13,2,2,1136439112,0.0266
13,2,2,1137398537,0.0238
13,2,2,1138809542,0.0003
13,2,2,1142192008,0.0018
13,2,2,1144887126,0.0010
13,2,2,1146759050,0.0190
13,2,2,1148296322,0.0122
13,2,2,1149395731,0.0094
13,2,2,1151456544,0.0023
13,2,2,1151948236,0.0003
13,2,2,1156034471,0.0006
13,2,2,1158550516,0.0221
13,2,2,1168528864,0.0018
13,2,2,1171056575,0.0005
13,2,2,1172244741,0.0319
13,2,2,11740192,0.0045
13,2,2,1176342764,0.0050
13,2,2,1176358289,0.0002
13,2,2,1194429390,0.0069
13,2,2,1201381914,0.0009
13,2,2,1201438464,0.0013
13,2,2,1207965399,0.0000
13,2,2,1207966963,0.0670
13,2,2,1209017041,0.0021
13,2,2,1209580885,0.0040
13,2,2,1211527011,0.0000
13,2,2,121281623,0.0244
13,2,2,1214181327,0.0000
13,2,2,1223440064,0.0000
13,2,2,1223787389,0.0015
13,2,2,1234086989,0.0104
13,2,2,1237584719,0.0047
13,2,2,1237906394,0.0057
13,2,2,1240790394,0.0136
13,2,2,1245483926,0.0000
13,2,2,1254781923,0.0706
13,2,2,1259787192,0.0106
13,2,2,1265534998,0.0012
13,2,2,1268189701,0.0227
13,2,2,1270093574,0.0100
13,2,2,1272367331,0.0092
13,2,2,1273616107,0.0040
13,2,2,1277767425,0.0346
13,2,2,1281919863,0.0006
13,2,2,1285568870,0.0002
13,2,2,1287779125,0.0000
13,2,2,1295242393,0.0000
13,2,2,1295454644,0.0038
13,2,2,1296315942,0.0175
13,2,2,130581915,0.0292
13,2,2,1308353909,0.0103
13,2,2,130852969,0.0048
13,2,2,1314730301,0.0359
13,2,2,1318081265,0.0026
13,2,2,132204601,0.0435
13,2,2,1323383467,0.0751
13,2,2,1329397550,0.0225
13,2,2,1332785086,0.0029
13,2,2,1334596484,0.0207
13,2,2,1336045845,0.0012
13,2,2,1338065893,0.0231
13,2,2,133901280,0.0027
13,2,2,1345257436,0.0157
13,2,2,134557534,0.0046
13,2,2,134574967,0.0023
13,2,2,1346406079,0.0068
13,2,2,1350246726,0.0079
13,2,2,1353309627,0.0256
13,2,2,1356154863,0.0305
13,2,2,1369574576,0.0013
13,2,2,137298414,0.0000
13,2,2,1375450941,0.0003
13,2,2,1390157776,0.0005
13,2,2,139021216,0.0000
13,2,2,1393333588,0.0016
13,2,2,140256198,0.0204
13,2,2,1402590398,0.0024
13,2,2,14052253,0.0255
13,2,2,1405497925,0.0569
13,2,2,1406088051,0.0320
13,2,2,1406651093,0.0225
13,2,2,1408065889,0.0007
13,2,2,1408675758,0.0027
13,2,2,1408875829,0.0044
13,2,2,1410869802,0.0000
13,2,2,1410954787,0.0164
13,2,2,1419451570,0.0026
13,2,2,1429404442,0.0000
13,2,2,143195621,0.0075
13,2,2,1435099081,0.0059
13,2,2,1435159375,0.0000
13,2,2,1436761869,0.0001
13,2,2,1437329558,0.0094
13,2,2,1440199207,0.0000
13,2,2,144112110,0.0096
13,2,2,144439651,0.0163
13,2,2,1445707086,0.0009
13,2,2,1447493626,0.0000
13,2,2,1448375801,0.0026
13,2,2,1450595093,0.0012
13,2,2,145391876,0.0007
13,2,2,1457340243,0.0164
13,2,2,1460284746,0.0023
13,2,2,1472371322,0.0002
13,2,2,1477939799,0.0421
13,2,2,1478554099,0.0508
13,2,2,1482938778,0.0000
13,2,2,1485891508,0.0286
13,2,2,149232822,0.0007
13,2,2,1496705049,0.0285
13,2,2,1497059314,0.0299
13,2,2,149971275,0.0197
13,2,2,1501919943,0.0324
13,2,2,1503501947,0.0313
13,2,2,1511500597,0.0008
13,2,2,1511549424,0.0014
13,2,2,1511909971,0.0070
13,2,2,1514416641,0.0049
13,2,2,1520591354,0.0406
13,2,2,1522269231,0.0009
13,2,2,1523252083,0.0241
13,2,2,1528166985,0.0004
13,2,2,1528822178,0.0240
13,2,2,15327959,0.0013
13,2,2,1533293226,0.0957
13,2,2,1534286707,0.0105
13,2,2,1538150677,0.0045
13,2,2,1546315243,0.0140
13,2,2,1551151113,0.0195
13,2,2,1558492081,0.0073
13,2,2,1561958642,0.0002
13,2,2,1562754980,0.0471
13,2,2,1566105220,0.0055
13,2,2,1566127181,0.0087
13,2,2,1573926092,0.0073
13,2,2,1577328396,0.0015
13,2,2,158110650,0.0080
13,2,2,1584285646,0.0004
13,2,2,1587648608,0.0100
13,2,2,1600805369,0.0003
13,2,2,1602548802,0.0121
13,2,2,1602968899,0.0516
13,2,2,1604585759,0.0005
13,2,2,1607375181,0.0049
13,2,2,1608496635,0.0001
13,2,2,1613391508,0.0016
13,2,2,1616561567,0.0053
13,2,2,1623518044,0.0078
13,2,2,1624520590,0.0116
13,2,2,1624862333,0.0165
13,2,2,1626524472,0.0019
13,2,2,1626812112,0.0001
13,2,2,1628256031,0.0202
13,2,2,1631339319,0.0019
13,2,2,1637696943,0.0455
13,2,2,1642954036,0.0071
13,2,2,1657283111,0.0136
13,2,2,1659812313,0.0159
13,2,2,1665876214,0.0472
13,2,2,1675090973,0.0020
13,2,2,1677957757,0.0166
13,2,2,1686166618,0.0132
13,2,2,1689482073,0.0082
13,2,2,1695051690,0.0385
13,2,2,1696604667,0.0091
13,2,2,1700508618,0.0168
13,2,2,1705278869,0.0102
13,2,2,1711423587,0.0076
13,2,2,1717998432,0.0004
13,2,2,1719353174,0.0805
13,2,2,1723531765,0.0000
13,2,2,1724762333,0.0268
13,2,2,1726861265,0.0019
13,2,2,1730156419,0.0348
13,2,2,1730276890,0.0036
13,2,2,1735833908,0.0008
13,2,2,1743319624,0.0037
13,2,2,174402657,0.1024
13,2,2,1746393970,0.0022
13,2,2,1746911479,0.0002
13,2,2,1748697383,0.0030
13,2,2,1751707333,0.0009
13,2,2,1752574723,0.0141
13,2,2,1755292055,0.0022
13,2,2,1762583483,0.0001
13,2,2,1763068524,0.0008
13,2,2,1763576094,0.0078
13,2,2,1764043903,0.0030
13,2,2,1774443545,0.0004
13,2,2,1774840365,0.0033
13,2,2,1779077855,0.0001
13,2,2,1782951183,0.0444
13,2,2,1783861618,0.0059
13,2,2,1789062027,0.0071
13,2,2,1790504548,0.0244
13,2,2,1790547142,0.0086
13,2,2,1799599034,0.0005
13,2,2,1800200003,0.0001
13,2,2,1809291652,0.0230
13,2,2,1809669571,0.0020
13,2,2,1810232875,0.0003
13,2,2,1813256826,0.0193
13,2,2,1813505191,0.0000
13,2,2,1821402939,0.0272
13,2,2,1822178987,0.0008
13,2,2,1823588994,0.0017
13,2,2,1826984946,0.0008
13,2,2,1841792309,0.0008
13,2,2,1849609110,0.0186
13,2,2,1857294250,0.0150
13,2,2,1861239920,0.0029
13,2,2,186347503,0.2607
13,2,2,1863483220,0.0198
13,2,2,1866042377,0.0000
13,2,2,1873310931,0.0012
13,2,2,1876528054,0.0088
13,2,2,1884945663,0.0232
13,2,2,1896021290,0.0039
13,2,2,1897075634,0.0071
13,2,2,1898659241,0.0021
13,2,2,1900206360,0.0002
13,2,2,190191226,0.0254
13,2,2,1902717410,0.0033
13,2,2,1905055054,0.0317
13,2,2,1911420460,0.0122
13,2,2,1912136999,0.0010
13,2,2,191424850,0.0588
13,2,2,1915908587,0.0200
13,2,2,1916304979,0.0131
13,2,2,1920183936,0.0102
13,2,2,1931141435,0.0032
13,2,2,1933809232,0.0049
13,2,2,1933899,0.0099
13,2,2,1938044112,0.0144
13,2,2,1939118205,0.0304
13,2,2,1940087077,0.0427
13,2,2,1951931375,0.0073
13,2,2,1952634103,0.0008
13,2,2,1953450367,0.0728
13,2,2,1959461210,0.0049
13,2,2,1962477882,0.0010
13,2,2,1964046921,0.0004
13,2,2,1964781881,0.0026
13,2,2,1967119289,0.0214
13,2,2,1969082414,0.0169
13,2,2,1970449289,0.0042
13,2,2,1978255347,0.0430
13,2,2,1980365222,0.0000
13,2,2,1982553882,0.0007
13,2,2,1991739479,0.0002
13,2,2,1992069853,0.0018
13,2,2,199364799,0.0051
13,2,2,200506782,0.0734
13,2,2,2022487923,0.0045
13,2,2,2023806427,0.0009
13,2,2,2024652778,0.0187
13,2,2,2026284440,0.0188
13,2,2,2027311277,0.0001
13,2,2,2044054121,0.0014
13,2,2,2045026976,0.0034
13,2,2,2045611589,0.0334
13,2,2,2050475507,0.0040
13,2,2,2065938353,0.0482
13,2,2,2066803614,0.0118
13,2,2,2071909636,0.0080
13,2,2,2077608275,0.0001
13,2,2,2079017051,0.0001
13,2,2,208666184,0.0072
13,2,2,2087876253,0.0026
13,2,2,2088587549,0.0025
13,2,2,2096675655,0.0417
13,2,2,2097633736,0.0000
13,2,2,2101412703,0.0077
13,2,2,2103455241,0.0615
13,2,2,2103482680,0.0042
13,2,2,2105649790,0.0388
13,2,2,2110970387,0.0340
13,2,2,2112990345,0.0107
13,2,2,212353750,0.0008
13,2,2,2129220521,0.0024
13,2,2,2134096301,0.0006
13,2,2,2143076781,0.0167
13,2,2,2146964652,0.0006
13,2,2,216905981,0.0005
13,2,2,218849217,0.0076
13,2,2,219912329,0.0423
