level,M,N,seed,linearityRSquared
6,3,3,1001638330,0.2063
6,3,3,1002221447,0.2832
6,3,3,1006974512,0.0219
6,3,3,1008270054,0.3252
6,3,3,1013432441,0.4731
6,3,3,1016921506,0.3434
6,3,3,1018637518,0.0976
6,3,3,1024843062,0.6132
6,3,3,102960499,0.0004
6,3,3,1034095704,0.1702
6,3,3,1035302114,0.2010
6,3,3,1037165908,0.4497
6,3,3,1060062020,0.5398
6,3,3,1064530934,0.2400
6,3,3,1067504604,0.2494
6,3,3,1068509115,0.0550
6,3,3,1071150030,0.0006
6,3,3,1072633241,0.3642
6,3,3,1073991198,0.0000
6,3,3,1077623985,0.6873
6,3,3,1079659711,0.0408
6,3,3,1087025073,0.0515
6,3,3,1089525505,0.4025
6,3,3,1091606188,0.7816
6,3,3,1093418118,0.4603
6,3,3,1095378063,0.2268
6,3,3,110182227,0.1132
6,3,3,1110254272,0.2578
6,3,3,1110723245,0.0577
6,3,3,1117264835,0.0004
6,3,3,1125779311,0.0023
6,3,3,1140944606,0.0408
6,3,3,1143486029,0.6407
6,3,3,1146095553,0.2400
6,3,3,1153722014,0.2400
6,3,3,11628051,0.6571
6,3,3,1163576775,0.4948
6,3,3,1165080065,0.5844
6,3,3,1170143994,0.0071
6,3,3,118454172,0.5831
6,3,3,1186196203,0.0908
6,3,3,1189182424,0.2440
6,3,3,1192668172,0.3530
6,3,3,120061287,0.0864
6,3,3,1214085982,0.2944
6,3,3,1216599388,0.2166
6,3,3,1218634916,0.2400
6,3,3,1219570271,0.0951
6,3,3,1220914512,0.0441
6,3,3,1230597560,0.0273
6,3,3,1232898717,0.0577
6,3,3,1234939998,0.5731
6,3,3,1235550394,0.1387
6,3,3,1241048708,0.0162
6,3,3,125544131,0.1280
6,3,3,1264762340,0.3005
6,3,3,1266279532,0.0925
6,3,3,1268031495,0.1762
6,3,3,1272899085,0.3617
6,3,3,1293798679,0.0341
6,3,3,1296104687,0.2400
6,3,3,1300287810,0.3617
6,3,3,1303027903,0.1735
6,3,3,1306871759,0.1733
6,3,3,1307713477,0.6221
6,3,3,132062566,0.2400
6,3,3,1321488007,0.2400
6,3,3,1322013659,0.0701
6,3,3,1322963882,0.1022
6,3,3,1328116806,0.6615
6,3,3,1328139643,0.0276
6,3,3,1329076451,0.0779
6,3,3,1329412,0.0026
6,3,3,1335381239,0.2400
6,3,3,1338202248,0.3511
6,3,3,1338968289,0.0010
6,3,3,1340034482,0.2048
6,3,3,1340089154,0.2400
6,3,3,1345843321,0.0062
6,3,3,1349964487,0.0000
6,3,3,1357568744,0.1176
6,3,3,1358253402,0.2400
6,3,3,1360565357,0.2949
6,3,3,1363387734,0.3972
6,3,3,1364137447,0.1284
6,3,3,1373649436,0.3665
6,3,3,1376450958,0.1040
6,3,3,1376654402,0.4147
6,3,3,1377134233,0.5204
6,3,3,1377921102,0.6051
6,3,3,138282715,0.5887
6,3,3,1384606700,0.3195
6,3,3,1391122792,0.2338
6,3,3,1393117584,0.1339
6,3,3,1400722236,0.4215
6,3,3,1403474437,0.6532
6,3,3,1404924219,0.6653
6,3,3,1409989499,0.0214
6,3,3,1410075521,0.1463
6,3,3,1414795059,0.1910
6,3,3,1422509260,0.1606
6,3,3,1422935123,0.3947
6,3,3,1426351315,0.0441
6,3,3,1434284078,0.3233
6,3,3,143436950,0.6616
6,3,3,1440602929,0.1638
6,3,3,1446835868,0.6285
6,3,3,1448752666,0.1280
6,3,3,1452040610,0.0502
6,3,3,1452256376,0.2021
6,3,3,1456261967,0.0022
6,3,3,1462231888,0.1132
6,3,3,1463427759,0.5620
6,3,3,1466242648,0.6148
6,3,3,1468388080,0.4866
6,3,3,147347444,0.2779
6,3,3,1476713707,0.6532
6,3,3,1478041662,0.2319
6,3,3,1478254382,0.3952
6,3,3,1480776711,0.2400
6,3,3,1484138497,0.5743
6,3,3,1484252532,0.2400
6,3,3,1486648712,0.3581
6,3,3,1488159565,0.1439
6,3,3,1488968538,0.1968
6,3,3,1490936815,0.2483
6,3,3,1497798986,0.5164
6,3,3,1499198570,0.0352
6,3,3,1510270314,0.4777
6,3,3,1513950853,0.4777
6,3,3,1521170249,0.2663
6,3,3,1522082417,0.0004
6,3,3,1529490757,0.5647
6,3,3,1530509050,0.1989
6,3,3,1536030776,0.2110
6,3,3,1539649392,0.2400
6,3,3,1540138698,0.6457
6,3,3,1541387860,0.0866
6,3,3,1542458534,0.1350
6,3,3,1542551228,0.2956
6,3,3,1544509820,0.0801
6,3,3,1555442704,0.0520
6,3,3,1559144223,0.3888
6,3,3,1562549352,0.6954
6,3,3,1574767863,0.5183
6,3,3,1579380333,0.3086
6,3,3,1585208546,0.4443
6,3,3,1596892669,0.2403
6,3,3,159830820,0.5048
6,3,3,1620890293,0.2142
6,3,3,1625346714,0.2679
6,3,3,1633775838,0.3431
6,3,3,1639805589,0.6534
6,3,3,1645700755,0.2955
6,3,3,1647822787,0.0137
6,3,3,1649090767,0.0682
6,3,3,1651003459,0.2400
6,3,3,1652393648,0.5408
6,3,3,1655541515,0.0011
6,3,3,165915644,0.2583
6,3,3,166706129,0.1119
6,3,3,1668629342,0.6873
6,3,3,1668659635,0.3123
6,3,3,1669555446,0.0023
6,3,3,1672286945,0.7526
6,3,3,1673865694,0.5995
6,3,3,1674302921,0.2400
6,3,3,1684472254,0.0114
6,3,3,1686002426,0.0114
6,3,3,1687586253,0.5164
6,3,3,1692622408,0.1305
6,3,3,1695345702,0.2400
6,3,3,169818660,0.3479
6,3,3,1698362116,0.1712
6,3,3,170004288,0.2400
6,3,3,1700768688,0.0415
6,3,3,1701186291,0.1022
6,3,3,1703129569,0.2465
6,3,3,1710770883,0.0097
6,3,3,1711696230,0.5092
6,3,3,171258405,0.2748
6,3,3,1713277237,0.0157
6,3,3,1714387532,0.0595
6,3,3,1715290266,0.2924
6,3,3,1720529411,0.4045
6,3,3,1722350310,0.2176
6,3,3,1728390144,0.0140
6,3,3,1731087520,0.3703
6,3,3,1736794387,0.2248
6,3,3,1738133733,0.0519
6,3,3,1738500724,0.6976
6,3,3,1738601556,0.2998
6,3,3,1739300014,0.5743
6,3,3,1739735035,0.2600
6,3,3,1742936134,0.3313
6,3,3,1751386688,0.4934
6,3,3,1755538008,0.2988
6,3,3,1755542398,0.5434
6,3,3,1756986284,0.0936
6,3,3,1760211008,0.5246
6,3,3,1763573789,0.3983
6,3,3,176573278,0.0756
6,3,3,1766002792,0.0008
6,3,3,1767219717,0.4105
6,3,3,1770556587,0.3856
6,3,3,177179708,0.1141
6,3,3,1771867018,0.2265
6,3,3,177470930,0.2400
6,3,3,1779330549,0.4969
6,3,3,1782688230,0.0191
6,3,3,1783271268,0.5428
6,3,3,1784005156,0.2141
6,3,3,1789750402,0.2400
6,3,3,1797486329,0.2400
6,3,3,1805051700,0.1492
6,3,3,1809145801,0.2400
6,3,3,1824115102,0.0080
6,3,3,1828609705,0.4143
6,3,3,1829410561,0.0716
6,3,3,1832611768,0.1110
6,3,3,1849496629,0.1022
6,3,3,1853398399,0.1345
6,3,3,1855135050,0.0027
6,3,3,1857421587,0.2400
6,3,3,1860119076,0.3121
6,3,3,1860639489,0.6976
6,3,3,1860821161,0.7011
6,3,3,1865258771,0.2995
6,3,3,1866467645,0.1493
6,3,3,1873848085,0.2652
6,3,3,1873893121,0.6258
6,3,3,1875584576,0.4926
6,3,3,187596329,0.0380
6,3,3,1877310595,0.2945
6,3,3,1877363785,0.0856
6,3,3,1882055514,0.3678
6,3,3,1884765974,0.1575
6,3,3,188927746,0.1914
6,3,3,1895965862,0.1031
6,3,3,1896745621,0.2400
6,3,3,189695264,0.2044
6,3,3,1898042164,0.5627
6,3,3,1899814505,0.2406
6,3,3,1905383850,0.4576
6,3,3,1906238343,0.0353
6,3,3,1914724885,0.2394
6,3,3,1917060868,0.0221
6,3,3,1919806855,0.3923
6,3,3,192584049,0.4428
6,3,3,1929097744,0.0240
6,3,3,1934881948,0.5995
6,3,3,1941319140,0.2400
6,3,3,1947121303,0.0307
6,3,3,1959099114,0.0300
6,3,3,1959943044,0.0204
6,3,3,1967783561,0.0767
6,3,3,1980791007,0.3548
6,3,3,1981113854,0.3207
6,3,3,1992594244,0.2817
6,3,3,1996227370,0.4435
6,3,3,1997946525,0.4777
6,3,3,2005819,0.0765
6,3,3,2023546274,0.5007
6,3,3,2024078783,0.0005
6,3,3,2026630024,0.0044
6,3,3,2027210993,0.3812
6,3,3,2028661241,0.2400
6,3,3,2034570584,0.0109
6,3,3,2040646356,0.2400
6,3,3,2043155985,0.0084
6,3,3,2043927063,0.3609
6,3,3,2052451259,0.1506
6,3,3,206101595,0.0031
6,3,3,2066229882,0.0703
6,3,3,206802610,0.2924
6,3,3,2069007371,0.5752
6,3,3,2076546791,0.2882
6,3,3,2078046351,0.2488
6,3,3,208310613,0.0352
6,3,3,2089459533,0.0000
6,3,3,2094249988,0.1613
6,3,3,209808193,0.5902
6,3,3,2101555795,0.2194
6,3,3,2111939128,0.3903
6,3,3,2112992009,0.0221
6,3,3,211562523,0.1872
6,3,3,2123032458,0.0249
6,3,3,2124234164,0.4799
6,3,3,2137504560,0.0314
6,3,3,2141037124,0.0003
6,3,3,2141442002,0.0014
6,3,3,218543294,0.2919
6,3,3,219895652,0.0002
6,3,3,220842782,0.2655
6,3,3,223563655,0.1553
6,3,3,232399897,0.1315
6,3,3,233210323,0.3244
6,3,3,237509763,0.4780
6,3,3,238820142,0.1881
6,3,3,240752035,0.4108
6,3,3,241840392,0.0092
6,3,3,252490827,0.1903
6,3,3,255244457,0.0778
6,3,3,255820897,0.1003
6,3,3,255875796,0.1022
6,3,3,257920721,0.2000
6,3,3,259576035,0.5615
6,3,3,261051061,0.0419
6,3,3,267297926,0.1960
6,3,3,267735491,0.7058
6,3,3,268070184,0.2873
6,3,3,268706381,0.7671
6,3,3,276890956,0.6512
6,3,3,279758023,0.0809
6,3,3,282972324,0.2400
