level,M,N,seed,linearityRSquared
11,6,6,100809929,0.1783
11,6,6,1009539057,0.1783
11,6,6,1029969684,0.1423
11,6,6,1030181821,0.0059
11,6,6,1030554212,0.1061
11,6,6,1033844229,0.1061
11,6,6,1034009232,0.1015
11,6,6,1034327289,0.1061
11,6,6,1036792222,0.1061
11,6,6,1037422260,0.0434
11,6,6,1038969356,0.1061
11,6,6,1043077053,0.1061
11,6,6,1045450567,0.0253
11,6,6,1047769518,0.0535
11,6,6,105300218,0.1061
11,6,6,1057658027,0.1061
11,6,6,1066319765,0.0941
11,6,6,1068294217,0.0282
11,6,6,1069998148,0.1061
11,6,6,1071951939,0.0027
11,6,6,1072076429,0.1982
11,6,6,1072385085,0.2253
11,6,6,1073004428,0.1061
11,6,6,1074217102,0.0105
11,6,6,1077287342,0.1783
11,6,6,1084909320,0.0434
11,6,6,1085025411,0.0861
11,6,6,1090816095,0.1932
11,6,6,1100927448,0.1982
11,6,6,1107108192,0.1783
11,6,6,1107888539,0.1061
11,6,6,1111492824,0.0086
11,6,6,1115377620,0.1061
11,6,6,1119206168,0.0027
11,6,6,1121933026,0.0282
11,6,6,1122967096,0.0186
11,6,6,1123898083,0.0003
11,6,6,1126035392,0.1061
11,6,6,112806606,0.0336
11,6,6,1128252833,0.1061
11,6,6,1129159094,0.1061
11,6,6,1131059704,0.0100
11,6,6,1137235189,0.1423
11,6,6,1139879384,0.1061
11,6,6,1143407588,0.0253
11,6,6,1145613346,0.1061
11,6,6,1150003503,0.1061
11,6,6,1150694832,0.1061
11,6,6,1159436930,0.1783
11,6,6,1160648909,0.1061
11,6,6,117328224,0.0434
11,6,6,1175696474,0.0039
11,6,6,1182638688,0.0746
11,6,6,1185915396,0.0039
11,6,6,1187046171,0.1061
11,6,6,1190239199,0.0638
11,6,6,1190792368,0.1783
11,6,6,1195844824,0.1783
11,6,6,1202452314,0.0034
11,6,6,1208380380,0.0434
11,6,6,1208508442,0.1061
11,6,6,1211801780,0.0357
11,6,6,1213262791,0.1783
11,6,6,1217339515,0.0082
11,6,6,1220492224,0.0034
11,6,6,1221765556,0.0843
11,6,6,1228754751,0.0023
11,6,6,1231157564,0.1061
11,6,6,1238891230,0.0044
11,6,6,1242720391,0.1580
11,6,6,1245105991,0.1061
11,6,6,1249167093,0.0023
11,6,6,1252346218,0.1783
11,6,6,1254864609,0.0253
11,6,6,1255078397,0.0000
11,6,6,1263216648,0.1061
11,6,6,1265574420,0.0000
11,6,6,1269061285,0.0843
11,6,6,127275858,0.0336
11,6,6,1285502751,0.0034
11,6,6,1292221910,0.0634
11,6,6,129307423,0.1783
11,6,6,1296028400,0.1783
11,6,6,1302900343,0.0039
11,6,6,1303123013,0.1783
11,6,6,1309797170,0.0282
11,6,6,1313752568,0.1061
11,6,6,1315438172,0.1580
11,6,6,1320933345,0.0458
11,6,6,1330988942,0.1061
11,6,6,1332776861,0.0000
11,6,6,1335536686,0.1061
11,6,6,1336258484,0.1982
11,6,6,1337243409,0.1061
11,6,6,1339653327,0.1061
11,6,6,1342307747,0.0861
11,6,6,1350797143,0.1783
11,6,6,1353263574,0.0941
11,6,6,1356826028,0.0066
11,6,6,1358054861,0.0577
11,6,6,135946683,0.1061
11,6,6,1368070768,0.1783
11,6,6,1369775064,0.1061
11,6,6,1375710098,0.1061
11,6,6,1376033324,0.1061
11,6,6,1381641077,0.0023
11,6,6,139368356,0.1061
11,6,6,1401529789,0.1783
11,6,6,1404375611,0.0746
11,6,6,1404920320,0.0357
11,6,6,1405310601,0.0059
11,6,6,1409462045,0.0059
11,6,6,1411392765,0.1932
11,6,6,1413872660,0.1061
11,6,6,1414004282,0.0282
11,6,6,141449081,0.0119
11,6,6,1417678546,0.1061
11,6,6,1417980701,0.1061
11,6,6,1419573076,0.1061
11,6,6,1424923630,0.0059
11,6,6,1425578135,0.1061
11,6,6,1425742773,0.1783
11,6,6,1427309220,0.0230
11,6,6,1431116622,0.0163
11,6,6,1431783111,0.1783
11,6,6,1437907663,0.1061
11,6,6,1438749252,0.1061
11,6,6,1440164350,0.0445
11,6,6,1445633822,0.0049
11,6,6,1447685842,0.1061
11,6,6,1449184576,0.1061
11,6,6,1463196025,0.1061
11,6,6,1470031913,0.1061
11,6,6,1475209292,0.1061
11,6,6,1478964481,0.0316
11,6,6,14854998,0.1061
11,6,6,1489019332,0.0082
11,6,6,1489807749,0.1061
11,6,6,149413870,0.0336
11,6,6,152779208,0.0163
11,6,6,1531401526,0.1932
11,6,6,1532866738,0.0434
11,6,6,1534674826,0.1580
11,6,6,1539455515,0.0280
11,6,6,1540015449,0.0280
11,6,6,1540832282,0.0253
11,6,6,1541290948,0.1061
11,6,6,1549961136,0.0013
11,6,6,1551807000,0.0027
11,6,6,1554266507,0.0316
11,6,6,1555961832,0.1580
11,6,6,1558772428,0.1783
11,6,6,1559635794,0.0034
11,6,6,1565039346,0.2253
11,6,6,1572523492,0.1061
11,6,6,1581250545,0.1061
11,6,6,1582530092,0.1061
11,6,6,1584060779,0.1061
11,6,6,1584600534,0.1061
11,6,6,1595763489,0.1015
11,6,6,1607725968,0.1061
11,6,6,1608809807,0.0577
11,6,6,1609124855,0.1580
11,6,6,1612091084,0.1061
11,6,6,1614176061,0.1061
11,6,6,1628266276,0.1061
11,6,6,1651122529,0.1783
11,6,6,1654126003,0.1783
11,6,6,1669066767,0.1783
11,6,6,1672178381,0.0316
11,6,6,1676090966,0.0253
11,6,6,1677544767,0.1061
11,6,6,1688802668,0.1783
11,6,6,1689762925,0.1061
11,6,6,1690995050,0.1061
11,6,6,1696471973,0.1015
11,6,6,1697296082,0.1423
11,6,6,1700581101,0.2253
11,6,6,1703074507,0.1061
11,6,6,170355340,0.0163
11,6,6,1704935680,0.1061
11,6,6,1711278227,0.1783
11,6,6,1718418,0.0004
11,6,6,172090167,0.0013
11,6,6,172201418,0.0000
11,6,6,1726813123,0.1783
11,6,6,1739763174,0.0027
11,6,6,174626930,0.1783
11,6,6,1748371846,0.1061
11,6,6,1750936045,0.1061
11,6,6,1751467941,0.1061
11,6,6,1755203880,0.2253
11,6,6,1757605806,0.1061
11,6,6,1759889347,0.1783
11,6,6,1761640014,0.1061
11,6,6,1761767949,0.1783
11,6,6,1762983406,0.0059
11,6,6,1764635379,0.1061
11,6,6,1764878238,0.1783
11,6,6,1770426831,0.1061
11,6,6,1772572608,0.1783
11,6,6,1773685207,0.0434
11,6,6,1787053544,0.1061
11,6,6,1788567117,0.1061
11,6,6,1789047986,0.0280
11,6,6,1790557626,0.0059
11,6,6,1792898838,0.1061
11,6,6,1804511556,0.1061
11,6,6,1810874642,0.1982
11,6,6,1819900257,0.1783
11,6,6,1820621480,0.1783
11,6,6,1830672546,0.0577
11,6,6,1832665146,0.2253
11,6,6,1834144705,0.1061
11,6,6,1836766890,0.1061
11,6,6,1842930466,0.1061
11,6,6,1845930416,0.0336
11,6,6,1848108161,0.1061
11,6,6,1849822423,0.0367
11,6,6,1851625009,0.1783
11,6,6,1859289069,0.1061
11,6,6,1862562829,0.1783
11,6,6,186415925,0.0434
11,6,6,1878671377,0.1061
11,6,6,1879014868,0.1783
11,6,6,1879453290,0.0134
11,6,6,1881289081,0.1061
11,6,6,1884493870,0.1061
11,6,6,1888307960,0.1061
11,6,6,1891098065,0.1783
11,6,6,1892619064,0.1061
11,6,6,1893548815,0.1423
11,6,6,1900779831,0.1061
11,6,6,1906354922,0.0282
11,6,6,1912057305,0.1061
11,6,6,1912177682,0.1061
11,6,6,1913666063,0.0577
11,6,6,1914780062,0.1783
11,6,6,1915298441,0.1061
11,6,6,191861140,0.1015
11,6,6,1923512262,0.0286
