level,M,N,seed,linearityRSquared
7,3,3,1003192026,0.0668
7,3,3,101277513,0.1791
7,3,3,1013722796,0.0411
7,3,3,1026797542,0.0000
7,3,3,1026947808,0.0347
7,3,3,1035258029,0.0700
7,3,3,10366332,0.0119
7,3,3,1036886040,0.0617
7,3,3,1042129816,0.1939
7,3,3,1048139332,0.0020
7,3,3,1070253627,0.0150
7,3,3,1078238519,0.0833
7,3,3,1089015963,0.0016
7,3,3,1092756634,0.1743
7,3,3,1098500762,0.0011
7,3,3,1101346450,0.0965
7,3,3,1122085835,0.1491
7,3,3,1126083708,0.0197
7,3,3,1128697502,0.0710
7,3,3,113226136,0.0019
7,3,3,1137220935,0.0001
7,3,3,1137545103,0.0238
7,3,3,1142484002,0.0020
7,3,3,1142597197,0.0002
7,3,3,1151417878,0.0611
7,3,3,1153292106,0.0026
7,3,3,1154926906,0.0063
7,3,3,1156992488,0.0046
7,3,3,1157730507,0.0092
7,3,3,1158454978,0.0618
7,3,3,1163938924,0.0862
7,3,3,1168887726,0.0129
7,3,3,1170396013,0.0012
7,3,3,1172590970,0.1107
7,3,3,1174312248,0.0009
7,3,3,1176071451,0.0770
7,3,3,1176208944,0.1061
7,3,3,1180691312,0.0015
7,3,3,118543745,0.2283
7,3,3,1186607487,0.0228
7,3,3,1188026251,0.0062
7,3,3,1188502757,0.5044
7,3,3,1189021742,0.0945
7,3,3,1192848505,0.0382
7,3,3,1198312004,0.0721
7,3,3,1200250875,0.0233
7,3,3,1202062857,0.0317
7,3,3,1202272553,0.0908
7,3,3,1206869159,0.0054
7,3,3,1208536855,0.0239
7,3,3,1212730453,0.0998
7,3,3,1213186888,0.0032
7,3,3,1214218862,0.0001
7,3,3,1218530780,0.0246
7,3,3,1224605099,0.1437
7,3,3,1228326570,0.1297
7,3,3,1236612884,0.0292
7,3,3,1238664408,0.0329
7,3,3,1241888939,0.0019
7,3,3,1243654596,0.0008
7,3,3,1252882785,0.1837
7,3,3,1253418988,0.0335
7,3,3,1255591006,0.0005
7,3,3,1269247589,0.0853
7,3,3,1277848589,0.2603
7,3,3,1279783441,0.0088
7,3,3,1280316215,0.1136
7,3,3,1282505427,0.0220
7,3,3,1291264595,0.0132
7,3,3,129773636,0.0144
7,3,3,1300042747,0.0003
7,3,3,1302617698,0.0000
7,3,3,130407555,0.0009
7,3,3,130593944,0.0591
7,3,3,1315545550,0.0000
7,3,3,1319547359,0.0012
7,3,3,1325844456,0.0774
7,3,3,1326698964,0.1125
7,3,3,1343063213,0.0172
7,3,3,1343430974,0.0634
7,3,3,1345516631,0.1354
7,3,3,1348366022,0.0000
7,3,3,13514819,0.0343
7,3,3,1356062211,0.0000
7,3,3,1356535651,0.1096
7,3,3,1359419341,0.1399
7,3,3,1359822498,0.0042
7,3,3,1362866724,0.0702
7,3,3,1374813576,0.1559
7,3,3,1382439513,0.0009
7,3,3,1383670735,0.1287
7,3,3,138442453,0.0077
7,3,3,1384857432,0.0337
7,3,3,1385068994,0.0419
7,3,3,1386111918,0.0280
7,3,3,139479264,0.0214
7,3,3,1399720293,0.0002
7,3,3,1400082465,0.0519
7,3,3,1402711442,0.0279
7,3,3,1404620061,0.0046
7,3,3,1406300936,0.0038
7,3,3,1406717675,0.0248
7,3,3,1421910779,0.0767
7,3,3,1422011108,0.1465
7,3,3,142291839,0.1146
7,3,3,1429653092,0.0009
7,3,3,1430422464,0.0714
7,3,3,1440283942,0.1073
7,3,3,144572349,0.1102
7,3,3,144751898,0.1367
7,3,3,1448182689,0.0241
7,3,3,144830788,0.0694
7,3,3,1448740583,0.0220
7,3,3,1450487528,0.0031
7,3,3,1457955304,0.0248
7,3,3,1460856504,0.0139
7,3,3,1462459344,0.0005
7,3,3,146770739,0.0472
7,3,3,1473315370,0.0865
7,3,3,1473468318,0.0141
7,3,3,147531162,0.0010
7,3,3,1477765947,0.0201
7,3,3,1483029611,0.0611
7,3,3,1490296087,0.0071
7,3,3,1493072865,0.1140
7,3,3,1493796541,0.0849
7,3,3,1497931914,0.0356
7,3,3,1500926989,0.1158
7,3,3,1500989052,0.0692
7,3,3,1501471408,0.0029
7,3,3,1521443375,0.0822
7,3,3,1522719881,0.0030
7,3,3,1532617906,0.0394
7,3,3,1536036910,0.0059
7,3,3,1538515097,0.0133
7,3,3,1544920761,0.1672
7,3,3,1550369127,0.0037
7,3,3,1553937928,0.0100
7,3,3,1562205150,0.0842
7,3,3,1563211497,0.1567
7,3,3,1569126891,0.0045
7,3,3,1579504447,0.0124
7,3,3,1588806617,0.0485
7,3,3,1589873735,0.0129
7,3,3,1600276619,0.0558
7,3,3,1605376023,0.0007
7,3,3,1606668767,0.0392
7,3,3,1607979593,0.1782
7,3,3,1631286799,0.1125
7,3,3,1632247011,0.1050
7,3,3,1633072422,0.0043
7,3,3,1633290882,0.0735
7,3,3,1633391189,0.0214
7,3,3,1641547963,0.0012
7,3,3,1642172416,0.0566
7,3,3,1643101269,0.0137
