level,M,N,seed,linearityRSquared
9,14,6,1000612422,0.0113
9,14,6,1005743688,0.0113
9,14,6,1012526611,0.0113
9,14,6,1013470508,0.0113
9,14,6,1014699857,0.0113
9,14,6,1021212094,0.0113
9,14,6,1023620241,0.0113
9,14,6,102500303,0.0113
9,14,6,1025350586,0.0113
9,14,6,1026947808,0.0113
9,14,6,102798326,0.0113
9,14,6,1033643945,0.0113
9,14,6,10366332,0.0113
9,14,6,1036715472,0.0113
9,14,6,1036886040,0.0113
9,14,6,1042129816,0.0113
9,14,6,1045303674,0.0113
9,14,6,1046581283,0.0113
9,14,6,1048139332,0.0113
9,14,6,1056777013,0.0113
9,14,6,1060152815,0.0113
9,14,6,1065999551,0.0113
9,14,6,1068394074,0.0113
9,14,6,1070316141,0.0113
9,14,6,1083663764,0.0113
9,14,6,1089116016,0.0113
9,14,6,1089854282,0.0113
9,14,6,1091702415,0.0113
9,14,6,1098500762,0.0113
9,14,6,1112182810,0.0113
9,14,6,1113353909,0.0113
9,14,6,1130001084,0.0113
9,14,6,113216728,0.0113
9,14,6,113226136,0.0113
9,14,6,1147842194,0.0113
9,14,6,1149210272,0.0113
9,14,6,1151417878,0.0113
9,14,6,1153292106,0.0113
9,14,6,1155410265,0.0113
9,14,6,1156992488,0.0113
9,14,6,1158454978,0.0113
9,14,6,1163938924,0.0113
9,14,6,1170396013,0.0113
9,14,6,1174312248,0.0113
9,14,6,1174981387,0.0113
9,14,6,1176208944,0.0113
9,14,6,1187386784,0.0113
9,14,6,1188866442,0.0113
9,14,6,1195757829,0.0113
9,14,6,1198818934,0.0113
9,14,6,1200250875,0.0113
9,14,6,1202062857,0.0113
9,14,6,1206869159,0.0113
9,14,6,1206893123,0.0113
9,14,6,1208536855,0.0113
9,14,6,1214218862,0.0113
9,14,6,1218530780,0.0113
9,14,6,1220996157,0.0113
9,14,6,1222397343,0.0113
9,14,6,1226734029,0.0113
9,14,6,1228326570,0.0113
9,14,6,1232613401,0.0113
9,14,6,1234594776,0.0113
9,14,6,1238664408,0.0113
9,14,6,1252487404,0.0113
9,14,6,1255913129,0.0113
9,14,6,1257669905,0.0113
9,14,6,1261632250,0.0113
9,14,6,12685745,0.0113
9,14,6,1269247589,0.0113
9,14,6,1272008104,0.0113
9,14,6,1277848589,0.0113
9,14,6,1284166195,0.0113
9,14,6,129340832,0.0113
9,14,6,1295095911,0.0113
9,14,6,1302617698,0.0113
9,14,6,1307286156,0.0113
9,14,6,1325844456,0.0113
9,14,6,1328794351,0.0113
9,14,6,1338875859,0.0113
9,14,6,1343430974,0.0113
9,14,6,1348407609,0.0113
9,14,6,1353036250,0.0113
9,14,6,1372745862,0.0113
9,14,6,1377433431,0.0113
9,14,6,1382066714,0.0113
9,14,6,138442453,0.0113
9,14,6,1384857432,0.0113
9,14,6,1385068994,0.0113
9,14,6,1386444692,0.0113
9,14,6,1394684147,0.0113
9,14,6,139479264,0.0113
9,14,6,1396990917,0.0113
9,14,6,1399720293,0.0113
9,14,6,1407749714,0.0113
9,14,6,1409972466,0.0113
9,14,6,1410757633,0.0113
9,14,6,1418285484,0.0113
9,14,6,1421851357,0.0113
9,14,6,1424267094,0.0113
9,14,6,142893566,0.0113
9,14,6,1429223195,0.0113
9,14,6,1429653092,0.0113
9,14,6,1432292301,0.0113
9,14,6,1435013434,0.0113
9,14,6,1435861176,0.0113
9,14,6,144751898,0.0113
9,14,6,1448182689,0.0113
9,14,6,144830788,0.0113
9,14,6,1457955304,0.0113
9,14,6,1464114596,0.0113
9,14,6,1473102998,0.0113
9,14,6,1473315370,0.0113
9,14,6,1473468318,0.0113
9,14,6,1477765947,0.0113
9,14,6,1481734586,0.0113
9,14,6,1483029611,0.0113
9,14,6,1493796541,0.0113
9,14,6,1500926989,0.0113
9,14,6,1506287851,0.0113
9,14,6,1511590468,0.0113
9,14,6,1525749476,0.0113
9,14,6,1530792768,0.0113
9,14,6,1532617906,0.0113
9,14,6,1536036910,0.0113
9,14,6,1544920761,0.0113
9,14,6,1548528515,0.0113
9,14,6,1550374967,0.0113
9,14,6,1552716519,0.0113
9,14,6,1558436088,0.0113
9,14,6,1558996352,0.0113
9,14,6,1559769730,0.0113
9,14,6,1562205150,0.0113
9,14,6,1569126891,0.0113
9,14,6,1589873735,0.0113
9,14,6,1600276619,0.0113
9,14,6,1602710484,0.0113
9,14,6,1605120796,0.0113
9,14,6,1605934320,0.0113
9,14,6,1606668767,0.0113
9,14,6,1622672635,0.0113
9,14,6,162666476,0.0113
9,14,6,1632541498,0.0113
9,14,6,1634175999,0.0113
9,14,6,1640908640,0.0113
9,14,6,1641547963,0.0113
9,14,6,1642172416,0.0113
9,14,6,1642878148,0.0113
9,14,6,165034037,0.0113
9,14,6,1651964486,0.0113
9,14,6,1654171783,0.0113
9,14,6,1654439301,0.0113
9,14,6,1654966419,0.0113
9,14,6,1661301594,0.0113
9,14,6,1661301995,0.0113
