level,M,N,seed,linearityRSquared
2,1,16,1001427231,0.1133
2,1,16,1002366797,0.0408
2,1,16,1012057892,0.1552
2,1,16,1013132103,0.0031
2,1,16,1014717709,0.0162
2,1,16,1026922035,0.0224
2,1,16,1029147075,0.0321
2,1,16,1031702667,0.0001
2,1,16,1033622902,0.0254
2,1,16,1035811137,0.0036
2,1,16,1036408008,0.0041
2,1,16,103718413,0.0266
2,1,16,1060434707,0.0171
2,1,16,1062984232,0.0493
2,1,16,1072567287,0.0090
2,1,16,1074708876,0.0143
2,1,16,1076245341,0.0048
2,1,16,107681155,0.0000
2,1,16,1078549398,0.0301
2,1,16,1080209692,0.0028
2,1,16,1083968067,0.0018
2,1,16,1085132997,0.0030
2,1,16,1085488272,0.0052
2,1,16,1087632942,0.0101
2,1,16,1099478714,0.0189
2,1,16,1103297900,0.0199
2,1,16,1107405273,0.0023
2,1,16,110889107,0.0212
2,1,16,1114549085,0.0482
2,1,16,1122010857,0.0001
2,1,16,1123006755,0.0134
2,1,16,1125593924,0.0037
2,1,16,1126458828,0.0002
2,1,16,1128622077,0.0115
2,1,16,1134793784,0.0188
2,1,16,1137322580,0.0083
2,1,16,1139122773,0.0485
2,1,16,1139158243,0.0052
2,1,16,113916748,0.0205
2,1,16,1141551173,0.0187
2,1,16,1142188025,0.0169
2,1,16,114569370,0.0438
2,1,16,1149167049,0.0626
2,1,16,1153118460,0.0039
2,1,16,1163064016,0.0068
2,1,16,1165476451,0.0006
2,1,16,1166211825,0.0015
2,1,16,1174108690,0.0015
2,1,16,1177393289,0.0023
2,1,16,1177454261,0.0738
2,1,16,1178363203,0.0668
2,1,16,1179151292,0.0239
2,1,16,1179578985,0.1230
2,1,16,1181884336,0.0000
2,1,16,1184347117,0.0090
2,1,16,1189013657,0.0434
2,1,16,1189897559,0.0261
2,1,16,1190018701,0.0717
2,1,16,1192020434,0.0000
2,1,16,1194355300,0.0009
2,1,16,1194991691,0.0020
2,1,16,1199864294,0.0016
2,1,16,1205819440,0.0035
2,1,16,1210596624,0.0187
2,1,16,1218386773,0.0040
2,1,16,1221344927,0.0349
2,1,16,1235501548,0.0001
2,1,16,1241928338,0.0102
2,1,16,124404247,0.0119
2,1,16,1244412885,0.0204
2,1,16,1259816212,0.0190
2,1,16,1262628040,0.0015
2,1,16,1262948602,0.0212
2,1,16,1263486591,0.0126
2,1,16,12655963,0.0129
2,1,16,1266175885,0.0370
2,1,16,1276879103,0.0023
2,1,16,1281260390,0.0133
2,1,16,1286700257,0.0190
2,1,16,1291783535,0.0183
2,1,16,1300150858,0.0349
2,1,16,1305877954,0.0051
2,1,16,1307455252,0.0077
2,1,16,1307659566,0.0031
2,1,16,1307886880,0.0050
2,1,16,130830295,0.0218
2,1,16,1311006219,0.0121
2,1,16,1323659657,0.0887
2,1,16,1332812036,0.0001
2,1,16,1334242273,0.0045
2,1,16,1339626390,0.0001
2,1,16,1339932215,0.0144
2,1,16,1344745010,0.0021
2,1,16,1347887217,0.0333
2,1,16,1349966370,0.0013
2,1,16,1351882203,0.0413
2,1,16,1352097030,0.0092
2,1,16,135342794,0.0064
2,1,16,1362529068,0.0004
2,1,16,1362807546,0.0222
2,1,16,1362927434,0.0018
2,1,16,1369947344,0.0184
2,1,16,1369990613,0.0205
2,1,16,1372397901,0.0079
2,1,16,1374401647,0.0656
2,1,16,1378337932,0.1178
2,1,16,1378519715,0.0525
2,1,16,1384001714,0.0001
2,1,16,1385478455,0.0356
2,1,16,1393337317,0.1815
2,1,16,1396239170,0.0035
2,1,16,1397267219,0.0281
2,1,16,1398092379,0.0355
2,1,16,1400398560,0.0000
2,1,16,1402983969,0.0146
2,1,16,1414777772,0.0008
2,1,16,1419094134,0.0180
2,1,16,1430241487,0.0104
2,1,16,1434611159,0.0025
2,1,16,143845168,0.0284
2,1,16,1438904696,0.0010
2,1,16,1440069500,0.0660
2,1,16,1442777214,0.0393
2,1,16,144604228,0.0155
2,1,16,1446658328,0.0088
2,1,16,1460318742,0.0133
2,1,16,1482196585,0.0096
2,1,16,1489522858,0.0046
2,1,16,14936278,0.0231
2,1,16,1497529937,0.0025
2,1,16,1498416246,0.0102
2,1,16,1499436330,0.0726
2,1,16,1501721611,0.0007
2,1,16,1502768027,0.0064
2,1,16,1517749108,0.0319
2,1,16,1518710678,0.0002
2,1,16,1543909273,0.0111
2,1,16,1545785992,0.0539
2,1,16,15486599,0.0024
2,1,16,1555524716,0.0039
2,1,16,1557594736,0.0044
2,1,16,15576454,0.0340
2,1,16,1564248782,0.0200
2,1,16,1565672494,0.0163
2,1,16,1569047275,0.0180
2,1,16,1569382399,0.0097
2,1,16,1575979722,0.0148
