level,M,N,seed,linearityRSquared
2,4,4,1001427231,0.0859
2,4,4,1002366797,0.1602
2,4,4,1012057892,0.2193
2,4,4,1013132103,0.0260
2,4,4,1014717709,0.3687
2,4,4,1026922035,0.4252
2,4,4,1029147075,0.5525
2,4,4,1031702667,0.0428
2,4,4,1033622902,0.3766
2,4,4,1035811137,0.0011
2,4,4,1036408008,0.0417
2,4,4,103718413,0.2272
2,4,4,1060434707,0.0405
2,4,4,1062984232,0.0013
2,4,4,1072567287,0.1826
2,4,4,1074708876,0.2889
2,4,4,1076245341,0.2563
2,4,4,107681155,0.0124
2,4,4,1078549398,0.0093
2,4,4,1080209692,0.0216
2,4,4,1083968067,0.1446
2,4,4,1085132997,0.3517
2,4,4,1085488272,0.1428
2,4,4,1087632942,0.2192
2,4,4,1099478714,0.2748
2,4,4,1103297900,0.1547
2,4,4,1107405273,0.0427
2,4,4,110889107,0.4464
2,4,4,1114549085,0.1170
2,4,4,1122010857,0.2816
2,4,4,1123006755,0.1983
2,4,4,1125593924,0.0957
2,4,4,1126458828,0.2652
2,4,4,1128622077,0.0213
2,4,4,1134793784,0.0855
2,4,4,1137322580,0.2181
2,4,4,1139122773,0.1408
2,4,4,1139158243,0.2025
2,4,4,113916748,0.0085
2,4,4,1141551173,0.1646
2,4,4,1142188025,0.1068
2,4,4,114569370,0.0026
2,4,4,1149167049,0.2999
2,4,4,1153118460,0.2214
2,4,4,1163064016,0.4143
2,4,4,1165476451,0.1589
2,4,4,1166211825,0.3605
2,4,4,1174108690,0.0291
2,4,4,1177393289,0.2872
2,4,4,1177454261,0.0035
2,4,4,1178363203,0.1779
2,4,4,1179151292,0.0776
2,4,4,1179578985,0.1435
2,4,4,1181884336,0.0236
2,4,4,1184347117,0.0168
2,4,4,1189013657,0.2164
2,4,4,1189897559,0.3028
2,4,4,1190018701,0.1188
2,4,4,1192020434,0.1487
2,4,4,1194355300,0.0045
2,4,4,1194991691,0.4481
2,4,4,1199864294,0.0359
2,4,4,1205819440,0.0076
2,4,4,1210596624,0.0335
2,4,4,1218386773,0.0104
2,4,4,1221344927,0.1877
2,4,4,1235501548,0.0821
2,4,4,1241928338,0.1589
2,4,4,124404247,0.2652
2,4,4,1244412885,0.0190
2,4,4,1259816212,0.1035
2,4,4,1262628040,0.1646
2,4,4,1262948602,0.0459
2,4,4,1263486591,0.1492
2,4,4,12655963,0.2276
2,4,4,1266175885,0.4328
2,4,4,1276879103,0.0711
