level,M,N,seed,linearityRSquared
4,1,16,1000535603,0.0050
4,1,16,1000720779,0.0021
4,1,16,100216697,0.0032
4,1,16,1004071431,0.0012
4,1,16,1005758474,0.0123
4,1,16,1008047005,0.0161
4,1,16,1010202339,0.0028
4,1,16,1012106734,0.0404
4,1,16,101509996,0.0528
4,1,16,1016667673,0.0001
4,1,16,1016912099,0.0008
4,1,16,1021791104,0.0176
4,1,16,1022583277,0.0210
4,1,16,1034863911,0.0284
4,1,16,1034879352,0.0000
4,1,16,1051691778,0.0031
4,1,16,1051804867,0.0113
4,1,16,1052698427,0.0258
4,1,16,1058496508,0.0266
4,1,16,1058622478,0.0027
4,1,16,1063517319,0.0089
4,1,16,1069201345,0.0038
4,1,16,1077426309,0.0117
4,1,16,1079267983,0.0407
4,1,16,1082219467,0.0054
4,1,16,1084224898,0.0000
4,1,16,1094235124,0.0051
4,1,16,1094718250,0.0012
4,1,16,1096228115,0.0193
4,1,16,1096611887,0.0054
4,1,16,111155642,0.0013
4,1,16,1118348014,0.0000
4,1,16,1122721646,0.0078
4,1,16,1132527312,0.0383
4,1,16,1142572297,0.0010
4,1,16,114755728,0.0095
4,1,16,1152004463,0.0372
4,1,16,1153038499,0.0104
4,1,16,1156402266,0.0201
4,1,16,1165499346,0.0065
4,1,16,116946143,0.0406
4,1,16,1175442267,0.0024
4,1,16,117670319,0.0579
4,1,16,1180590821,0.0080
4,1,16,1185218584,0.0267
4,1,16,1186280725,0.0001
4,1,16,1200798902,0.0028
4,1,16,120131558,0.0019
4,1,16,1204922012,0.0283
4,1,16,1206685014,0.0002
4,1,16,1208720042,0.0313
4,1,16,1210187630,0.0053
4,1,16,1219645715,0.0014
4,1,16,1220839627,0.0002
4,1,16,1222145457,0.0075
4,1,16,1222786603,0.0438
4,1,16,1224151692,0.0000
4,1,16,1225099763,0.0161
4,1,16,1225864703,0.0249
4,1,16,1227387314,0.0363
4,1,16,1229181006,0.0021
4,1,16,1232725829,0.0026
4,1,16,1233712948,0.0260
4,1,16,1233855121,0.0043
4,1,16,1241467071,0.0002
