level,M,N,seed,linearityRSquared
5,6,6,1003182981,0.2386
5,6,6,1017987802,0.0607
5,6,6,1022722694,0.2386
5,6,6,1028582158,0.2386
5,6,6,1030529282,0.0420
5,6,6,1039656440,0.2386
5,6,6,1039958926,0.0075
5,6,6,1040485610,0.0664
5,6,6,1045407781,0.2386
5,6,6,1052231767,0.2386
5,6,6,105819244,0.2386
5,6,6,1058324638,0.2386
5,6,6,106318831,0.2386
5,6,6,1067622423,0.0447
5,6,6,1075850570,0.2386
5,6,6,1076557370,0.0938
5,6,6,1079499836,0.0060
5,6,6,1084927739,0.0060
5,6,6,1111676510,0.2386
5,6,6,111213096,0.2386
5,6,6,1114571908,0.2386
5,6,6,1115187842,0.2386
5,6,6,112635349,0.0768
5,6,6,1126401397,0.2386
5,6,6,1131581690,0.0004
5,6,6,1131613135,0.0161
5,6,6,1132145483,0.2386
5,6,6,1140193272,0.2386
5,6,6,1144114778,0.0130
5,6,6,1144164565,0.0106
5,6,6,1146501196,0.2386
5,6,6,1151216223,0.2386
5,6,6,1153094009,0.0287
5,6,6,1153483595,0.2386
5,6,6,1155681091,0.0664
5,6,6,1168390281,0.2386
5,6,6,1171810536,0.2386
5,6,6,1172298365,0.0037
5,6,6,117280943,0.2386
5,6,6,1177570378,0.2386
5,6,6,1179084262,0.0815
5,6,6,1182100217,0.2386
5,6,6,1184413362,0.0815
5,6,6,1185378119,0.0859
5,6,6,1191698522,0.2386
5,6,6,1193832465,0.2386
5,6,6,1204460456,0.2386
5,6,6,1212235686,0.0060
5,6,6,1214761128,0.2386
5,6,6,1215814554,0.0938
5,6,6,1218495589,0.1006
5,6,6,1219066790,0.0815
5,6,6,1225368746,0.0547
5,6,6,123045253,0.0900
5,6,6,1232264175,0.2386
5,6,6,1236444769,0.0938
5,6,6,124298841,0.0859
5,6,6,1243820484,0.2386
5,6,6,1244852270,0.2386
5,6,6,124744416,0.1006
5,6,6,1250199248,0.2386
5,6,6,1255624819,0.2386
5,6,6,1260801016,0.2386
5,6,6,1270812471,0.0447
5,6,6,1275296992,0.2386
5,6,6,1277878635,0.2386
5,6,6,1278196828,0.2386
5,6,6,129031295,0.2386
5,6,6,1304001244,0.2386
5,6,6,1304634074,0.2386
5,6,6,1310209629,0.0025
5,6,6,1316506596,0.0547
5,6,6,1319887540,0.2386
5,6,6,1329937215,0.2386
5,6,6,1333636312,0.0025
5,6,6,1340601869,0.2386
5,6,6,1341456887,0.0106
5,6,6,1341975249,0.0484
5,6,6,1345222923,0.0547
5,6,6,1349476568,0.0106
5,6,6,1367647265,0.2386
5,6,6,1368210735,0.2386
5,6,6,1368844364,0.2386
5,6,6,1373929398,0.2386
5,6,6,1401820683,0.2386
5,6,6,1403718119,0.2386
5,6,6,1406641139,0.2386
5,6,6,1407535259,0.2386
5,6,6,1408965899,0.1006
5,6,6,1414777487,0.2386
5,6,6,1418578811,0.2386
5,6,6,1419370100,0.0772
5,6,6,1423146805,0.0815
5,6,6,1431400282,0.0973
5,6,6,1431744832,0.0161
5,6,6,1434394644,0.0859
5,6,6,1444181202,0.0859
5,6,6,1451840723,0.2386
5,6,6,145544021,0.2386
