level,M,N,seed,linearityRSquared
15,4,4,1001341081,0.0378
15,4,4,1005755372,0.0001
15,4,4,1014816224,0.1544
15,4,4,1020955650,0.0041
15,4,4,1024450181,0.0016
15,4,4,1032566059,0.1525
15,4,4,1038393344,0.0021
15,4,4,1046915517,0.0011
15,4,4,1046974729,0.0040
15,4,4,1052142795,0.0373
15,4,4,1054967819,0.1445
15,4,4,1059153409,0.0112
15,4,4,1070238978,0.0158
15,4,4,1089473984,0.0544
15,4,4,1089614598,0.0304
15,4,4,1091509493,0.0010
15,4,4,1096826609,0.0243
15,4,4,109722433,0.0065
15,4,4,1114116632,0.0156
15,4,4,1116478248,0.0183
15,4,4,112082184,0.0005
15,4,4,1121341617,0.0450
15,4,4,1125550594,0.0008
15,4,4,1129819970,0.0295
15,4,4,1130430193,0.0289
15,4,4,113534766,0.0088
15,4,4,1148114156,0.0001
15,4,4,1151593180,0.0022
15,4,4,115191909,0.0095
15,4,4,1154270363,0.0156
15,4,4,115602614,0.0125
15,4,4,1159340127,0.0072
15,4,4,1160469555,0.1119
15,4,4,1164950881,0.1035
15,4,4,1174120565,0.0214
15,4,4,1175175259,0.0160
15,4,4,1179678138,0.0131
15,4,4,1189382733,0.0046
15,4,4,119171581,0.0695
15,4,4,1195068883,0.0198
15,4,4,119576871,0.0243
15,4,4,1213447672,0.0038
15,4,4,1221218304,0.0131
15,4,4,12214583,0.1268
15,4,4,1228781194,0.1489
15,4,4,1229919910,0.0004
15,4,4,1230585203,0.0011
15,4,4,1234368668,0.1533
15,4,4,1238125010,0.0121
15,4,4,1247698095,0.0512
15,4,4,1260629221,0.1119
15,4,4,1271187922,0.0028
15,4,4,1276084527,0.0282
15,4,4,127770166,0.0409
15,4,4,1281350883,0.0545
15,4,4,1284331831,0.0765
15,4,4,1286508618,0.0896
15,4,4,1291662324,0.0469
15,4,4,1298535775,0.0201
15,4,4,1302929716,0.0007
15,4,4,1307049131,0.0345
15,4,4,1309168321,0.0021
15,4,4,1325759029,0.0032
15,4,4,1332570787,0.0208
15,4,4,1346161136,0.0033
15,4,4,1348533344,0.0479
15,4,4,1352485704,0.0040
15,4,4,1354739891,0.0432
15,4,4,135556410,0.0039
15,4,4,1373840972,0.0034
15,4,4,1377007108,0.0047
15,4,4,1382786949,0.0341
15,4,4,1388932460,0.0107
15,4,4,1394987019,0.0579
15,4,4,1395626700,0.0819
15,4,4,139842817,0.1161
15,4,4,1399241903,0.0042
15,4,4,1403077877,0.0240
15,4,4,1404672514,0.0384
15,4,4,1408327055,0.0326
15,4,4,1411450064,0.0301
15,4,4,1413960578,0.0544
15,4,4,1417639488,0.0918
15,4,4,1419043578,0.0223
15,4,4,1419606687,0.0678
15,4,4,1420715112,0.0287
15,4,4,1428812722,0.0413
15,4,4,1429066163,0.0253
15,4,4,1430824342,0.0040
15,4,4,1440101620,0.0951
15,4,4,1440492797,0.0039
15,4,4,1441831121,0.0166
15,4,4,144358216,0.0322
15,4,4,1445736713,0.1077
15,4,4,1448689459,0.0174
15,4,4,1450537522,0.0149
15,4,4,1456671220,0.0730
15,4,4,1457365116,0.0037
15,4,4,1464155388,0.0966
15,4,4,1466376568,0.0468
15,4,4,1466415168,0.0055
15,4,4,146929159,0.0001
15,4,4,1469492675,0.0506
15,4,4,147358647,0.0003
15,4,4,14747164,0.0458
15,4,4,1475183953,0.0664
15,4,4,1481402425,0.0334
15,4,4,1483474622,0.1172
15,4,4,1485047187,0.0024
15,4,4,1485857980,0.0036
15,4,4,1486552512,0.0009
15,4,4,1490206701,0.0231
15,4,4,1490306522,0.0003
15,4,4,1493211433,0.0035
15,4,4,1499029792,0.0001
15,4,4,150133912,0.0598
15,4,4,1502164062,0.0275
15,4,4,1511078146,0.0079
15,4,4,1516193285,0.0365
15,4,4,1518211367,0.0272
15,4,4,1520091366,0.0765
15,4,4,1520343607,0.0396
15,4,4,1523312924,0.0099
15,4,4,1529160814,0.0119
15,4,4,1532079874,0.0104
15,4,4,1537849085,0.0319
15,4,4,1541869701,0.0003
15,4,4,1559646394,0.0040
15,4,4,1566302886,0.0634
15,4,4,1566575732,0.0135
15,4,4,157023644,0.0029
15,4,4,1574974235,0.0161
15,4,4,1576645926,0.0193
15,4,4,1592213772,0.0613
15,4,4,1594268813,0.0217
15,4,4,1595920561,0.1045
15,4,4,1598633045,0.2108
15,4,4,1603533041,0.0000
15,4,4,1605905315,0.1119
15,4,4,1607707631,0.0758
15,4,4,1608717914,0.0111
15,4,4,1613299923,0.0082
15,4,4,1614858624,0.0113
15,4,4,1618243425,0.0192
15,4,4,1619352902,0.1367
15,4,4,1620371521,0.0000
15,4,4,1621431638,0.0002
15,4,4,1622162036,0.0062
15,4,4,1624058070,0.0233
15,4,4,1630414029,0.0014
15,4,4,1634740635,0.0000
15,4,4,1638546946,0.0023
15,4,4,1640374508,0.0492
15,4,4,1640887129,0.0140
15,4,4,1645471682,0.0140
15,4,4,164905182,0.0107
15,4,4,1650891822,0.0155
15,4,4,165814670,0.0230
15,4,4,1660990402,0.0374
15,4,4,1661125770,0.0068
15,4,4,1667766695,0.0198
15,4,4,167125444,0.0131
15,4,4,167806227,0.0204
15,4,4,1679688465,0.0320
15,4,4,1680865612,0.0671
15,4,4,168284722,0.0182
15,4,4,1686253201,0.0807
15,4,4,1691942553,0.0076
15,4,4,1702263686,0.0010
15,4,4,170253886,0.0059
15,4,4,1702632365,0.0005
15,4,4,1702844146,0.0131
15,4,4,1710938738,0.0450
15,4,4,1719819239,0.1005
15,4,4,1720516658,0.0001
15,4,4,1727038916,0.0190
15,4,4,1730107160,0.0007
15,4,4,1732529926,0.1654
15,4,4,17383935,0.0136
15,4,4,1741365955,0.0801
15,4,4,1741528316,0.0044
15,4,4,1742860559,0.0189
15,4,4,1748480820,0.0093
15,4,4,1751362059,0.0176
15,4,4,1757020831,0.2012
15,4,4,1762032361,0.0019
15,4,4,1764653005,0.0990
15,4,4,1775347598,0.0807
15,4,4,178454748,0.0378
15,4,4,1821853131,0.0000
15,4,4,1822221821,0.0372
15,4,4,1835970029,0.0008
15,4,4,1839517760,0.0000
15,4,4,1845935743,0.0174
15,4,4,184813446,0.0208
15,4,4,1849189961,0.0077
15,4,4,1849906751,0.1119
15,4,4,1851495409,0.0089
15,4,4,1852548116,0.0349
15,4,4,1853190810,0.0007
15,4,4,1855513961,0.0041
15,4,4,1858606283,0.0546
15,4,4,1869645377,0.0111
15,4,4,1869714102,0.0128
15,4,4,1872950001,0.0083
15,4,4,188008178,0.0558
15,4,4,1880516332,0.0065
15,4,4,1886315630,0.0004
15,4,4,188748178,0.0157
15,4,4,188761403,0.0327
15,4,4,1888100583,0.0087
15,4,4,1889639,0.0023
15,4,4,1890893109,0.0064
15,4,4,1894306959,0.0391
15,4,4,1894461815,0.0359
15,4,4,1895011953,0.0250
15,4,4,189823851,0.0122
15,4,4,1907264038,0.0008
15,4,4,191496326,0.0014
15,4,4,1918426229,0.0203
15,4,4,1922787532,0.0184
15,4,4,1922913366,0.0154
15,4,4,1923381690,0.0558
15,4,4,1928906376,0.0322
15,4,4,1938699766,0.1063
15,4,4,1939453965,0.0298
15,4,4,1943496421,0.1213
15,4,4,1943918272,0.0903
15,4,4,1951711786,0.0383
15,4,4,195215428,0.0033
15,4,4,1958273711,0.0505
15,4,4,1958623064,0.1181
15,4,4,1961958570,0.1057
15,4,4,1962216397,0.1135
15,4,4,1964208810,0.0024
15,4,4,1968264266,0.0163
15,4,4,1968587007,0.0229
15,4,4,1973240443,0.0589
15,4,4,1973585885,0.0611
15,4,4,1979378276,0.0816
15,4,4,1984145964,0.0000
15,4,4,1986313173,0.0747
15,4,4,1987492158,0.1411
15,4,4,1988016315,0.0233
15,4,4,1994341559,0.0022
15,4,4,1996144320,0.0047
15,4,4,2002287767,0.0046
15,4,4,200264407,0.0288
15,4,4,2009191224,0.0399
15,4,4,2012842485,0.1119
15,4,4,2014569950,0.0075
15,4,4,2014650387,0.0080
15,4,4,2015424060,0.0515
15,4,4,2016975698,0.0004
15,4,4,2020072258,0.0051
15,4,4,2022737557,0.0230
15,4,4,203435223,0.0505
15,4,4,2035918527,0.0093
15,4,4,2037692299,0.0000
15,4,4,2038537790,0.0348
15,4,4,2047861772,0.0016
15,4,4,2048172098,0.0013
15,4,4,2055115408,0.1639
15,4,4,2055868672,0.0078
15,4,4,2061056448,0.0044
15,4,4,2068198542,0.0009
15,4,4,2071703427,0.0004
15,4,4,2074805682,0.0326
15,4,4,2077326725,0.0138
15,4,4,2087914199,0.0221
15,4,4,2099544259,0.1250
15,4,4,210894751,0.1495
15,4,4,2112119604,0.0633
15,4,4,2114769194,0.0281
15,4,4,2115620864,0.0614
15,4,4,2125391033,0.0059
15,4,4,2128118842,0.0828
15,4,4,212868030,0.0000
15,4,4,2137336054,0.0979
15,4,4,2140264724,0.0632
15,4,4,2142050755,0.0142
15,4,4,215433311,0.0702
15,4,4,219331440,0.0106
15,4,4,220864564,0.0019
15,4,4,223914273,0.0330
15,4,4,225084534,0.0189
15,4,4,232577767,0.0078
15,4,4,243102156,0.0426
15,4,4,267028110,0.0079
15,4,4,273425129,0.0445
15,4,4,279595710,0.0002
15,4,4,28004505,0.0039
15,4,4,284508093,0.0318
15,4,4,284803214,0.0009
15,4,4,287994996,0.0907
15,4,4,293622721,0.0554
15,4,4,302158177,0.0658
15,4,4,309362333,0.1366
15,4,4,309392496,0.0018
15,4,4,313125293,0.0001
15,4,4,316372412,0.0717
15,4,4,318687767,0.0852
15,4,4,320253301,0.1319
15,4,4,329673652,0.1459
15,4,4,329977570,0.0026
15,4,4,330584989,0.0577
15,4,4,335609715,0.0011
15,4,4,338856406,0.0206
15,4,4,342019525,0.0765
15,4,4,343540066,0.1174
15,4,4,343550053,0.0974
15,4,4,347028603,0.0000
15,4,4,352921522,0.0164
15,4,4,354245547,0.0018
15,4,4,355350135,0.0057
15,4,4,359117264,0.1374
15,4,4,361751672,0.0000
15,4,4,363642524,0.0435
15,4,4,368686385,0.0249
15,4,4,370266406,0.0002
15,4,4,372257535,0.1623
15,4,4,384428121,0.0093
15,4,4,38839298,0.0007
15,4,4,392034811,0.0787
15,4,4,398806330,0.0376
15,4,4,401054099,0.0202
15,4,4,403662088,0.0831
15,4,4,410743876,0.0007
15,4,4,414559278,0.0038
15,4,4,415238617,0.1119
15,4,4,418413893,0.0036
15,4,4,419783894,0.0651
15,4,4,424852473,0.0180
15,4,4,427323137,0.0001
15,4,4,430274817,0.0020
15,4,4,43218891,0.0508
15,4,4,436107635,0.0430
15,4,4,436699660,0.0015
15,4,4,438464693,0.0001
15,4,4,442960467,0.0189
15,4,4,444039609,0.0001
15,4,4,444639038,0.0138
15,4,4,460412419,0.0088
15,4,4,469176981,0.0062
15,4,4,476270391,0.0157
15,4,4,476638304,0.0134
15,4,4,481706306,0.0166
15,4,4,496308853,0.1215
15,4,4,499712650,0.0036
15,4,4,504548286,0.0249
15,4,4,514602746,0.0807
15,4,4,515338573,0.0865
15,4,4,521055333,0.0276
15,4,4,53295153,0.0446
15,4,4,533443570,0.0561
15,4,4,536347946,0.0352
15,4,4,536423245,0.0047
15,4,4,538176314,0.0000
15,4,4,540183644,0.0212
15,4,4,540209540,0.0260
15,4,4,542590430,0.0001
15,4,4,543529070,0.1102
15,4,4,545608535,0.0281
15,4,4,547635763,0.0006
15,4,4,547816882,0.0010
15,4,4,558092674,0.0474
15,4,4,559658330,0.0785
15,4,4,560215558,0.0021
15,4,4,56163440,0.0680
15,4,4,565044049,0.0025
15,4,4,565419113,0.0157
15,4,4,568012372,0.0073
15,4,4,575255319,0.1791
15,4,4,581414923,0.0209
15,4,4,583155657,0.0009
15,4,4,596993207,0.0069
15,4,4,598101034,0.0166
15,4,4,60653134,0.0615
15,4,4,607068448,0.0168
15,4,4,608657682,0.0685
15,4,4,613409398,0.0769
15,4,4,616485981,0.0262
15,4,4,619404897,0.0125
15,4,4,628084641,0.0115
15,4,4,650170942,0.0471
15,4,4,65019098,0.0927
15,4,4,650606204,0.0500
15,4,4,651488128,0.0004
15,4,4,652401203,0.0009
15,4,4,659565226,0.0039
15,4,4,670915214,0.0043
15,4,4,671237592,0.0028
15,4,4,672094401,0.0036
15,4,4,672109252,0.0024
15,4,4,672397407,0.0095
15,4,4,677425772,0.0159
15,4,4,680300391,0.0050
15,4,4,682855938,0.0140
15,4,4,683348621,0.0171
15,4,4,684392705,0.0120
15,4,4,686688572,0.0042
15,4,4,687168914,0.0530
15,4,4,687277009,0.0096
15,4,4,688444551,0.1179
15,4,4,694640081,0.0009
15,4,4,696571654,0.0214
15,4,4,699578192,0.0038
15,4,4,705286426,0.0204
15,4,4,705359044,0.0257
15,4,4,7111804,0.0025
15,4,4,723761200,0.0200
15,4,4,728297588,0.0455
15,4,4,729493920,0.0245
15,4,4,73036394,0.1241
15,4,4,731177838,0.0042
15,4,4,734269961,0.0002
15,4,4,735572330,0.0237
15,4,4,739378996,0.0050
15,4,4,745309624,0.0152
15,4,4,746025133,0.0121
