level,M,N,seed,linearityRSquared
13,3,3,100334696,0.5807
13,3,3,1009229447,0.0188
13,3,3,1010932164,0.2088
13,3,3,1012869568,0.6417
13,3,3,1018889751,0.2817
13,3,3,1021967227,0.0004
13,3,3,102280803,0.0180
13,3,3,1024734536,0.2639
13,3,3,1033033434,0.2939
13,3,3,1034628327,0.4494
13,3,3,1035399153,0.0677
13,3,3,1041640248,0.0153
13,3,3,1042768624,0.1538
13,3,3,1044706667,0.0013
13,3,3,1049469142,0.1149
13,3,3,1055293516,0.0016
13,3,3,1055999818,0.0792
13,3,3,1066819082,0.0998
13,3,3,1071405622,0.1767
13,3,3,1072816653,0.0055
13,3,3,107858546,0.1950
13,3,3,1085292328,0.0240
13,3,3,1087559589,0.4211
13,3,3,10889602,0.1263
13,3,3,1089481602,0.4377
13,3,3,1090021741,0.3897
13,3,3,1095229560,0.0219
13,3,3,1119739660,0.0336
13,3,3,1119913660,0.0127
13,3,3,1121788155,0.5643
13,3,3,1123957625,0.2269
13,3,3,112714695,0.0123
13,3,3,112803900,0.0391
13,3,3,1131392376,0.5220
13,3,3,113625682,0.1159
13,3,3,1140268074,0.0931
13,3,3,1147801063,0.3196
13,3,3,1149310547,0.5081
13,3,3,1149675945,0.3628
13,3,3,1154482944,0.3499
13,3,3,1159043200,0.0776
13,3,3,116013539,0.0000
13,3,3,1167164095,0.2432
13,3,3,1170387944,0.0052
13,3,3,1170753960,0.0022
13,3,3,1171550889,0.4049
13,3,3,1183217684,0.0056
13,3,3,1183839141,0.0350
13,3,3,1186326919,0.1328
13,3,3,119306034,0.0120
13,3,3,1198305612,0.4599
13,3,3,1200800358,0.2082
13,3,3,1208064624,0.0797
13,3,3,1208894535,0.3323
13,3,3,121848537,0.0136
13,3,3,1220846468,0.1620
13,3,3,1222949588,0.1677
13,3,3,1232002747,0.0467
13,3,3,1235717330,0.5272
13,3,3,1240105649,0.0222
13,3,3,1245146245,0.2205
13,3,3,12481666,0.6016
13,3,3,1248990245,0.0428
13,3,3,1252622799,0.0206
13,3,3,1260255782,0.2288
13,3,3,126537086,0.0000
13,3,3,1266488720,0.0197
13,3,3,1277614136,0.1926
13,3,3,1278655297,0.5961
13,3,3,1283508924,0.0119
13,3,3,128849205,0.3072
13,3,3,1294751766,0.1847
13,3,3,1295604390,0.2356
13,3,3,1296052736,0.0212
13,3,3,1300485353,0.3210
13,3,3,1305346275,0.2289
13,3,3,1306554616,0.3843
13,3,3,1306616824,0.0020
13,3,3,1308551323,0.0000
13,3,3,1310460246,0.5621
13,3,3,1321452978,0.0175
13,3,3,1327951166,0.3534
13,3,3,1335075809,0.0002
13,3,3,1336996873,0.6584
13,3,3,1338927563,0.0005
13,3,3,1342400852,0.0207
13,3,3,1343252007,0.0054
13,3,3,1347620170,0.0531
13,3,3,1348541570,0.1179
13,3,3,1348689589,0.1667
13,3,3,134871044,0.1858
13,3,3,1354055929,0.0540
13,3,3,1364734752,0.0080
13,3,3,1367329043,0.2583
13,3,3,1369758537,0.1405
13,3,3,1370730297,0.0174
13,3,3,1373215267,0.3773
13,3,3,1373343923,0.0057
13,3,3,1374036447,0.0988
13,3,3,1377641605,0.2410
13,3,3,1383967720,0.3452
13,3,3,1387631371,0.0026
13,3,3,1398032593,0.3189
13,3,3,1398607408,0.0120
13,3,3,140792612,0.0069
13,3,3,1411770614,0.0942
13,3,3,1420378545,0.0052
13,3,3,1431273294,0.0402
13,3,3,143174518,0.0038
13,3,3,1433030683,0.0020
13,3,3,1434275498,0.0062
13,3,3,1435693011,0.1732
13,3,3,1437518404,0.6752
13,3,3,143828757,0.6135
13,3,3,1439476180,0.0094
13,3,3,144151369,0.3734
13,3,3,1441946452,0.0756
13,3,3,1450788410,0.2788
13,3,3,1452268325,0.1502
13,3,3,1454361430,0.1603
13,3,3,1455966942,0.2631
13,3,3,1456002608,0.6186
13,3,3,1458581845,0.2410
13,3,3,1460623476,0.1406
13,3,3,1465543548,0.0158
13,3,3,1469383037,0.1788
13,3,3,1472392893,0.0053
13,3,3,1477413073,0.0048
13,3,3,1477603777,0.3470
13,3,3,1485705260,0.4008
13,3,3,148815703,0.0003
13,3,3,1493738666,0.0018
13,3,3,1496638450,0.0164
13,3,3,1502756878,0.0007
13,3,3,1511014196,0.3226
13,3,3,1512173849,0.0058
13,3,3,1514724235,0.4841
13,3,3,151641113,0.6968
13,3,3,1520513517,0.0004
13,3,3,1523119098,0.4442
13,3,3,1523416595,0.0317
13,3,3,1524709717,0.5423
13,3,3,1525290395,0.0034
13,3,3,1525356389,0.0165
13,3,3,1530730166,0.5061
13,3,3,1537696857,0.0599
13,3,3,1538219310,0.0001
13,3,3,1538635465,0.1147
13,3,3,1543032626,0.0455
13,3,3,1543871876,0.5418
13,3,3,1545582358,0.0664
13,3,3,1548010334,0.2410
13,3,3,1548024550,0.3303
13,3,3,1550908784,0.2499
13,3,3,1553510902,0.2560
13,3,3,1554451398,0.0456
13,3,3,1567489355,0.0403
13,3,3,1569987945,0.1350
13,3,3,1573887778,0.1907
13,3,3,1577567759,0.4458
13,3,3,1577899726,0.0120
13,3,3,1579325423,0.0073
13,3,3,1579718788,0.0099
13,3,3,1591829520,0.0147
13,3,3,1597192292,0.3155
13,3,3,1597649420,0.5027
13,3,3,1601564752,0.6607
13,3,3,1601766857,0.1092
13,3,3,1605354317,0.3871
13,3,3,1617315229,0.5726
13,3,3,1618232878,0.0226
13,3,3,161987877,0.0079
13,3,3,1627878098,0.1147
13,3,3,1628647456,0.0032
13,3,3,1662992992,0.2410
13,3,3,1666216751,0.0029
13,3,3,1670639419,0.3229
13,3,3,1674010505,0.3354
13,3,3,167502115,0.6300
13,3,3,1677752354,0.2410
13,3,3,1680410501,0.3979
13,3,3,1685156690,0.3763
13,3,3,1688723499,0.4644
13,3,3,1692069932,0.0354
13,3,3,1693272981,0.0026
13,3,3,1695411640,0.0268
13,3,3,1698163619,0.0172
13,3,3,1710804631,0.6087
13,3,3,1724803975,0.2410
13,3,3,1729547969,0.0032
13,3,3,1739807908,0.0763
13,3,3,1749190164,0.6804
13,3,3,1752843671,0.0133
13,3,3,1756758712,0.0001
13,3,3,1758501093,0.2410
13,3,3,1762505672,0.5891
13,3,3,1768078034,0.1726
13,3,3,1775113260,0.1198
13,3,3,1775484855,0.1548
13,3,3,1777306666,0.0015
13,3,3,177866854,0.4458
13,3,3,1782619294,0.0017
