level,M,N,seed,linearityRSquared
9,1,16,1000612422,0.0939
9,1,16,1005743688,0.0287
9,1,16,1012526611,0.0518
9,1,16,1013470508,0.0000
9,1,16,1014699857,0.1111
9,1,16,1021212094,0.1065
9,1,16,1023620241,0.1372
9,1,16,102500303,0.0057
9,1,16,1025350586,0.0086
9,1,16,1026947808,0.0149
9,1,16,102798326,0.2873
9,1,16,1033643945,0.0504
9,1,16,10366332,0.0535
9,1,16,1036715472,0.0009
9,1,16,1036886040,0.0006
9,1,16,1042129816,0.0015
9,1,16,1045303674,0.0011
9,1,16,1046581283,0.0033
9,1,16,1048139332,0.0040
9,1,16,1056777013,0.0173
9,1,16,1060152815,0.0022
9,1,16,1065999551,0.0244
9,1,16,1068394074,0.0540
9,1,16,1070316141,0.0451
9,1,16,1083663764,0.0084
9,1,16,1089116016,0.0356
9,1,16,1089854282,0.0034
9,1,16,1091702415,0.0221
9,1,16,1098500762,0.0000
9,1,16,1112182810,0.1699
9,1,16,1113353909,0.0512
9,1,16,1130001084,0.0119
9,1,16,113216728,0.1631
9,1,16,113226136,0.0592
9,1,16,1147842194,0.0137
9,1,16,1149210272,0.1169
9,1,16,1151417878,0.1438
9,1,16,1153292106,0.0536
9,1,16,1155410265,0.0000
9,1,16,1156992488,0.0241
9,1,16,1158454978,0.0070
9,1,16,1163938924,0.0016
9,1,16,1170396013,0.2484
9,1,16,1174312248,0.0160
9,1,16,1174981387,0.1149
9,1,16,1176208944,0.0085
9,1,16,1187386784,0.0890
9,1,16,1188866442,0.0350
9,1,16,1195757829,0.0065
9,1,16,1198818934,0.0681
9,1,16,1200250875,0.0110
9,1,16,1202062857,0.1081
9,1,16,1206869159,0.0115
9,1,16,1206893123,0.0055
9,1,16,1208536855,0.0170
9,1,16,1214218862,0.0040
9,1,16,1218530780,0.0000
9,1,16,1220996157,0.1262
9,1,16,1222397343,0.0023
9,1,16,1226734029,0.0204
9,1,16,1228326570,0.1649
9,1,16,1232613401,0.0550
9,1,16,1234594776,0.1278
9,1,16,1238664408,0.0024
9,1,16,1252487404,0.0001
9,1,16,1255913129,0.0005
9,1,16,1257669905,0.0003
9,1,16,1261632250,0.0438
9,1,16,12685745,0.0054
9,1,16,1269247589,0.0090
9,1,16,1272008104,0.1057
9,1,16,1277848589,0.0273
9,1,16,1284166195,0.0391
9,1,16,129340832,0.0066
9,1,16,1295095911,0.0033
9,1,16,1302617698,0.0667
9,1,16,1307286156,0.1170
9,1,16,1325844456,0.1124
9,1,16,1328794351,0.0979
9,1,16,1338875859,0.0142
9,1,16,1343430974,0.0000
9,1,16,1348407609,0.0056
9,1,16,1353036250,0.0135
9,1,16,1372745862,0.0042
9,1,16,1377433431,0.0332
9,1,16,1382066714,0.0633
9,1,16,138442453,0.0004
9,1,16,1384857432,0.0015
9,1,16,1385068994,0.0024
9,1,16,1386444692,0.0217
9,1,16,1394684147,0.1202
9,1,16,139479264,0.0580
9,1,16,1396990917,0.0131
9,1,16,1399720293,0.0055
9,1,16,1407749714,0.0043
9,1,16,1409972466,0.0127
9,1,16,1410757633,0.0203
9,1,16,1418285484,0.0401
9,1,16,1421851357,0.0228
9,1,16,1424267094,0.0003
9,1,16,142893566,0.0011
9,1,16,1429223195,0.0014
9,1,16,1429653092,0.0023
9,1,16,1432292301,0.0070
9,1,16,1435013434,0.1229
9,1,16,1435861176,0.0415
9,1,16,144751898,0.1005
9,1,16,1448182689,0.0047
9,1,16,144830788,0.0131
9,1,16,1457955304,0.0017
9,1,16,1464114596,0.0199
9,1,16,1473102998,0.0503
9,1,16,1473315370,0.0000
9,1,16,1473468318,0.0163
9,1,16,1477765947,0.0780
9,1,16,1481734586,0.0076
9,1,16,1483029611,0.0036
9,1,16,1493796541,0.0410
9,1,16,1500926989,0.0159
9,1,16,1506287851,0.0655
9,1,16,1511590468,0.0341
9,1,16,1525749476,0.0779
9,1,16,1530792768,0.0346
9,1,16,1532617906,0.0015
9,1,16,1536036910,0.0214
9,1,16,1544920761,0.1456
9,1,16,1548528515,0.0201
9,1,16,1550374967,0.1025
9,1,16,1552716519,0.0536
9,1,16,1558436088,0.0161
9,1,16,1558996352,0.0126
9,1,16,1559769730,0.0180
9,1,16,1562205150,0.0029
9,1,16,1569126891,0.0078
9,1,16,1589873735,0.0986
9,1,16,1600276619,0.0103
9,1,16,1602710484,0.0448
9,1,16,1605120796,0.1729
9,1,16,1605934320,0.0456
9,1,16,1606668767,0.0009
9,1,16,1622672635,0.0712
9,1,16,162666476,0.0313
9,1,16,1632541498,0.0043
9,1,16,1634175999,0.0313
9,1,16,1640908640,0.0092
9,1,16,1641547963,0.0149
9,1,16,1642172416,0.0808
9,1,16,1642878148,0.0034
9,1,16,165034037,0.0949
9,1,16,1651964486,0.1261
9,1,16,1654171783,0.0159
9,1,16,1654439301,0.0148
9,1,16,1654966419,0.0430
9,1,16,1661301594,0.0254
9,1,16,1661301995,0.0077
9,1,16,1667870915,0.0147
9,1,16,1673315734,0.0011
9,1,16,1676410162,0.1321
9,1,16,1683609487,0.0252
9,1,16,1683845298,0.0565
9,1,16,1686999695,0.1003
9,1,16,1690209127,0.1645
9,1,16,1691847105,0.1947
9,1,16,1692839770,0.0584
9,1,16,1698052607,0.0213
9,1,16,1701210,0.0284
9,1,16,1706993396,0.0837
9,1,16,1707288956,0.0963
9,1,16,170804872,0.0079
9,1,16,1711501271,0.0763
9,1,16,1715603375,0.0004
9,1,16,1718262071,0.1092
9,1,16,1724136653,0.0902
9,1,16,1729018270,0.0000
9,1,16,1729081531,0.0347
9,1,16,1729923620,0.0137
9,1,16,1730431938,0.0009
9,1,16,1738998462,0.1038
9,1,16,1739647054,0.0494
9,1,16,1740762912,0.0806
9,1,16,1743757522,0.0011
9,1,16,1744013942,0.0001
9,1,16,1761161637,0.1351
9,1,16,1765003194,0.0140
9,1,16,1766780556,0.0005
9,1,16,177793423,0.0378
9,1,16,1779476824,0.0220
9,1,16,1780026087,0.0514
9,1,16,1780730801,0.0308
9,1,16,1781850753,0.0126
9,1,16,1783425379,0.0821
9,1,16,1783439499,0.0223
9,1,16,1795592533,0.1258
9,1,16,1799069002,0.0372
9,1,16,1799152994,0.0180
9,1,16,1800603885,0.0089
9,1,16,1802407780,0.2812
9,1,16,1805806305,0.0407
9,1,16,1809236643,0.0506
9,1,16,1810477483,0.0993
9,1,16,1811776490,0.0254
9,1,16,1812774987,0.0001
9,1,16,1813106068,0.0003
9,1,16,1816914887,0.0510
9,1,16,1820581315,0.0589
9,1,16,1822376339,0.1699
9,1,16,1823965357,0.0423
9,1,16,1824113233,0.0222
9,1,16,1825890744,0.0843
9,1,16,1826515549,0.0226
9,1,16,1833594509,0.0146
9,1,16,1845466547,0.1295
9,1,16,1848400650,0.0042
9,1,16,1852039343,0.0025
9,1,16,1856683946,0.0329
9,1,16,1865093052,0.0000
9,1,16,1865371109,0.1487
9,1,16,1876465532,0.0003
9,1,16,187723133,0.0342
9,1,16,1887259748,0.0093
9,1,16,1888072187,0.0029
