level,M,N,seed,compressionDistance
all,14,2,1001427231,0.6996904024767802
all,14,2,1004306364,0.8129032258064516
all,14,2,1010978582,0.1477832512315271
all,14,2,1022846210,0.2167689161554192
all,14,2,1023722256,0.06635071090047394
all,14,2,1033480057,0.04215456674473068
all,14,2,103718413,0.7948717948717948
all,14,2,1037401273,0.25906735751295334
all,14,2,1038218488,0.1206896551724138
all,14,2,1038240813,0.6424242424242425
all,14,2,1052850471,0.3007915567282322
all,14,2,1053293722,0.6424242424242425
all,14,2,1059209602,0.725
all,14,2,1060434707,0.3315508021390374
all,14,2,1061751410,0.8220064724919094
all,14,2,1062255042,0.43575418994413406
all,14,2,1064032374,0.5875370919881305
all,14,2,106587538,0.14072494669509594
all,14,2,1076245341,0.5571847507331378
all,14,2,1082073250,0.19461697722567287
all,14,2,1083026305,0.5497076023391813
all,14,2,1087632942,0.9066666666666666
all,14,2,1093253708,0.6029850746268657
all,14,2,1094988923,0.16377171215880892
all,14,2,1096341932,0.11650485436893204
all,14,2,1099891794,0.6107784431137725
all,14,2,1107405273,0.750788643533123
all,14,2,1108994755,0.7859424920127795
all,14,2,1116182691,0.1691542288557214
all,14,2,112743658,0.01818181818181818
all,14,2,1128081783,0.8403908794788274
all,14,2,1135500214,0.6344410876132931
all,14,2,1139122773,0.5875370919881305
all,14,2,1139158243,0.16377171215880892
all,14,2,1139765352,0.7682539682539683
all,14,2,114569370,0.12875536480686695
all,14,2,1153118460,0.5057471264367817
all,14,2,1154008721,0.10628019323671498
all,14,2,1157790512,0.027906976744186046
all,14,2,1161547704,0.7770700636942676
all,14,2,1166211825,0.04044943820224719
all,14,2,1174427787,0.6265060240963856
all,14,2,1175519146,0.6344410876132931
all,14,2,1182440019,0.11138014527845036
all,14,2,1184347117,0.20944558521560575
all,14,2,1194991691,0.7421383647798742
all,14,2,1201170237,0.4843304843304843
all,14,2,1201565253,0.4563380281690141
all,14,2,1211334439,0.8874172185430463
all,14,2,1223901321,0.8311688311688312
all,14,2,1226275373,0.24742268041237114
all,14,2,1233913320,0.01366742596810934
all,14,2,1235501548,0.2167689161554192
all,14,2,1237131333,0.10120481927710843
all,14,2,1239558035,0.15644820295983086
all,14,2,1246105016,0.037383177570093455
all,14,2,124711068,0.5722713864306784
all,14,2,1250181728,0.5129682997118156
all,14,2,1270720746,0.4022038567493113
all,14,2,1288751559,0.8590163934426229
all,14,2,1292918822,0.4772727272727273
all,14,2,1293461712,0.022675736961451247
all,14,2,1300823014,0.34408602150537637
all,14,2,1305376595,0.691358024691358
all,14,2,1315379481,0.5647058823529412
all,14,2,1315459146,0.691358024691358
all,14,2,1317062028,0.7682539682539683
all,14,2,1317484954,0.05357142857142857
all,14,2,1318180947,0.6424242424242425
all,14,2,1318721770,0.09615384615384616
all,14,2,1319364568,0.4155124653739612
all,14,2,1336493410,0.14250614250614252
all,14,2,1337026208,0.17573221757322174
all,14,2,1339932215,0.759493670886076
all,14,2,1341796865,0.8496732026143791
all,14,2,1344745010,0.750788643533123
all,14,2,1348972292,0.3760217983651226
all,14,2,1351344834,0.2020618556701031
all,14,2,1352097030,0.8129032258064516
all,14,2,135342794,0.09112709832134293
all,14,2,1354571885,0.725
all,14,2,1355696803,0.7859424920127795
all,14,2,1356823191,0.8496732026143791
all,14,2,1360479120,0.42896935933147634
all,14,2,1360595726,0.02320185614849188
all,14,2,1362529068,0.3825136612021858
all,14,2,1367920983,0.3253333333333333
all,14,2,1369990613,0.6996904024767802
all,14,2,1370452686,0.691358024691358
all,14,2,1371795951,0.1745635910224439
all,14,2,137493304,0.13675213675213677
all,14,2,1375056305,0.16033755274261605
all,14,2,1380206301,0.5647058823529412
all,14,2,1390070123,0.4632768361581921
all,14,2,1396239170,0.6265060240963856
all,14,2,1398092379,0.4702549575070821
all,14,2,1409932949,0.09112709832134293
all,14,2,1410120414,0.7859424920127795
all,14,2,1411552849,0.10120481927710843
all,14,2,1411736710,0.7080745341614907
all,14,2,1411740561,0.18
all,14,2,1412314167,0.6666666666666666
all,14,2,1415951383,0.7335423197492164
all,14,2,1417221407,0.037383177570093455
all,14,2,1417484602,0.5422740524781341
all,14,2,1419094134,0.2167689161554192
all,14,2,1420211928,0.2664015904572565
all,14,2,1423060993,0.17573221757322174
all,14,2,1423682194,0.8038585209003215
all,14,2,1424869980,0.12682926829268293
all,14,2,142497295,0.17573221757322174
all,14,2,1431277483,0.6265060240963856
all,14,2,1438904696,0.49142857142857144
all,14,2,1444118058,0.3825136612021858
all,14,2,1453438136,0.8778877887788779
all,14,2,1460318742,0.4772727272727273
all,14,2,1460988487,0.8874172185430463
all,14,2,1489522858,0.2649350649350649
all,14,2,14936278,0.683076923076923
all,14,2,1497824864,0.18333333333333332
