level,M,N,seed,compressionDistance
8,4,4,1003192026,0.8717948717948718
8,4,4,101277513,0.5390428211586902
8,4,4,1026797542,0.37735849056603776
8,4,4,1026947808,0.1771058315334773
8,4,4,1035258029,0.24498886414253898
8,4,4,10366332,0.847457627118644
8,4,4,1036715472,0.5583756345177665
8,4,4,1036886040,0.5583756345177665
8,4,4,1042129816,0.14468085106382977
8,4,4,1048139332,0.5012406947890818
8,4,4,1070253627,0.2550335570469799
8,4,4,1078238519,0.34418604651162793
8,4,4,1079659711,0.5074626865671642
8,4,4,1089015963,0.5846153846153846
8,4,4,1092756634,0.36065573770491804
8,4,4,1098500762,0.5648854961832062
8,4,4,1101346450,0.3119266055045872
8,4,4,1122085835,0.2251655629139073
8,4,4,1128697502,0.5326633165829145
8,4,4,113226136,0.22026431718061673
8,4,4,1137220935,0.5263157894736842
8,4,4,1137545103,0.37176470588235294
8,4,4,1142484002,0.37735849056603776
8,4,4,1142597197,0.22026431718061673
8,4,4,1151417878,0.23008849557522124
8,4,4,1153292106,0.27539503386004516
8,4,4,1154926906,0.11320754716981132
8,4,4,1156992488,0.31724137931034485
8,4,4,1157730507,0.3279445727482679
8,4,4,1158454978,0.2251655629139073
8,4,4,1163938924,0.34418604651162793
8,4,4,1168887726,0.19607843137254902
8,4,4,1170396013,0.3886255924170616
8,4,4,1172590970,0.2251655629139073
8,4,4,1174981387,0.45255474452554745
8,4,4,1176071451,0.8636363636363636
8,4,4,1176208944,0.40572792362768495
8,4,4,1180691312,0.37176470588235294
8,4,4,118543745,0.47665847665847666
8,4,4,1186607487,0.5846153846153846
8,4,4,1188026251,0.30663615560640733
8,4,4,1189021742,0.4888888888888889
8,4,4,1192848505,0.5583756345177665
8,4,4,1198312004,0.1724137931034483
8,4,4,1198818934,0.5390428211586902
8,4,4,1200250875,0.3013698630136986
8,4,4,1202272553,0.35514018691588783
8,4,4,1206893123,0.23503325942350334
8,4,4,1208536855,0.39429928741092635
8,4,4,1212730453,0.06557377049180328
8,4,4,1213186888,0.37735849056603776
8,4,4,1214218862,0.3225806451612903
8,4,4,1218530780,0.36065573770491804
8,4,4,1224605099,0.37176470588235294
8,4,4,1228326570,0.34965034965034963
