level,M,N,seed,compressionDistance
9,3,3,1004424151,0.4852941176470588
9,3,3,1007377500,0.4316546762589928
9,3,3,1008910923,0.5606060606060606
9,3,3,1018179822,0.6932270916334662
9,3,3,1021367272,0.6614173228346457
9,3,3,1021640706,0.46715328467153283
9,3,3,1023422436,0.7704918032786885
9,3,3,1025347579,0.38869257950530034
9,3,3,1031355879,0.4492753623188406
9,3,3,1033424465,0.5801526717557252
9,3,3,1035128010,0.6719367588932806
9,3,3,1042075967,0.2236842105263158
9,3,3,1042274056,0.61003861003861
9,3,3,1044306931,0.5318352059925093
9,3,3,1052874728,0.6303501945525292
9,3,3,1053224620,0.640625
9,3,3,1057741487,0.7258064516129032
9,3,3,1059394314,0.5413533834586466
9,3,3,1066633413,0.5413533834586466
9,3,3,1068339474,0.4316546762589928
9,3,3,106938787,0.5900383141762452
9,3,3,1073943930,0.6201550387596899
9,3,3,1074220544,0.61003861003861
9,3,3,1076463846,0.4492753623188406
9,3,3,1076682064,0.6509803921568628
9,3,3,1079141869,0.5703422053231939
9,3,3,1082345947,0.5318352059925093
9,3,3,1088651325,0.5318352059925093
9,3,3,1096254455,0.5900383141762452
9,3,3,1099905981,0.5318352059925093
9,3,3,1101331502,0.7704918032786885
9,3,3,1107733190,0.4142857142857143
9,3,3,1109087659,0.3310344827586207
9,3,3,111859683,0.40569395017793597
9,3,3,1122683089,0.4492753623188406
9,3,3,1123460340,0.4142857142857143
9,3,3,1124581043,0.4581818181818182
9,3,3,1125676472,0.5130111524163569
9,3,3,1129562518,0.7368421052631579
9,3,3,1129955266,0.6932270916334662
9,3,3,1135479475,0.6509803921568628
9,3,3,1139156451,0.640625
9,3,3,113933278,0.4852941176470588
9,3,3,1141002997,0.5413533834586466
9,3,3,1142153044,0.36363636363636365
9,3,3,1143428209,0.61003861003861
9,3,3,1144006319,0.3719298245614035
9,3,3,1146421746,0.7818930041152263
9,3,3,1148518376,0.5223880597014925
9,3,3,1149095865,0.8284518828451883
9,3,3,1149749788,0.4492753623188406
9,3,3,115004013,0.38869257950530034
9,3,3,1152945921,0.4852941176470588
9,3,3,1155383755,0.5223880597014925
9,3,3,115904951,0.704
9,3,3,1179486167,0.47619047619047616
9,3,3,1189115314,0.4944649446494465
9,3,3,118958320,0.5223880597014925
9,3,3,1191242234,0.640625
9,3,3,1195729190,0.4229390681003584
9,3,3,1197460902,0.36363636363636365
9,3,3,1203674161,0.8166666666666667
9,3,3,120538609,0.3472222222222222
9,3,3,1216892087,0.4944649446494465
9,3,3,1223773794,0.5037037037037037
9,3,3,122575848,0.5413533834586466
9,3,3,1226574802,0.5703422053231939
9,3,3,1227166346,0.6201550387596899
9,3,3,1233953668,0.6509803921568628
9,3,3,1235204146,0.4229390681003584
9,3,3,1235328474,0.5318352059925093
9,3,3,1235914138,0.7258064516129032
9,3,3,1245077447,0.3310344827586207
9,3,3,1248112851,0.6825396825396826
9,3,3,1248347789,0.5509433962264151
