level,M,N,seed,compressionDistance
4,14,2,1000535603,0.0
4,14,2,1000720779,0.022573363431151242
4,14,2,100216697,0.0
4,14,2,1004071431,0.01348314606741573
4,14,2,1005758474,0.022573363431151242
4,14,2,1008047005,0.008968609865470852
4,14,2,1010202339,0.022573363431151242
4,14,2,1012106734,0.01348314606741573
4,14,2,101509996,0.008968609865470852
4,14,2,1016667673,0.018018018018018018
4,14,2,1016912099,0.022573363431151242
4,14,2,1021791104,0.022573363431151242
4,14,2,1022583277,0.008968609865470852
4,14,2,1034863911,0.018018018018018018
4,14,2,1034879352,0.0044742729306487695
4,14,2,1051691778,0.03076923076923077
4,14,2,1051804867,0.01348314606741573
4,14,2,1052698427,0.0044742729306487695
4,14,2,1058496508,0.022573363431151242
4,14,2,1058622478,0.0044742729306487695
4,14,2,1063517319,0.022573363431151242
4,14,2,1069201345,0.004454342984409799
4,14,2,1077426309,0.022573363431151242
4,14,2,1079267983,0.022573363431151242
4,14,2,1082219467,0.022573363431151242
4,14,2,1084224898,0.022573363431151242
4,14,2,1094235124,0.018018018018018018
4,14,2,1094718250,0.008968609865470852
4,14,2,1096228115,0.008968609865470852
4,14,2,1096611887,0.008968609865470852
4,14,2,111155642,0.022573363431151242
4,14,2,1118348014,0.03938730853391685
4,14,2,1122721646,0.022573363431151242
4,14,2,1132527312,0.01348314606741573
4,14,2,1142572297,0.0044742729306487695
4,14,2,114755728,0.018018018018018018
4,14,2,1152004463,0.022573363431151242
4,14,2,1153038499,0.018018018018018018
4,14,2,1156402266,0.022573363431151242
4,14,2,1165499346,0.022573363431151242
4,14,2,116946143,0.018018018018018018
4,14,2,1175442267,0.022573363431151242
4,14,2,117670319,0.022573363431151242
4,14,2,1180590821,0.008968609865470852
4,14,2,1185218584,0.008968609865470852
4,14,2,1186280725,0.01348314606741573
4,14,2,1200798902,0.018018018018018018
4,14,2,120131558,0.018018018018018018
4,14,2,1204922012,0.018018018018018018
4,14,2,1206685014,0.01348314606741573
4,14,2,1208720042,0.018018018018018018
4,14,2,1210187630,0.022573363431151242
4,14,2,1219645715,0.0044742729306487695
4,14,2,1220839627,0.0044742729306487695
4,14,2,1222145457,0.022573363431151242
4,14,2,1222786603,0.01348314606741573
4,14,2,1224151692,0.01348314606741573
4,14,2,1225099763,0.01348314606741573
4,14,2,1225864703,0.022573363431151242
4,14,2,1227387314,0.008968609865470852
4,14,2,1229181006,0.018018018018018018
4,14,2,1232725829,0.008968609865470852
4,14,2,1233712948,0.03076923076923077
4,14,2,1233855121,0.022573363431151242
4,14,2,1241467071,0.022573363431151242
4,14,2,1243889219,0.018018018018018018
4,14,2,1247997204,0.018018018018018018
4,14,2,1250949407,0.022573363431151242
4,14,2,1253604555,0.01348314606741573
4,14,2,1258849587,0.018018018018018018
4,14,2,1261228602,0.008968609865470852
4,14,2,1265394192,0.018018018018018018
4,14,2,1268841353,0.008968609865470852
4,14,2,1269427024,0.0044742729306487695
4,14,2,1273523651,0.03076923076923077
