level,M,N,seed,compressionDistance
13modified,6,6,100334696,0.005361930294906166
13modified,6,6,1009229447,0.005361930294906166
13modified,6,6,1010932164,0.005361930294906166
13modified,6,6,1012869568,0.005361930294906166
13modified,6,6,1018889751,0.005361930294906166
13modified,6,6,1021967227,0.005361930294906166
13modified,6,6,102280803,0.005361930294906166
13modified,6,6,1024734536,0.005361930294906166
13modified,6,6,1033033434,0.005361930294906166
13modified,6,6,1035399153,0.005361930294906166
13modified,6,6,1038671244,0.005361930294906166
13modified,6,6,1041640248,0.005361930294906166
13modified,6,6,1042768624,0.005361930294906166
13modified,6,6,1049469142,0.005361930294906166
13modified,6,6,1055293516,0.005361930294906166
13modified,6,6,1055999818,0.005361930294906166
13modified,6,6,1066819082,0.005361930294906166
13modified,6,6,1069714731,0.005361930294906166
13modified,6,6,1072641056,0.005361930294906166
13modified,6,6,1072816653,0.005361930294906166
13modified,6,6,1072824859,0.005361930294906166
13modified,6,6,1087559589,0.005361930294906166
13modified,6,6,10889602,0.005361930294906166
13modified,6,6,1089481602,0.005361930294906166
13modified,6,6,1090021741,0.005361930294906166
13modified,6,6,1095229560,0.005361930294906166
13modified,6,6,1119739660,0.005361930294906166
13modified,6,6,1119913660,0.005361930294906166
13modified,6,6,1121788155,0.005361930294906166
13modified,6,6,1123957625,0.005361930294906166
13modified,6,6,112714695,0.005361930294906166
13modified,6,6,112803900,0.005361930294906166
13modified,6,6,1131392376,0.005361930294906166
13modified,6,6,113625682,0.005361930294906166
13modified,6,6,1140268074,0.005361930294906166
13modified,6,6,1147801063,0.005361930294906166
13modified,6,6,1149310547,0.005361930294906166
13modified,6,6,1149675945,0.005361930294906166
13modified,6,6,1154482944,0.005361930294906166
13modified,6,6,1159043200,0.005361930294906166
13modified,6,6,116013539,0.005361930294906166
13modified,6,6,1167164095,0.005361930294906166
13modified,6,6,1170387944,0.005361930294906166
13modified,6,6,1170753960,0.005361930294906166
13modified,6,6,1171550889,0.005361930294906166
13modified,6,6,1183217684,0.005361930294906166
13modified,6,6,1186326919,0.005361930294906166
13modified,6,6,119306034,0.005361930294906166
13modified,6,6,1198305612,0.005361930294906166
13modified,6,6,1200800358,0.005361930294906166
13modified,6,6,1205388612,0.005361930294906166
13modified,6,6,1208064624,0.005361930294906166
13modified,6,6,1208894535,0.005361930294906166
13modified,6,6,121848537,0.005361930294906166
13modified,6,6,1220846468,0.005361930294906166
13modified,6,6,1222949588,0.005361930294906166
13modified,6,6,1232002747,0.005361930294906166
13modified,6,6,1235717330,0.005361930294906166
13modified,6,6,1240105649,0.005361930294906166
13modified,6,6,1245146245,0.005361930294906166
13modified,6,6,1248990245,0.005361930294906166
13modified,6,6,1252622799,0.005361930294906166
13modified,6,6,1260255782,0.005361930294906166
13modified,6,6,126537086,0.005361930294906166
13modified,6,6,1266488720,0.005361930294906166
13modified,6,6,1277614136,0.005361930294906166
13modified,6,6,1278655297,0.005361930294906166
13modified,6,6,1283508924,0.005361930294906166
13modified,6,6,128849205,0.005361930294906166
13modified,6,6,1294751766,0.005361930294906166
13modified,6,6,1295604390,0.005361930294906166
13modified,6,6,1296052736,0.005361930294906166
13modified,6,6,1300485353,0.005361930294906166
13modified,6,6,1306554616,0.005361930294906166
13modified,6,6,1306616824,0.005361930294906166
13modified,6,6,1308551323,0.005361930294906166
13modified,6,6,1310460246,0.005361930294906166
13modified,6,6,1321452978,0.005361930294906166
13modified,6,6,1327951166,0.005361930294906166
13modified,6,6,1335075809,0.005361930294906166
13modified,6,6,1336996873,0.005361930294906166
13modified,6,6,1338927563,0.005361930294906166
13modified,6,6,1343252007,0.005361930294906166
13modified,6,6,1347620170,0.005361930294906166
13modified,6,6,1348541570,0.005361930294906166
13modified,6,6,1348689589,0.005361930294906166
13modified,6,6,134871044,0.005361930294906166
13modified,6,6,1354055929,0.005361930294906166
13modified,6,6,1364734752,0.005361930294906166
13modified,6,6,1367329043,0.005361930294906166
13modified,6,6,1369758537,0.005361930294906166
13modified,6,6,1370730297,0.005361930294906166
13modified,6,6,1373215267,0.005361930294906166
13modified,6,6,1373343923,0.005361930294906166
13modified,6,6,1374036447,0.005361930294906166
13modified,6,6,1377641605,0.005361930294906166
13modified,6,6,1383967720,0.005361930294906166
13modified,6,6,1387631371,0.005361930294906166
13modified,6,6,1398032593,0.005361930294906166
13modified,6,6,1398607408,0.005361930294906166
13modified,6,6,140792612,0.005361930294906166
13modified,6,6,1420378545,0.005361930294906166
13modified,6,6,1431273294,0.005361930294906166
13modified,6,6,143174518,0.005361930294906166
13modified,6,6,1433030683,0.005361930294906166
13modified,6,6,1434275498,0.005361930294906166
13modified,6,6,1435693011,0.005361930294906166
13modified,6,6,1437518404,0.005361930294906166
13modified,6,6,143828757,0.005361930294906166
13modified,6,6,1439476180,0.005361930294906166
13modified,6,6,144151369,0.005361930294906166
13modified,6,6,1441946452,0.005361930294906166
13modified,6,6,1450788410,0.005361930294906166
13modified,6,6,1452268325,0.005361930294906166
13modified,6,6,1455966942,0.005361930294906166
13modified,6,6,1456002608,0.005361930294906166
13modified,6,6,1458581845,0.005361930294906166
13modified,6,6,1460623476,0.005361930294906166
13modified,6,6,1465543548,0.005361930294906166
13modified,6,6,1467157173,0.005361930294906166
13modified,6,6,1469383037,0.005361930294906166
13modified,6,6,1477603777,0.005361930294906166
13modified,6,6,1482543931,0.005361930294906166
13modified,6,6,148815703,0.005361930294906166
13modified,6,6,1496638450,0.005361930294906166
13modified,6,6,1502756878,0.005361930294906166
13modified,6,6,1507616277,0.005361930294906166
13modified,6,6,1511014196,0.005361930294906166
13modified,6,6,1512173849,0.005361930294906166
13modified,6,6,1514724235,0.005361930294906166
13modified,6,6,1515981365,0.005361930294906166
13modified,6,6,1520513517,0.005361930294906166
13modified,6,6,1523119098,0.005361930294906166
13modified,6,6,1523416595,0.005361930294906166
13modified,6,6,1524709717,0.005361930294906166
13modified,6,6,1525290395,0.005361930294906166
13modified,6,6,1527795885,0.005361930294906166
13modified,6,6,1530730166,0.005361930294906166
13modified,6,6,1537696857,0.005361930294906166
13modified,6,6,1538219310,0.005361930294906166
13modified,6,6,1538635465,0.005361930294906166
13modified,6,6,1543032626,0.005361930294906166
13modified,6,6,1545582358,0.005361930294906166
13modified,6,6,1548010334,0.005361930294906166
13modified,6,6,1548024550,0.005361930294906166
13modified,6,6,1550685533,0.005361930294906166
13modified,6,6,1550908784,0.005361930294906166
13modified,6,6,1553510902,0.005361930294906166
13modified,6,6,1554451398,0.005361930294906166
13modified,6,6,1567489355,0.005361930294906166
13modified,6,6,1567891758,0.005361930294906166
13modified,6,6,1569987945,0.005361930294906166
13modified,6,6,1573887778,0.005361930294906166
13modified,6,6,1577899726,0.005361930294906166
13modified,6,6,1579325423,0.005361930294906166
13modified,6,6,1591829520,0.005361930294906166
13modified,6,6,1597192292,0.005361930294906166
13modified,6,6,1597649420,0.005361930294906166
13modified,6,6,1601564752,0.005361930294906166
13modified,6,6,1601766857,0.005361930294906166
13modified,6,6,1605354317,0.005361930294906166
13modified,6,6,1618232878,0.005361930294906166
13modified,6,6,161936749,0.005361930294906166
13modified,6,6,161987877,0.005361930294906166
13modified,6,6,1627878098,0.005361930294906166
13modified,6,6,1628647456,0.005361930294906166
13modified,6,6,1632100205,0.005361930294906166
13modified,6,6,1648969040,0.005361930294906166
13modified,6,6,1661436122,0.005361930294906166
13modified,6,6,1662992992,0.005361930294906166
13modified,6,6,1666216751,0.005361930294906166
13modified,6,6,1670639419,0.005361930294906166
13modified,6,6,1674010505,0.005361930294906166
13modified,6,6,167502115,0.005361930294906166
13modified,6,6,1677752354,0.005361930294906166
13modified,6,6,1680410501,0.005361930294906166
13modified,6,6,1685156690,0.005361930294906166
13modified,6,6,1688723499,0.005361930294906166
13modified,6,6,1692069932,0.005361930294906166
13modified,6,6,1693272981,0.005361930294906166
13modified,6,6,1695411640,0.005361930294906166
13modified,6,6,1698163619,0.005361930294906166
13modified,6,6,170946242,0.005361930294906166
13modified,6,6,1710804631,0.005361930294906166
13modified,6,6,1724803975,0.005361930294906166
13modified,6,6,1729547969,0.005361930294906166
13modified,6,6,1739807908,0.005361930294906166
13modified,6,6,1749190164,0.005361930294906166
13modified,6,6,1752843671,0.005361930294906166
13modified,6,6,1758501093,0.005361930294906166
