level,M,N,seed,compressionDistance
all,5,5,1001123197,0.3825136612021858
all,5,5,1003002314,0.868421052631579
all,5,5,1004505493,0.4843304843304843
all,5,5,1005196687,0.8778877887788779
all,5,5,1007123487,0.7948717948717948
all,5,5,1011173588,0.3504043126684636
all,5,5,1025017788,0.5722713864306784
all,5,5,1035204856,0.5952380952380952
all,5,5,1044227104,0.725
all,5,5,1044606885,0.4702549575070821
all,5,5,1044728683,0.22764227642276422
all,5,5,104783863,0.8496732026143791
all,5,5,104957404,0.3567567567567568
all,5,5,1054383769,0.6585365853658537
all,5,5,1055319602,0.683076923076923
all,5,5,1058411675,0.09606986899563319
all,5,5,1059397968,0.4772727272727273
all,5,5,106015260,0.9659863945578231
all,5,5,1063785161,0.6344410876132931
all,5,5,1064510888,0.01818181818181818
all,5,5,1067305751,0.6107784431137725
all,5,5,1068247938,0.7080745341614907
all,5,5,1069224076,0.6107784431137725
all,5,5,1071783754,0.9761092150170648
all,5,5,1075934982,0.7770700636942676
all,5,5,1080615095,0.4222222222222222
all,5,5,1081760984,0.8403908794788274
all,5,5,1084215888,0.725
all,5,5,1095954113,0.42896935933147634
all,5,5,1095961960,0.8403908794788274
all,5,5,1097415600,1.048951048951049
all,5,5,1100619669,0.4843304843304843
all,5,5,1104252799,0.8778877887788779
all,5,5,1108748165,0.16377171215880892
all,5,5,1110242813,0.3760217983651226
all,5,5,1111109187,0.7770700636942676
all,5,5,1113013786,0.1691542288557214
all,5,5,1114669917,0.6186186186186187
all,5,5,1117450043,0.14250614250614252
all,5,5,1117731551,0.8311688311688312
all,5,5,1125073921,0.3695652173913043
all,5,5,1130921827,0.3253333333333333
all,5,5,1131790060,0.6424242424242425
all,5,5,1136700782,0.4222222222222222
all,5,5,1142189215,0.8403908794788274
all,5,5,1149314936,0.5348837209302325
all,5,5,1152269405,0.527536231884058
all,5,5,1156187850,0.4022038567493113
all,5,5,1156765998,0.8496732026143791
all,5,5,1162221605,0.4222222222222222
all,5,5,1165538701,0.25906735751295334
all,5,5,1165769601,0.1691542288557214
all,5,5,1165874163,0.22448979591836735
all,5,5,1172390067,0.027906976744186046
all,5,5,1185393635,0.28272251308900526
all,5,5,1192984284,0.4222222222222222
all,5,5,119989959,0.6504559270516718
all,5,5,1202192130,0.3253333333333333
all,5,5,120541634,0.7859424920127795
all,5,5,1208795532,0.7335423197492164
all,5,5,1213267582,0.4632768361581921
all,5,5,1217198594,0.42896935933147634
all,5,5,1226000117,0.4702549575070821
all,5,5,1226964952,0.43575418994413406
all,5,5,1228261021,0.1691542288557214
all,5,5,1241802067,0.05357142857142857
all,5,5,1242196772,0.5647058823529412
all,5,5,1242242665,0.6186186186186187
all,5,5,1249423349,0.8403908794788274
all,5,5,1254354348,0.3129973474801061
all,5,5,1257027099,0.15308641975308643
all,5,5,1262255503,0.1745635910224439
all,5,5,126425022,0.4425770308123249
all,5,5,1264827198,0.8311688311688312
all,5,5,1275109495,0.8874172185430463
all,5,5,1275762322,0.8220064724919094
all,5,5,1282103913,0.9965635738831615
all,5,5,1285069552,0.5722713864306784
all,5,5,1285639001,0.21882951653944022
all,5,5,1286325301,0.8311688311688312
all,5,5,1287087174,0.4425770308123249
all,5,5,1295372085,0.6265060240963856
all,5,5,1296008841,0.5422740524781341
all,5,5,1298433575,0.18546365914786966
all,5,5,1302116771,0.29473684210526313
all,5,5,1302774543,0.4702549575070821
all,5,5,130522989,0.936026936026936
all,5,5,1309921249,0.19095477386934673
all,5,5,1315955308,0.9163879598662207
all,5,5,1319011313,0.49142857142857144
all,5,5,1319648610,0.38904109589041097
all,5,5,1327949217,0.5952380952380952
all,5,5,1331535738,0.22448979591836735
all,5,5,1331710198,0.4022038567493113
all,5,5,1332646346,0.9261744966442953
all,5,5,1335813822,0.29473684210526313
all,5,5,1338752352,0.04215456674473068
all,5,5,134526865,0.10120481927710843
all,5,5,1353875771,0.498567335243553
all,5,5,1355657102,0.13675213675213677
all,5,5,1357166998,0.5202312138728323
all,5,5,1359954194,0.6666666666666666
all,5,5,136212761,0.5722713864306784
all,5,5,1365147146,0.38904109589041097
all,5,5,1367352505,0.3504043126684636
all,5,5,1373373174,0.8129032258064516
all,5,5,1385214231,0.27676240208877284
all,5,5,1386455293,0.20759493670886076
all,5,5,1386871797,0.527536231884058
all,5,5,1393123234,0.6996904024767802
all,5,5,1396788012,0.750788643533123
all,5,5,13976590,0.7770700636942676
all,5,5,1399013177,0.05660377358490566
all,5,5,1400744412,0.4632768361581921
all,5,5,1403112510,0.8129032258064516
all,5,5,140961087,0.25906735751295334
all,5,5,1413649877,0.9163879598662207
all,5,5,1421237216,0.3315508021390374
all,5,5,1422472622,0.3007915567282322
all,5,5,142910804,0.6666666666666666
all,5,5,1430090683,0.7080745341614907
all,5,5,1432551773,0.6996904024767802
all,5,5,1433824161,0.15841584158415842
all,5,5,1446625921,0.9163879598662207
all,5,5,1463856963,0.759493670886076
all,5,5,1473859512,0.34408602150537637
all,5,5,1479377945,0.9066666666666666
all,5,5,1483653255,0.22448979591836735
all,5,5,1484956899,0.28272251308900526
all,5,5,1490357435,0.13675213675213677
all,5,5,1493371253,0.34408602150537637
all,5,5,1498968516,0.4425770308123249
all,5,5,1506146,0.3253333333333333
all,5,5,1515608686,0.43575418994413406
all,5,5,1518295672,0.2131979695431472
all,5,5,1519983345,0.061465721040189124
all,5,5,1520198857,0.4088397790055249
all,5,5,1530447680,0.10845986984815618
all,5,5,1530535666,0.4702549575070821
all,5,5,1537617789,0.49142857142857144
all,5,5,1539975089,0.14072494669509594
all,5,5,1545073562,0.3956043956043956
all,5,5,1546553990,0.1477832512315271
all,5,5,1555076294,0.49142857142857144
all,5,5,1556576094,0.28272251308900526
all,5,5,1559798812,0.8403908794788274
all,5,5,1560642045,0.4155124653739612
all,5,5,1562604507,0.2664015904572565
all,5,5,156513227,0.5798816568047337
all,5,5,1568971136,0.38904109589041097
all,5,5,1570458964,0.30687830687830686
all,5,5,1581855924,0.2887139107611549
all,5,5,1582104534,0.9965635738831615
all,5,5,158255775,0.4843304843304843
all,5,5,1590105264,0.6186186186186187
all,5,5,1591717659,0.5348837209302325
all,5,5,1604518773,0.1691542288557214
all,5,5,1607058105,0.449438202247191
all,5,5,1608900273,0.8129032258064516
all,5,5,1612764206,0.2358974358974359
all,5,5,1616464821,0.8129032258064516
all,5,5,1620209838,0.49142857142857144
all,5,5,1629425612,0.20202020202020202
all,5,5,1630509997,0.498567335243553
all,5,5,1634290504,0.8311688311688312
all,5,5,1640203617,0.1964735516372796
all,5,5,1641170437,0.25906735751295334
all,5,5,1642378503,0.4222222222222222
all,5,5,1646839904,0.4222222222222222
all,5,5,1647987827,0.2358974358974359
all,5,5,1653188359,0.8038585209003215
all,5,5,1665761459,0.49142857142857144
all,5,5,1668184352,0.750788643533123
all,5,5,1673768691,0.8496732026143791
all,5,5,1677421809,0.5571847507331378
all,5,5,168346376,0.4772727272727273
all,5,5,1689900731,0.9863013698630136
all,5,5,1699213172,0.027149321266968326
all,5,5,1703781316,0.8496732026143791
all,5,5,1705685313,0.8496732026143791
all,5,5,1710139265,0.2532299741602067
all,5,5,1711968884,0.5497076023391813
all,5,5,1714829669,0.5422740524781341
all,5,5,1721450216,0.759493670886076
all,5,5,1722502605,0.7770700636942676
all,5,5,1722641583,0.4702549575070821
all,5,5,1724656959,0.7682539682539683
all,5,5,1725875380,0.9163879598662207
all,5,5,1733788653,0.6504559270516718
all,5,5,1736297604,0.7165109034267912
all,5,5,1738674457,0.9863013698630136
all,5,5,1741469848,0.4222222222222222
all,5,5,1742808936,0.8874172185430463
all,5,5,1743839390,0.9261744966442953
all,5,5,1748572455,0.09112709832134293
all,5,5,1761502180,0.12682926829268293
all,5,5,1764864224,0.8496732026143791
